,净值日期,单位净值,累计净值,日增长率
74,2020-02-03,1.4402,1.4402,-7.22%
75,2020-01-23,1.5523,1.5523,-3.64%
76,2020-01-22,1.6110,1.6110,2.72%
77,2020-01-21,1.5683,1.5683,-0.46%
78,2020-01-20,1.5755,1.5755,0.41%
79,2020-01-17,1.5690,1.5690,1.08%
80,2020-01-16,1.5522,1.5522,-0.05%
81,2020-01-15,1.5530,1.5530,0.27%
82,2020-01-14,1.5488,1.5488,-0.29%
83,2020-01-13,1.5533,1.5533,1.39%
84,2020-01-10,1.5320,1.5320,-0.25%
85,2020-01-09,1.5358,1.5358,1.72%
86,2020-01-08,1.5098,1.5098,-0.86%
87,2020-01-07,1.5229,1.5229,1.01%
88,2020-01-06,1.5076,1.5076,0.74%
89,2020-01-03,1.4966,1.4966,-0.01%
90,2020-01-02,1.4967,1.4967,1.87%
91,2019-12-31,1.4692,1.4692,0.25%
92,2019-12-30,1.4656,1.4656,0.90%
93,2019-12-27,1.4525,1.4525,-1.20%
94,2019-12-26,1.4701,1.4701,0.31%
95,2019-12-25,1.4656,1.4656,0.18%
96,2019-12-24,1.4630,1.4630,0.92%
97,2019-12-23,1.4497,1.4497,-1.46%
98,2019-12-20,1.4712,1.4712,-1.02%
99,2019-12-19,1.4863,1.4863,-0.21%
100,2019-12-18,1.4894,1.4894,-0.67%
101,2019-12-17,1.4994,1.4994,1.19%
102,2019-12-16,1.4818,1.4818,0.90%
103,2019-12-13,1.4686,1.4686,1.73%
104,2019-12-12,1.4436,1.4436,-0.34%
105,2019-12-11,1.4485,1.4485,-0.11%
106,2019-12-10,1.4501,1.4501,0.76%
107,2019-12-09,1.4392,1.4392,-0.16%
108,2019-12-06,1.4415,1.4415,0.64%
109,2019-12-05,1.4323,1.4323,1.15%
110,2019-12-04,1.4160,1.4160,-0.34%
111,2019-12-03,1.4209,1.4209,0.64%
112,2019-12-02,1.4118,1.4118,0.42%
113,2019-11-29,1.4059,1.4059,-1.03%
114,2019-11-28,1.4205,1.4205,-0.15%
115,2019-11-27,1.4227,1.4227,0.76%
116,2019-11-26,1.4119,1.4119,0.25%
117,2019-11-25,1.4084,1.4084,-1.06%
118,2019-11-22,1.4235,1.4235,-1.71%
119,2019-11-21,1.4483,1.4483,-0.34%
120,2019-11-20,1.4533,1.4533,-1.04%
121,2019-11-19,1.4686,1.4686,1.33%
122,2019-11-18,1.4493,1.4493,0.19%
123,2019-11-15,1.4466,1.4466,-0.84%
124,2019-11-14,1.4589,1.4589,1.47%
125,2019-11-13,1.4378,1.4378,0.74%
126,2019-11-12,1.4272,1.4272,-0.09%
127,2019-11-11,1.4285,1.4285,-1.80%
128,2019-11-08,1.4547,1.4547,-0.11%
129,2019-11-07,1.4563,1.4563,0.54%
130,2019-11-06,1.4485,1.4485,-0.58%
131,2019-11-05,1.4570,1.4570,0.48%
132,2019-11-04,1.4500,1.4500,1.56%
133,2019-11-01,1.4277,1.4277,0.78%
134,2019-10-31,1.4167,1.4167,-0.06%
135,2019-10-30,1.4176,1.4176,-0.16%
136,2019-10-29,1.4199,1.4199,-0.80%
137,2019-10-28,1.4313,1.4313,2.02%
138,2019-10-25,1.4029,1.4029,1.12%
139,2019-10-24,1.3873,1.3873,-0.10%
140,2019-10-23,1.3887,1.3887,-1.40%
141,2019-10-22,1.4084,1.4084,1.17%
142,2019-10-21,1.3921,1.3921,-0.76%
143,2019-10-18,1.4027,1.4027,-1.65%
144,2019-10-17,1.4263,1.4263,0.78%
145,2019-10-16,1.4153,1.4153,0.18%
146,2019-10-15,1.4127,1.4127,-1.74%
147,2019-10-14,1.4377,1.4377,1.31%
148,2019-10-11,1.4191,1.4191,0.51%
149,2019-10-10,1.4119,1.4119,2.12%
150,2019-10-09,1.3826,1.3826,0.30%
151,2019-10-08,1.3784,1.3784,-1.37%
152,2019-09-30,1.3976,1.3976,-1.63%
153,2019-09-27,1.4208,1.4208,1.99%
154,2019-09-26,1.3931,1.3931,-2.28%
155,2019-09-25,1.4256,1.4256,-1.70%
156,2019-09-24,1.4503,1.4503,0.81%
157,2019-09-23,1.4387,1.4387,0.15%
158,2019-09-20,1.4365,1.4365,0.41%
159,2019-09-19,1.4306,1.4306,0.53%
160,2019-09-18,1.4230,1.4230,0.26%
161,2019-09-17,1.4193,1.4193,-1.57%
162,2019-09-16,1.4420,1.4420,0.17%
163,2019-09-12,1.4396,1.4396,0.88%
164,2019-09-11,1.4271,1.4271,-1.42%
165,2019-09-10,1.4476,1.4476,-0.22%
166,2019-09-09,1.4508,1.4508,1.95%
167,2019-09-06,1.4230,1.4230,0.34%
168,2019-09-05,1.4182,1.4182,0.55%
169,2019-09-04,1.4104,1.4104,0.41%
170,2019-09-03,1.4046,1.4046,0.99%
171,2019-09-02,1.3909,1.3909,2.00%
172,2019-08-30,1.3636,1.3636,0.01%
173,2019-08-29,1.3635,1.3635,0.62%
174,2019-08-28,1.3551,1.3551,0.42%
175,2019-08-27,1.3494,1.3494,1.31%
176,2019-08-26,1.3320,1.3320,0.36%
177,2019-08-23,1.3272,1.3272,0.71%
178,2019-08-22,1.3178,1.3178,-0.17%
179,2019-08-21,1.3200,1.3200,0.15%
180,2019-08-20,1.3180,1.3180,0.10%
181,2019-08-19,1.3167,1.3167,2.49%
182,2019-08-16,1.2847,1.2847,0.38%
183,2019-08-15,1.2799,1.2799,0.99%
184,2019-08-14,1.2673,1.2673,0.16%
185,2019-08-13,1.2653,1.2653,-0.56%
186,2019-08-12,1.2724,1.2724,2.28%
187,2019-08-09,1.2440,1.2440,-0.88%
188,2019-08-08,1.2550,1.2550,1.71%
189,2019-08-07,1.2339,1.2339,0.01%
190,2019-08-06,1.2338,1.2338,-0.10%
191,2019-08-05,1.2350,1.2350,-1.48%
192,2019-08-02,1.2536,1.2536,-0.96%
193,2019-08-01,1.2658,1.2658,-0.09%
194,2019-07-31,1.2669,1.2669,-0.61%
195,2019-07-30,1.2747,1.2747,-0.09%
196,2019-07-29,1.2759,1.2759,0.05%
197,2019-07-26,1.2752,1.2752,0.28%
198,2019-07-25,1.2716,1.2716,0.98%
199,2019-07-24,1.2592,1.2592,1.86%
200,2019-07-23,1.2362,1.2362,0.73%
201,2019-07-22,1.2272,1.2272,-0.61%
202,2019-07-19,1.2347,1.2347,0.59%
203,2019-07-18,1.2275,1.2275,-1.48%
204,2019-07-17,1.2460,1.2460,-0.19%
205,2019-07-16,1.2484,1.2484,-0.18%
206,2019-07-15,1.2506,1.2506,1.43%
207,2019-07-12,1.2330,1.2330,-0.03%
208,2019-07-11,1.2334,1.2334,-0.40%
209,2019-07-10,1.2383,1.2383,0.36%
210,2019-07-09,1.2338,1.2338,-0.40%
211,2019-07-08,1.2388,1.2388,-1.64%
212,2019-07-05,1.2595,1.2595,0.61%
213,2019-07-04,1.2519,1.2519,-0.89%
214,2019-07-03,1.2631,1.2631,-1.27%
215,2019-07-02,1.2794,1.2794,0.28%
216,2019-07-01,1.2758,1.2758,2.98%
217,2019-06-30,1.2387,1.2387,
218,2019-06-28,1.2389,1.2389,-0.51%
219,2019-06-27,1.2452,1.2452,1.43%
220,2019-06-26,1.2277,1.2277,0.60%
221,2019-06-25,1.2204,1.2204,-0.74%
222,2019-06-24,1.2295,1.2295,0.24%
223,2019-06-21,1.2266,1.2266,0.40%
224,2019-06-20,1.2217,1.2217,2.54%
225,2019-06-19,1.1914,1.1914,1.80%
226,2019-06-18,1.1703,1.1703,0.48%
227,2019-06-17,1.1647,1.1647,-0.38%
228,2019-06-14,1.1691,1.1691,-1.24%
229,2019-06-13,1.1838,1.1838,0.12%
230,2019-06-12,1.1824,1.1824,-0.77%
231,2019-06-11,1.1916,1.1916,2.33%
232,2019-06-10,1.1645,1.1645,1.74%
233,2019-06-06,1.1446,1.1446,-1.42%
234,2019-06-05,1.1611,1.1611,-0.25%
235,2019-06-04,1.1640,1.1640,-1.10%
236,2019-06-03,1.1770,1.1770,-0.25%
237,2019-05-31,1.1799,1.1799,0.18%
238,2019-05-30,1.1778,1.1778,-0.01%
239,2019-05-29,1.1779,1.1779,-0.70%
240,2019-05-28,1.1862,1.1862,0.54%
241,2019-05-27,1.1798,1.1798,1.61%
242,2019-05-24,1.1611,1.1611,0.09%
243,2019-05-23,1.1600,1.1600,-2.32%
244,2019-05-22,1.1876,1.1876,-0.16%
245,2019-05-21,1.1895,1.1895,0.89%
246,2019-05-20,1.1790,1.1790,-1.13%
247,2019-05-17,1.1925,1.1925,-1.80%
248,2019-05-16,1.2143,1.2143,-0.29%
249,2019-05-15,1.2178,1.2178,1.78%
250,2019-05-14,1.1965,1.1965,-0.85%
251,2019-05-13,1.2068,1.2068,-0.78%
252,2019-05-10,1.2163,1.2163,2.94%
253,2019-05-09,1.1816,1.1816,-1.13%
254,2019-05-08,1.1951,1.1951,-0.55%
255,2019-05-07,1.2017,1.2017,0.73%
256,2019-05-06,1.1930,1.1930,-3.43%
257,2019-04-30,1.2354,1.2354,-0.37%
258,2019-04-29,1.2400,1.2400,0.02%
259,2019-04-26,1.2397,1.2397,-0.25%
260,2019-04-25,1.2428,1.2428,-2.53%
261,2019-04-24,1.2750,1.2750,0.73%
262,2019-04-23,1.2657,1.2657,-0.67%
263,2019-04-22,1.2742,1.2742,-1.17%
264,2019-04-19,1.2893,1.2893,0.42%
265,2019-04-18,1.2839,1.2839,-0.33%
266,2019-04-17,1.2881,1.2881,0.88%
267,2019-04-16,1.2769,1.2769,1.04%
268,2019-04-15,1.2638,1.2638,-0.96%
269,2019-04-12,1.2761,1.2761,0.27%
270,2019-04-11,1.2727,1.2727,-2.15%
271,2019-04-10,1.3006,1.3006,0.25%
272,2019-04-09,1.2973,1.2973,-0.38%
273,2019-04-08,1.3022,1.3022,0.08%
274,2019-04-04,1.3012,1.3012,-0.32%
275,2019-04-03,1.3054,1.3054,0.66%
276,2019-04-02,1.2968,1.2968,1.57%
277,2019-04-01,1.2767,1.2767,3.63%
278,2019-03-29,1.2320,1.2320,2.92%
279,2019-03-28,1.1970,1.1970,-0.40%
280,2019-03-27,1.2018,1.2018,0.44%
281,2019-03-26,1.1965,1.1965,-1.25%
282,2019-03-25,1.2117,1.2117,-0.53%
283,2019-03-22,1.2182,1.2182,-0.22%
284,2019-03-21,1.2209,1.2209,0.93%
285,2019-03-20,1.2097,1.2097,0.12%
286,2019-03-19,1.2083,1.2083,0.62%
287,2019-03-18,1.2009,1.2009,2.10%
288,2019-03-15,1.1762,1.1762,0.67%
289,2019-03-14,1.1684,1.1684,-2.50%
290,2019-03-13,1.1983,1.1983,-3.18%
291,2019-03-12,1.2376,1.2376,3.14%
292,2019-03-11,1.1999,1.1999,3.54%
293,2019-03-08,1.1589,1.1589,-2.52%
294,2019-03-07,1.1888,1.1888,-1.11%
295,2019-03-06,1.2021,1.2021,0.01%
296,2019-03-05,1.2020,1.2020,2.21%
297,2019-03-04,1.1760,1.1760,2.29%
298,2019-03-01,1.1497,1.1497,0.12%
299,2019-02-28,1.1483,1.1483,-0.06%
300,2019-02-27,1.1490,1.1490,-0.70%
301,2019-02-26,1.1571,1.1571,-1.17%
302,2019-02-25,1.1708,1.1708,5.35%
303,2019-02-22,1.1113,1.1113,3.51%
304,2019-02-21,1.0736,1.0736,0.25%
305,2019-02-20,1.0709,1.0709,-0.24%
306,2019-02-19,1.0735,1.0735,0.33%
307,2019-02-18,1.0700,1.0700,2.89%
308,2019-02-15,1.0399,1.0399,-1.20%
309,2019-02-14,1.0525,1.0525,-0.33%
310,2019-02-13,1.0560,1.0560,1.31%
311,2019-02-12,1.0423,1.0423,0.51%
312,2019-02-11,1.0370,1.0370,1.85%
313,2019-02-01,1.0182,1.0182,1.69%
314,2019-01-31,1.0013,1.0013,0.11%
315,2019-01-30,1.0002,1.0002,-0.50%
316,2019-01-29,1.0052,1.0052,-0.29%
317,2019-01-28,1.0081,1.0081,-0.49%
318,2019-01-25,1.0131,1.0131,0.40%
319,2019-01-24,1.0091,1.0091,0.54%
320,2019-01-23,1.0037,1.0037,0.16%
321,2019-01-22,1.0021,1.0021,-0.74%
322,2019-01-21,1.0096,1.0096,1.04%
323,2019-01-18,0.9992,0.9992,0.34%
324,2019-01-17,0.9958,0.9958,-0.26%
325,2019-01-16,0.9984,0.9984,0.00%
326,2019-01-15,0.9984,0.9984,1.08%
327,2019-01-14,0.9877,0.9877,-0.87%
328,2019-01-11,0.9964,0.9964,-0.03%
329,2019-01-10,0.9967,0.9967,0.12%
330,2019-01-09,0.9955,0.9955,0.12%
331,2019-01-08,0.9943,0.9943,-0.24%
332,2019-01-07,0.9967,0.9967,1.22%
333,2019-01-04,0.9847,0.9847,1.15%
334,2019-01-03,0.9735,0.9735,-0.66%
335,2019-01-02,0.9800,0.9800,-0.14%
336,2018-12-31,0.9820,0.9820,
337,2018-12-28,0.9814,0.9814,-0.25%
338,2018-12-27,0.9839,0.9839,-0.18%
339,2018-12-26,0.9857,0.9857,-0.21%
340,2018-12-25,0.9878,0.9878,0.02%
341,2018-12-24,0.9876,0.9876,0.56%
342,2018-12-21,0.9821,0.9821,0.22%
343,2018-12-20,0.9799,0.9799,-0.04%
344,2018-12-19,0.9803,0.9803,-0.50%
345,2018-12-18,0.9852,0.9852,-0.23%
346,2018-12-17,0.9875,0.9875,-0.54%
347,2018-12-14,0.9929,0.9929,-0.68%
348,2018-12-13,0.9997,0.9997,0.24%
349,2018-12-12,0.9973,0.9973,-0.16%
350,2018-12-11,0.9989,0.9989,0.29%
351,2018-12-10,0.9960,0.9960,-0.51%
352,2018-12-07,1.0011,1.0011,0.14%
353,2018-12-06,0.9997,0.9997,-0.89%
354,2018-12-05,1.0087,1.0087,-0.22%
355,2018-12-04,1.0109,1.0109,0.00%
356,2018-12-03,1.0109,1.0109,0.97%
357,2018-11-30,1.0012,1.0012,0.16%
358,2018-11-29,0.9996,0.9996,-0.50%
359,2018-11-28,1.0046,1.0046,0.20%
360,2018-11-27,1.0026,1.0026,0.23%
361,2018-11-26,1.0003,1.0003,0.16%
362,2018-11-23,0.9987,0.9987,-0.46%
363,2018-11-22,1.0033,1.0033,-0.07%
364,2018-11-21,1.0040,1.0040,0.17%
365,2018-11-20,1.0023,1.0023,-0.11%
366,2018-11-19,1.0034,1.0034,0.00%
367,2018-11-16,1.0034,1.0034,0.12%
368,2018-11-15,1.0022,1.0022,0.28%
369,2018-11-14,0.9994,0.9994,0.00%
370,2018-11-13,0.9994,0.9994,
371,2018-11-09,0.9995,0.9995,
372,2018-11-02,0.9996,0.9996,
373,2018-10-26,0.9997,0.9997,
374,2018-10-19,0.9998,0.9998,
375,2018-10-12,1.0000,1.0000,
