,净值日期,单位净值,累计净值,日增长率
46,2020-03-12,2.9380,2.9380,-2.23%
47,2020-03-11,3.0050,3.0050,-0.60%
48,2020-03-10,3.0230,3.0230,2.72%
49,2020-03-09,2.9430,2.9430,-3.44%
50,2020-03-06,3.0480,3.0480,-2.15%
51,2020-03-05,3.1150,3.1150,4.88%
52,2020-03-04,2.9700,2.9700,0.64%
53,2020-03-03,2.9510,2.9510,0.68%
54,2020-03-02,2.9310,2.9310,2.41%
55,2020-02-28,2.8620,2.8620,-3.44%
56,2020-02-27,2.9640,2.9640,1.33%
57,2020-02-26,2.9250,2.9250,-1.08%
58,2020-02-25,2.9570,2.9570,-0.47%
59,2020-02-24,2.9710,2.9710,-1.26%
60,2020-02-21,3.0090,3.0090,-0.30%
61,2020-02-20,3.0180,3.0180,3.18%
62,2020-02-19,2.9250,2.9250,1.07%
63,2020-02-18,2.8940,2.8940,-0.52%
64,2020-02-17,2.9090,2.9090,0.87%
65,2020-02-14,2.8840,2.8840,-0.17%
66,2020-02-13,2.8890,2.8890,-0.89%
67,2020-02-12,2.9150,2.9150,0.14%
68,2020-02-11,2.9110,2.9110,2.21%
69,2020-02-10,2.8480,2.8480,0.35%
70,2020-02-07,2.8380,2.8380,0.21%
71,2020-02-06,2.8320,2.8320,1.22%
72,2020-02-05,2.7980,2.7980,1.08%
73,2020-02-04,2.7680,2.7680,1.35%
74,2020-02-03,2.7310,2.7310,-8.02%
75,2020-01-23,2.9690,2.9690,-3.35%
76,2020-01-22,3.0720,3.0720,0.03%
77,2020-01-21,3.0710,3.0710,-2.01%
78,2020-01-20,3.1340,3.1340,-0.48%
79,2020-01-17,3.1490,3.1490,0.51%
80,2020-01-16,3.1330,3.1330,0.19%
81,2020-01-15,3.1270,3.1270,0.48%
82,2020-01-14,3.1120,3.1120,-1.08%
83,2020-01-13,3.1460,3.1460,0.32%
84,2020-01-10,3.1360,3.1360,1.59%
85,2020-01-09,3.0870,3.0870,1.85%
86,2020-01-08,3.0310,3.0310,0.26%
87,2020-01-07,3.0230,3.0230,1.00%
88,2020-01-06,2.9930,2.9930,-0.70%
89,2020-01-03,3.0140,3.0140,-1.44%
90,2020-01-02,3.0580,3.0580,0.03%
91,2019-12-31,3.0570,3.0570,0.30%
92,2019-12-30,3.0480,3.0480,2.70%
93,2019-12-27,2.9680,2.9680,0.61%
94,2019-12-26,2.9500,2.9500,1.03%
95,2019-12-25,2.9200,2.9200,-0.85%
96,2019-12-24,2.9450,2.9450,0.44%
97,2019-12-23,2.9320,2.9320,-0.34%
98,2019-12-20,2.9420,2.9420,-0.24%
99,2019-12-19,2.9490,2.9490,-0.44%
100,2019-12-18,2.9620,2.9620,-0.07%
101,2019-12-17,2.9640,2.9640,0.78%
102,2019-12-16,2.9410,2.9410,-0.54%
103,2019-12-13,2.9570,2.9570,1.69%
104,2019-12-12,2.9080,2.9080,-0.51%
105,2019-12-11,2.9230,2.9230,-0.81%
106,2019-12-10,2.9470,2.9470,0.10%
107,2019-12-09,2.9440,2.9440,-0.47%
108,2019-12-06,2.9580,2.9580,1.79%
109,2019-12-05,2.9060,2.9060,0.03%
110,2019-12-04,2.9050,2.9050,0.66%
111,2019-12-03,2.8860,2.8860,0.45%
112,2019-12-02,2.8730,2.8730,0.00%
113,2019-11-29,2.8730,2.8730,-2.08%
114,2019-11-28,2.9340,2.9340,-0.27%
115,2019-11-27,2.9420,2.9420,-0.64%
116,2019-11-26,2.9610,2.9610,0.89%
117,2019-11-25,2.9350,2.9350,-0.10%
118,2019-11-22,2.9380,2.9380,-1.84%
119,2019-11-21,2.9930,2.9930,-0.56%
120,2019-11-20,3.0100,3.0100,-0.07%
121,2019-11-19,3.0120,3.0120,1.01%
122,2019-11-18,2.9820,2.9820,-0.17%
123,2019-11-15,2.9870,2.9870,-0.17%
124,2019-11-14,2.9920,2.9920,0.84%
125,2019-11-13,2.9670,2.9670,0.85%
126,2019-11-12,2.9420,2.9420,-0.24%
127,2019-11-11,2.9490,2.9490,-1.50%
128,2019-11-08,2.9940,2.9940,0.03%
129,2019-11-07,2.9930,2.9930,0.20%
130,2019-11-06,2.9870,2.9870,-0.83%
131,2019-11-05,3.0120,3.0120,0.17%
132,2019-11-04,3.0070,3.0070,0.53%
133,2019-11-01,2.9910,2.9910,2.40%
134,2019-10-31,2.9210,2.9210,0.86%
135,2019-10-30,2.8960,2.8960,-0.89%
136,2019-10-29,2.9220,2.9220,0.83%
137,2019-10-28,2.8980,2.8980,1.22%
138,2019-10-25,2.8630,2.8630,0.99%
139,2019-10-24,2.8350,2.8350,-1.46%
140,2019-10-23,2.8770,2.8770,-1.27%
141,2019-10-22,2.9140,2.9140,0.21%
142,2019-10-21,2.9080,2.9080,0.55%
143,2019-10-18,2.8920,2.8920,-1.16%
144,2019-10-17,2.9260,2.9260,-0.41%
145,2019-10-16,2.9380,2.9380,-0.98%
146,2019-10-15,2.9670,2.9670,1.16%
147,2019-10-14,2.9330,2.9330,0.27%
148,2019-10-11,2.9250,2.9250,0.76%
149,2019-10-10,2.9030,2.9030,0.28%
150,2019-10-09,2.8950,2.8950,-0.75%
151,2019-10-08,2.9170,2.9170,1.07%
152,2019-09-30,2.8860,2.8860,-0.93%
153,2019-09-27,2.9130,2.9130,-0.14%
154,2019-09-26,2.9170,2.9170,-0.95%
155,2019-09-25,2.9450,2.9450,-0.64%
156,2019-09-24,2.9640,2.9640,1.30%
157,2019-09-23,2.9260,2.9260,-0.98%
158,2019-09-20,2.9550,2.9550,0.07%
159,2019-09-19,2.9530,2.9530,-0.03%
160,2019-09-18,2.9540,2.9540,1.90%
161,2019-09-17,2.8990,2.8990,-0.38%
162,2019-09-16,2.9100,2.9100,-0.44%
163,2019-09-12,2.9230,2.9230,1.60%
164,2019-09-11,2.8770,2.8770,-2.94%
165,2019-09-10,2.9640,2.9640,-0.47%
166,2019-09-09,2.9780,2.9780,-0.03%
167,2019-09-06,2.9790,2.9790,-0.17%
168,2019-09-05,2.9840,2.9840,0.07%
169,2019-09-04,2.9820,2.9820,-0.70%
170,2019-09-03,3.0030,3.0030,-0.40%
171,2019-09-02,3.0150,3.0150,1.01%
172,2019-08-30,2.9850,2.9850,1.88%
173,2019-08-29,2.9300,2.9300,0.48%
174,2019-08-28,2.9160,2.9160,0.03%
175,2019-08-27,2.9150,2.9150,1.99%
176,2019-08-26,2.8580,2.8580,-1.41%
177,2019-08-23,2.8990,2.8990,0.45%
178,2019-08-22,2.8860,2.8860,1.44%
179,2019-08-21,2.8450,2.8450,-0.14%
180,2019-08-20,2.8490,2.8490,0.96%
181,2019-08-19,2.8220,2.8220,1.29%
182,2019-08-16,2.7860,2.7860,0.69%
183,2019-08-15,2.7670,2.7670,-0.25%
184,2019-08-14,2.7740,2.7740,1.54%
185,2019-08-13,2.7320,2.7320,-0.15%
186,2019-08-12,2.7360,2.7360,1.71%
187,2019-08-09,2.6900,2.6900,-0.92%
188,2019-08-08,2.7150,2.7150,1.57%
189,2019-08-07,2.6730,2.6730,-0.85%
190,2019-08-06,2.6960,2.6960,0.33%
191,2019-08-05,2.6870,2.6870,-1.50%
192,2019-08-02,2.7280,2.7280,-0.47%
193,2019-08-01,2.7410,2.7410,-1.23%
194,2019-07-31,2.7750,2.7750,-1.10%
195,2019-07-30,2.8060,2.8060,0.11%
196,2019-07-29,2.8030,2.8030,0.57%
197,2019-07-26,2.7870,2.7870,0.00%
198,2019-07-25,2.7870,2.7870,0.80%
199,2019-07-24,2.7650,2.7650,0.11%
200,2019-07-23,2.7620,2.7620,-0.65%
201,2019-07-22,2.7800,2.7800,-0.14%
202,2019-07-19,2.7840,2.7840,0.54%
203,2019-07-18,2.7690,2.7690,-1.18%
204,2019-07-17,2.8020,2.8020,-0.36%
205,2019-07-16,2.8120,2.8120,-1.40%
206,2019-07-15,2.8520,2.8520,-0.63%
207,2019-07-12,2.8700,2.8700,0.91%
208,2019-07-11,2.8440,2.8440,-0.25%
209,2019-07-10,2.8510,2.8510,0.42%
210,2019-07-09,2.8390,2.8390,-0.21%
211,2019-07-08,2.8450,2.8450,-1.73%
212,2019-07-05,2.8950,2.8950,2.01%
213,2019-07-04,2.8380,2.8380,-0.73%
214,2019-07-03,2.8590,2.8590,-1.92%
215,2019-07-02,2.9150,2.9150,0.38%
216,2019-07-01,2.9040,2.9040,4.12%
217,2019-06-30,2.7890,2.7890,
218,2019-06-28,2.7890,2.7890,0.29%
219,2019-06-27,2.7810,2.7810,2.17%
220,2019-06-26,2.7220,2.7220,-0.18%
221,2019-06-25,2.7270,2.7270,-0.26%
222,2019-06-24,2.7340,2.7340,1.11%
223,2019-06-21,2.7040,2.7040,-0.07%
224,2019-06-20,2.7060,2.7060,3.68%
225,2019-06-19,2.6100,2.6100,1.36%
226,2019-06-18,2.5750,2.5750,0.19%
227,2019-06-17,2.5700,2.5700,-0.58%
228,2019-06-14,2.5850,2.5850,-0.62%
229,2019-06-13,2.6010,2.6010,-0.73%
230,2019-06-12,2.6200,2.6200,-0.83%
231,2019-06-11,2.6420,2.6420,4.10%
232,2019-06-10,2.5380,2.5380,1.40%
233,2019-06-06,2.5030,2.5030,-0.71%
234,2019-06-05,2.5210,2.5210,-0.12%
235,2019-06-04,2.5240,2.5240,-1.56%
236,2019-06-03,2.5640,2.5640,0.04%
237,2019-05-31,2.5630,2.5630,-0.58%
238,2019-05-30,2.5780,2.5780,-0.81%
239,2019-05-29,2.5990,2.5990,-0.12%
240,2019-05-28,2.6020,2.6020,1.13%
241,2019-05-27,2.5730,2.5730,0.39%
242,2019-05-24,2.5630,2.5630,0.91%
243,2019-05-23,2.5400,2.5400,-2.76%
244,2019-05-22,2.6120,2.6120,-0.46%
245,2019-05-21,2.6240,2.6240,0.96%
246,2019-05-20,2.5990,2.5990,-1.96%
247,2019-05-17,2.6510,2.6510,-2.21%
248,2019-05-16,2.7110,2.7110,1.23%
249,2019-05-15,2.6780,2.6780,4.00%
250,2019-05-14,2.5750,2.5750,-0.77%
251,2019-05-13,2.5950,2.5950,-0.27%
252,2019-05-10,2.6020,2.6020,4.08%
253,2019-05-09,2.5000,2.5000,-2.57%
254,2019-05-08,2.5660,2.5660,-0.39%
255,2019-05-07,2.5760,2.5760,1.98%
256,2019-05-06,2.5260,2.5260,-6.06%
257,2019-04-30,2.6890,2.6890,0.79%
258,2019-04-29,2.6680,2.6680,0.79%
259,2019-04-26,2.6470,2.6470,0.00%
260,2019-04-25,2.6470,2.6470,-2.00%
261,2019-04-24,2.7010,2.7010,-0.48%
262,2019-04-23,2.7140,2.7140,0.71%
263,2019-04-22,2.6950,2.6950,-1.89%
264,2019-04-19,2.7470,2.7470,1.44%
265,2019-04-18,2.7080,2.7080,1.08%
266,2019-04-17,2.6790,2.6790,0.71%
267,2019-04-16,2.6600,2.6600,1.76%
268,2019-04-15,2.6140,2.6140,-0.19%
269,2019-04-12,2.6190,2.6190,-0.42%
270,2019-04-11,2.6300,2.6300,-3.70%
271,2019-04-10,2.7310,2.7310,1.98%
272,2019-04-09,2.6780,2.6780,2.10%
273,2019-04-08,2.6230,2.6230,0.19%
274,2019-04-04,2.6180,2.6180,2.27%
275,2019-04-03,2.5600,2.5600,0.04%
276,2019-04-02,2.5590,2.5590,-1.12%
277,2019-04-01,2.5880,2.5880,2.41%
278,2019-03-29,2.5270,2.5270,3.74%
279,2019-03-28,2.4360,2.4360,0.95%
280,2019-03-27,2.4130,2.4130,2.03%
281,2019-03-26,2.3650,2.3650,0.60%
282,2019-03-25,2.3510,2.3510,-2.37%
283,2019-03-22,2.4080,2.4080,1.01%
284,2019-03-21,2.3840,2.3840,-0.87%
285,2019-03-20,2.4050,2.4050,-0.37%
286,2019-03-19,2.4140,2.4140,-0.49%
287,2019-03-18,2.4260,2.4260,5.39%
288,2019-03-15,2.3020,2.3020,2.91%
289,2019-03-14,2.2370,2.2370,0.68%
290,2019-03-13,2.2220,2.2220,0.09%
291,2019-03-12,2.2200,2.2200,-0.49%
292,2019-03-11,2.2310,2.2310,2.57%
293,2019-03-08,2.1750,2.1750,-2.20%
294,2019-03-07,2.2240,2.2240,-2.63%
295,2019-03-06,2.2840,2.2840,-0.74%
296,2019-03-05,2.3010,2.3010,0.70%
297,2019-03-04,2.2850,2.2850,1.24%
298,2019-03-01,2.2570,2.2570,2.92%
299,2019-02-28,2.1930,2.1930,0.37%
300,2019-02-27,2.1850,2.1850,0.46%
301,2019-02-26,2.1750,2.1750,-1.81%
302,2019-02-25,2.2150,2.2150,3.31%
303,2019-02-22,2.1440,2.1440,0.37%
304,2019-02-21,2.1360,2.1360,-0.51%
305,2019-02-20,2.1470,2.1470,-0.05%
306,2019-02-19,2.1480,2.1480,-0.23%
307,2019-02-18,2.1530,2.1530,3.26%
308,2019-02-15,2.0850,2.0850,-1.88%
309,2019-02-14,2.1250,2.1250,1.34%
310,2019-02-13,2.0970,2.0970,0.91%
311,2019-02-12,2.0780,2.0780,0.44%
312,2019-02-11,2.0690,2.0690,3.66%
313,2019-02-01,1.9960,1.9960,0.96%
314,2019-01-31,1.9770,1.9770,1.44%
315,2019-01-30,1.9490,1.9490,-1.57%
316,2019-01-29,1.9800,1.9800,1.02%
317,2019-01-28,1.9600,1.9600,0.82%
318,2019-01-25,1.9440,1.9440,0.67%
319,2019-01-24,1.9310,1.9310,0.68%
320,2019-01-23,1.9180,1.9180,0.42%
321,2019-01-22,1.9100,1.9100,-1.34%
322,2019-01-21,1.9360,1.9360,0.94%
323,2019-01-18,1.9180,1.9180,2.35%
324,2019-01-17,1.8740,1.8740,-0.48%
325,2019-01-16,1.8830,1.8830,-0.21%
326,2019-01-15,1.8870,1.8870,3.97%
327,2019-01-14,1.8150,1.8150,-1.04%
328,2019-01-11,1.8340,1.8340,1.21%
329,2019-01-10,1.8120,1.8120,-0.11%
330,2019-01-09,1.8140,1.8140,2.20%
331,2019-01-08,1.7750,1.7750,-0.17%
332,2019-01-07,1.7780,1.7780,0.51%
333,2019-01-04,1.7690,1.7690,1.90%
334,2019-01-03,1.7360,1.7360,-1.59%
335,2019-01-02,1.7640,1.7640,-1.12%
336,2018-12-31,1.7840,1.7840,
337,2018-12-28,1.7840,1.7840,0.96%
338,2018-12-27,1.7670,1.7670,-0.39%
339,2018-12-26,1.7740,1.7740,-0.89%
340,2018-12-25,1.7900,1.7900,-0.33%
341,2018-12-24,1.7960,1.7960,0.73%
342,2018-12-21,1.7830,1.7830,-1.22%
343,2018-12-20,1.8050,1.8050,-0.33%
344,2018-12-19,1.8110,1.8110,-1.25%
345,2018-12-18,1.8340,1.8340,-0.81%
346,2018-12-17,1.8490,1.8490,-0.59%
347,2018-12-14,1.8600,1.8600,-1.27%
348,2018-12-13,1.8840,1.8840,2.61%
349,2018-12-12,1.8360,1.8360,0.77%
350,2018-12-11,1.8220,1.8220,0.44%
351,2018-12-10,1.8140,1.8140,-1.31%
352,2018-12-07,1.8380,1.8380,-0.38%
353,2018-12-06,1.8450,1.8450,-2.28%
354,2018-12-05,1.8880,1.8880,0.21%
355,2018-12-04,1.8840,1.8840,-0.16%
356,2018-12-03,1.8870,1.8870,3.80%
357,2018-11-30,1.8180,1.8180,1.34%
358,2018-11-29,1.7940,1.7940,-0.39%
359,2018-11-28,1.8010,1.8010,1.12%
360,2018-11-27,1.7810,1.7810,-0.45%
361,2018-11-26,1.7890,1.7890,-0.28%
362,2018-11-23,1.7940,1.7940,-1.75%
363,2018-11-22,1.8260,1.8260,0.11%
364,2018-11-21,1.8240,1.8240,0.50%
365,2018-11-20,1.8150,1.8150,-1.94%
366,2018-11-19,1.8510,1.8510,0.82%
367,2018-11-16,1.8360,1.8360,0.38%
368,2018-11-15,1.8290,1.8290,0.44%
369,2018-11-14,1.8210,1.8210,-1.35%
370,2018-11-13,1.8460,1.8460,1.88%
371,2018-11-12,1.8120,1.8120,0.55%
372,2018-11-09,1.8020,1.8020,-0.93%
373,2018-11-08,1.8190,1.8190,-0.05%
374,2018-11-07,1.8200,1.8200,0.00%
375,2018-11-06,1.8200,1.8200,-1.19%
376,2018-11-05,1.8420,1.8420,-1.29%
377,2018-11-02,1.8660,1.8660,4.77%
378,2018-11-01,1.7810,1.7810,1.66%
379,2018-10-31,1.7520,1.7520,2.28%
380,2018-10-30,1.7130,1.7130,-0.58%
381,2018-10-29,1.7230,1.7230,-5.85%
382,2018-10-26,1.8300,1.8300,-1.24%
383,2018-10-25,1.8530,1.8530,-1.49%
384,2018-10-24,1.8810,1.8810,-1.52%
385,2018-10-23,1.9100,1.9100,-4.45%
386,2018-10-22,1.9990,1.9990,4.11%
387,2018-10-19,1.9200,1.9200,3.06%
388,2018-10-18,1.8630,1.8630,-2.15%
389,2018-10-17,1.9040,1.9040,0.11%
390,2018-10-16,1.9020,1.9020,-0.52%
391,2018-10-15,1.9120,1.9120,-2.35%
392,2018-10-12,1.9580,1.9580,1.98%
393,2018-10-11,1.9200,1.9200,-3.13%
394,2018-10-10,1.9820,1.9820,-2.27%
395,2018-10-09,2.0280,2.0280,0.50%
396,2018-10-08,2.0180,2.0180,-4.81%
397,2018-09-28,2.1200,2.1200,0.71%
398,2018-09-27,2.1050,2.1050,0.10%
399,2018-09-26,2.1030,2.1030,1.74%
400,2018-09-25,2.0670,2.0670,-0.63%
401,2018-09-21,2.0800,2.0800,2.41%
402,2018-09-20,2.0310,2.0310,0.15%
403,2018-09-19,2.0280,2.0280,2.27%
404,2018-09-18,1.9830,1.9830,2.22%
405,2018-09-17,1.9400,1.9400,-0.72%
406,2018-09-14,1.9540,1.9540,1.19%
407,2018-09-13,1.9310,1.9310,0.36%
408,2018-09-12,1.9240,1.9240,-1.64%
409,2018-09-11,1.9560,1.9560,0.10%
410,2018-09-10,1.9540,1.9540,-0.71%
411,2018-09-07,1.9680,1.9680,1.18%
412,2018-09-06,1.9450,1.9450,-1.52%
413,2018-09-05,1.9750,1.9750,-2.42%
414,2018-09-04,2.0240,2.0240,0.65%
415,2018-09-03,2.0110,2.0110,-0.20%
416,2018-08-31,2.0150,2.0150,-2.14%
417,2018-08-30,2.0590,2.0590,-0.63%
418,2018-08-29,2.0720,2.0720,-0.72%
419,2018-08-28,2.0870,2.0870,-0.48%
420,2018-08-27,2.0970,2.0970,3.61%
421,2018-08-24,2.0240,2.0240,-0.64%
422,2018-08-23,2.0370,2.0370,0.10%
423,2018-08-22,2.0350,2.0350,-1.07%
424,2018-08-21,2.0570,2.0570,3.21%
425,2018-08-20,1.9930,1.9930,0.71%
426,2018-08-17,1.9790,1.9790,-1.69%
427,2018-08-16,2.0130,2.0130,-1.76%
428,2018-08-15,2.0490,2.0490,-2.75%
429,2018-08-14,2.1070,2.1070,-0.47%
430,2018-08-13,2.1170,2.1170,-0.80%
431,2018-08-10,2.1340,2.1340,0.61%
432,2018-08-09,2.1210,2.1210,2.81%
433,2018-08-08,2.0630,2.0630,-2.92%
434,2018-08-07,2.1250,2.1250,2.46%
435,2018-08-06,2.0740,2.0740,-1.33%
436,2018-08-03,2.1020,2.1020,-2.87%
437,2018-08-02,2.1640,2.1640,-3.13%
438,2018-08-01,2.2340,2.2340,-2.32%
439,2018-07-31,2.2870,2.2870,0.70%
440,2018-07-30,2.2710,2.2710,-1.09%
441,2018-07-27,2.2960,2.2960,-0.26%
442,2018-07-26,2.3020,2.3020,-1.12%
443,2018-07-25,2.3280,2.3280,-0.51%
444,2018-07-24,2.3400,2.3400,2.77%
445,2018-07-23,2.2770,2.2770,-0.70%
446,2018-07-20,2.2930,2.2930,0.09%
447,2018-07-19,2.2910,2.2910,-0.30%
448,2018-07-18,2.2980,2.2980,-1.03%
449,2018-07-17,2.3220,2.3220,-1.44%
450,2018-07-16,2.3560,2.3560,-0.08%
451,2018-07-13,2.3580,2.3580,1.90%
452,2018-07-12,2.3140,2.3140,2.21%
453,2018-07-11,2.2640,2.2640,-1.26%
454,2018-07-10,2.2930,2.2930,-0.09%
455,2018-07-09,2.2950,2.2950,3.24%
456,2018-07-06,2.2230,2.2230,0.77%
457,2018-07-05,2.2060,2.2060,-0.41%
458,2018-07-04,2.2150,2.2150,-1.47%
459,2018-07-03,2.2480,2.2480,-2.01%
460,2018-07-02,2.2940,2.2940,-2.47%
461,2018-06-30,2.3520,2.3520,
462,2018-06-29,2.3520,2.3520,2.98%
463,2018-06-28,2.2840,2.2840,-2.35%
464,2018-06-27,2.3390,2.3390,-3.19%
465,2018-06-26,2.4160,2.4160,-1.11%
466,2018-06-25,2.4430,2.4430,0.08%
467,2018-06-22,2.4410,2.4410,-0.04%
468,2018-06-21,2.4420,2.4420,-0.61%
469,2018-06-20,2.4570,2.4570,2.16%
470,2018-06-19,2.4050,2.4050,-3.45%
471,2018-06-15,2.4910,2.4910,-0.28%
472,2018-06-14,2.4980,2.4980,-1.46%
473,2018-06-13,2.5350,2.5350,-0.78%
474,2018-06-12,2.5550,2.5550,3.23%
475,2018-06-11,2.4750,2.4750,0.32%
476,2018-06-08,2.4670,2.4670,-0.28%
477,2018-06-07,2.4740,2.4740,-0.80%
478,2018-06-06,2.4940,2.4940,-0.24%
479,2018-06-05,2.5000,2.5000,1.09%
480,2018-06-04,2.4730,2.4730,2.66%
481,2018-06-01,2.4090,2.4090,-1.23%
482,2018-05-31,2.4390,2.4390,3.22%
483,2018-05-30,2.3630,2.3630,0.38%
484,2018-05-29,2.3540,2.3540,-0.97%
485,2018-05-28,2.3770,2.3770,2.95%
486,2018-05-25,2.3090,2.3090,0.48%
487,2018-05-24,2.2980,2.2980,-0.86%
488,2018-05-23,2.3180,2.3180,-1.65%
489,2018-05-22,2.3570,2.3570,0.17%
490,2018-05-21,2.3530,2.3530,-0.25%
491,2018-05-18,2.3590,2.3590,0.90%
492,2018-05-17,2.3380,2.3380,-1.81%
493,2018-05-16,2.3810,2.3810,-0.13%
494,2018-05-15,2.3840,2.3840,0.29%
495,2018-05-14,2.3770,2.3770,2.19%
496,2018-05-11,2.3260,2.3260,-0.85%
497,2018-05-10,2.3460,2.3460,1.08%
498,2018-05-09,2.3210,2.3210,0.00%
499,2018-05-08,2.3210,2.3210,0.96%
500,2018-05-07,2.2990,2.2990,2.91%
501,2018-05-04,2.2340,2.2340,-0.09%
502,2018-05-03,2.2360,2.2360,1.50%
503,2018-05-02,2.2030,2.2030,1.24%
504,2018-04-27,2.1760,2.1760,-1.05%
505,2018-04-26,2.1990,2.1990,-2.83%
506,2018-04-25,2.2630,2.2630,0.40%
507,2018-04-24,2.2540,2.2540,2.59%
508,2018-04-23,2.1970,2.1970,0.18%
509,2018-04-20,2.1930,2.1930,-0.77%
510,2018-04-19,2.2100,2.2100,2.89%
511,2018-04-18,2.1480,2.1480,-0.97%
512,2018-04-17,2.1690,2.1690,-1.23%
513,2018-04-16,2.1960,2.1960,-0.99%
514,2018-04-13,2.2180,2.2180,-1.03%
515,2018-04-12,2.2410,2.2410,-0.71%
516,2018-04-11,2.2570,2.2570,0.36%
517,2018-04-10,2.2490,2.2490,1.22%
518,2018-04-09,2.2220,2.2220,-0.98%
519,2018-04-04,2.2440,2.2440,1.86%
520,2018-04-03,2.2030,2.2030,0.27%
521,2018-04-02,2.1970,2.1970,-0.77%
522,2018-03-30,2.2140,2.2140,-0.23%
523,2018-03-29,2.2190,2.2190,2.92%
524,2018-03-28,2.1560,2.1560,-3.58%
525,2018-03-27,2.2360,2.2360,-0.71%
526,2018-03-26,2.2520,2.2520,-1.01%
527,2018-03-23,2.2750,2.2750,-1.43%
528,2018-03-22,2.3080,2.3080,-2.33%
529,2018-03-21,2.3630,2.3630,-0.92%
530,2018-03-20,2.3850,2.3850,-0.79%
531,2018-03-19,2.4040,2.4040,0.12%
532,2018-03-16,2.4010,2.4010,-1.23%
533,2018-03-15,2.4310,2.4310,1.59%
534,2018-03-14,2.3930,2.3930,0.34%
535,2018-03-13,2.3850,2.3850,-0.71%
536,2018-03-12,2.4020,2.4020,0.04%
537,2018-03-09,2.4010,2.4010,0.46%
538,2018-03-08,2.3900,2.3900,2.27%
539,2018-03-07,2.3370,2.3370,-0.09%
540,2018-03-06,2.3390,2.3390,0.21%
541,2018-03-05,2.3340,2.3340,-1.02%
542,2018-03-02,2.3580,2.3580,0.17%
543,2018-03-01,2.3540,2.3540,0.56%
544,2018-02-28,2.3410,2.3410,-1.35%
545,2018-02-27,2.3730,2.3730,-2.06%
546,2018-02-26,2.4230,2.4230,0.29%
547,2018-02-23,2.4160,2.4160,-0.49%
548,2018-02-22,2.4280,2.4280,2.58%
549,2018-02-14,2.3670,2.3670,1.46%
550,2018-02-13,2.3330,2.3330,0.91%
551,2018-02-12,2.3120,2.3120,3.12%
552,2018-02-09,2.2420,2.2420,-2.01%
553,2018-02-08,2.2880,2.2880,1.02%
554,2018-02-07,2.2650,2.2650,-3.53%
555,2018-02-06,2.3480,2.3480,-1.30%
556,2018-02-05,2.3790,2.3790,-2.94%
557,2018-02-02,2.4510,2.4510,-0.41%
558,2018-02-01,2.4610,2.4610,-0.97%
559,2018-01-31,2.4850,2.4850,1.64%
560,2018-01-30,2.4450,2.4450,-0.65%
561,2018-01-29,2.4610,2.4610,-3.30%
562,2018-01-26,2.5450,2.5450,0.75%
563,2018-01-25,2.5260,2.5260,-0.20%
564,2018-01-24,2.5310,2.5310,-1.25%
565,2018-01-23,2.5630,2.5630,0.35%
566,2018-01-22,2.5540,2.5540,3.95%
567,2018-01-19,2.4570,2.4570,-1.21%
568,2018-01-18,2.4870,2.4870,0.12%
569,2018-01-17,2.4840,2.4840,-2.20%
