,净值日期,单位净值,累计净值,日增长率
451,2018-07-13,1.9960,1.9960,0.96%
452,2018-07-12,1.9770,1.9770,2.81%
453,2018-07-11,1.9230,1.9230,-1.84%
454,2018-07-10,1.9590,1.9590,0.82%
455,2018-07-09,1.9430,1.9430,2.48%
456,2018-07-06,1.8960,1.8960,0.11%
457,2018-07-05,1.8940,1.8940,-2.72%
458,2018-07-04,1.9470,1.9470,-1.57%
459,2018-07-03,1.9780,1.9780,1.07%
460,2018-07-02,1.9570,1.9570,-1.66%
461,2018-06-30,1.9900,1.9900,
462,2018-06-29,1.9900,1.9900,3.16%
463,2018-06-28,1.9290,1.9290,-0.92%
464,2018-06-27,1.9470,1.9470,-1.17%
465,2018-06-26,1.9700,1.9700,0.41%
466,2018-06-25,1.9620,1.9620,-0.51%
467,2018-06-22,1.9720,1.9720,1.60%
468,2018-06-21,1.9410,1.9410,-1.57%
469,2018-06-20,1.9720,1.9720,1.49%
470,2018-06-19,1.9430,1.9430,-4.71%
471,2018-06-15,2.0390,2.0390,-1.73%
472,2018-06-14,2.0750,2.0750,-0.19%
473,2018-06-13,2.0790,2.0790,-1.42%
474,2018-06-12,2.1090,2.1090,1.35%
475,2018-06-11,2.0810,2.0810,-0.67%
476,2018-06-08,2.0950,2.0950,-0.99%
477,2018-06-07,2.1160,2.1160,-0.61%
478,2018-06-06,2.1290,2.1290,0.14%
479,2018-06-05,2.1260,2.1260,1.53%
480,2018-06-04,2.0940,2.0940,0.00%
481,2018-06-01,2.0940,2.0940,-1.27%
482,2018-05-31,2.1210,2.1210,1.39%
483,2018-05-30,2.0920,2.0920,-2.29%
484,2018-05-29,2.1410,2.1410,-1.20%
485,2018-05-28,2.1670,2.1670,-0.37%
486,2018-05-25,2.1750,2.1750,-0.82%
487,2018-05-24,2.1930,2.1930,-0.45%
488,2018-05-23,2.2030,2.2030,-1.30%
489,2018-05-22,2.2320,2.2320,0.50%
490,2018-05-21,2.2210,2.2210,1.23%
491,2018-05-18,2.1940,2.1940,0.37%
492,2018-05-17,2.1860,2.1860,-0.46%
493,2018-05-16,2.1960,2.1960,-0.32%
494,2018-05-15,2.2030,2.2030,1.10%
495,2018-05-14,2.1790,2.1790,0.09%
496,2018-05-11,2.1770,2.1770,-1.05%
497,2018-05-10,2.2000,2.2000,0.27%
498,2018-05-09,2.1940,2.1940,-0.14%
499,2018-05-08,2.1970,2.1970,0.27%
500,2018-05-07,2.1910,2.1910,1.91%
501,2018-05-04,2.1500,2.1500,0.33%
502,2018-05-03,2.1430,2.1430,0.99%
503,2018-05-02,2.1220,2.1220,0.38%
504,2018-04-27,2.1140,2.1140,0.24%
505,2018-04-26,2.1090,2.1090,-1.49%
506,2018-04-25,2.1410,2.1410,0.38%
507,2018-04-24,2.1330,2.1330,2.35%
508,2018-04-23,2.0840,2.0840,-0.71%
509,2018-04-20,2.0990,2.0990,-1.78%
510,2018-04-19,2.1370,2.1370,0.90%
511,2018-04-18,2.1180,2.1180,1.24%
512,2018-04-17,2.0920,2.0920,-2.29%
513,2018-04-16,2.1410,2.1410,-0.51%
514,2018-04-13,2.1520,2.1520,-0.42%
515,2018-04-12,2.1610,2.1610,-0.37%
516,2018-04-11,2.1690,2.1690,0.60%
517,2018-04-10,2.1560,2.1560,1.08%
518,2018-04-09,2.1330,2.1330,-0.09%
519,2018-04-04,2.1350,2.1350,-0.74%
520,2018-04-03,2.1510,2.1510,-0.78%
521,2018-04-02,2.1680,2.1680,0.05%
522,2018-03-30,2.1670,2.1670,1.17%
523,2018-03-29,2.1420,2.1420,1.32%
524,2018-03-28,2.1140,2.1140,-1.22%
525,2018-03-27,2.1400,2.1400,2.05%
526,2018-03-26,2.0970,2.0970,1.70%
527,2018-03-23,2.0620,2.0620,-5.67%
528,2018-03-22,2.1860,2.1860,-0.59%
529,2018-03-21,2.1990,2.1990,-0.72%
530,2018-03-20,2.2150,2.2150,0.09%
531,2018-03-19,2.2130,2.2130,-0.45%
532,2018-03-16,2.2230,2.2230,-0.63%
533,2018-03-15,2.2370,2.2370,-0.53%
534,2018-03-14,2.2490,2.2490,-0.84%
535,2018-03-13,2.2680,2.2680,-0.70%
536,2018-03-12,2.2840,2.2840,1.42%
537,2018-03-09,2.2520,2.2520,1.03%
538,2018-03-08,2.2290,2.2290,0.72%
539,2018-03-07,2.2130,2.2130,-1.12%
540,2018-03-06,2.2380,2.2380,1.54%
541,2018-03-05,2.2040,2.2040,-0.09%
542,2018-03-02,2.2060,2.2060,-0.54%
543,2018-03-01,2.2180,2.2180,0.96%
544,2018-02-28,2.1970,2.1970,0.18%
545,2018-02-27,2.1930,2.1930,-0.54%
546,2018-02-26,2.2050,2.2050,2.08%
547,2018-02-23,2.1600,2.1600,0.56%
548,2018-02-22,2.1480,2.1480,2.38%
549,2018-02-14,2.0980,2.0980,0.29%
550,2018-02-13,2.0920,2.0920,0.67%
551,2018-02-12,2.0780,2.0780,2.06%
552,2018-02-09,2.0360,2.0360,-3.51%
553,2018-02-08,2.1100,2.1100,0.72%
554,2018-02-07,2.0950,2.0950,-0.19%
555,2018-02-06,2.0990,2.0990,-4.85%
556,2018-02-05,2.2060,2.2060,-0.05%
557,2018-02-02,2.2070,2.2070,0.64%
558,2018-02-01,2.1930,2.1930,-2.84%
559,2018-01-31,2.2570,2.2570,-1.35%
560,2018-01-30,2.2880,2.2880,0.26%
561,2018-01-29,2.2820,2.2820,-0.65%
562,2018-01-26,2.2970,2.2970,0.17%
563,2018-01-25,2.2930,2.2930,-0.09%
564,2018-01-24,2.2950,2.2950,0.22%
565,2018-01-23,2.2900,2.2900,0.26%
566,2018-01-22,2.2840,2.2840,1.20%
567,2018-01-19,2.2570,2.2570,-0.35%
568,2018-01-18,2.2650,2.2650,0.44%
569,2018-01-17,2.2550,2.2550,-1.05%
