,净值日期,单位净值,累计净值,日增长率
79,2020-01-17,1.0401,2.1662,0.01%
80,2020-01-16,1.0400,2.1661,0.18%
81,2020-01-15,1.0381,2.1642,0.47%
82,2020-01-14,1.0332,2.1593,-1.47%
83,2020-01-13,1.0486,2.1747,1.44%
84,2020-01-10,1.0337,2.1598,2.35%
85,2020-01-09,1.0100,2.1361,2.06%
86,2020-01-08,0.9896,2.1157,0.16%
87,2020-01-07,0.9880,2.1141,1.03%
88,2020-01-06,0.9779,2.1040,-0.79%
89,2020-01-03,0.9857,2.1118,-1.09%
90,2020-01-02,0.9966,2.1227,-1.06%
91,2019-12-31,1.0073,2.1334,0.05%
92,2019-12-30,1.0068,2.1329,3.43%
93,2019-12-27,0.9734,2.0995,1.01%
94,2019-12-26,0.9637,2.0898,0.74%
95,2019-12-25,0.9566,2.0827,-1.14%
96,2019-12-24,0.9676,2.0937,0.43%
97,2019-12-23,0.9635,2.0896,-0.65%
98,2019-12-20,0.9698,2.0959,-0.38%
99,2019-12-19,0.9735,2.0996,-0.73%
100,2019-12-18,0.9807,2.1068,0.47%
101,2019-12-17,0.9761,2.1022,1.16%
102,2019-12-16,0.9649,2.0910,-0.52%
103,2019-12-13,0.9803,2.0961,1.54%
104,2019-12-12,0.9654,2.0812,-0.81%
105,2019-12-11,0.9733,2.0891,-1.05%
106,2019-12-10,0.9836,2.0994,0.03%
107,2019-12-09,0.9833,2.0991,-0.57%
108,2019-12-06,0.9889,2.1047,2.10%
109,2019-12-05,0.9686,2.0844,-0.11%
110,2019-12-04,0.9697,2.0855,0.58%
111,2019-12-03,0.9641,2.0799,-0.46%
112,2019-12-02,0.9686,2.0844,0.00%
113,2019-11-29,0.9686,2.0844,-2.55%
114,2019-11-28,0.9939,2.1097,-0.60%
115,2019-11-27,0.9999,2.1157,0.35%
116,2019-11-26,0.9964,2.1122,0.96%
117,2019-11-25,0.9869,2.1027,-0.27%
118,2019-11-22,0.9896,2.1054,-2.67%
119,2019-11-21,1.0167,2.1325,-0.17%
120,2019-11-20,1.0184,2.1342,0.52%
121,2019-11-19,1.0131,2.1289,0.83%
122,2019-11-18,1.0048,2.1206,-0.45%
123,2019-11-15,1.0093,2.1251,-0.64%
124,2019-11-14,1.0158,2.1316,1.05%
125,2019-11-13,1.0052,2.1210,0.66%
126,2019-11-12,0.9986,2.1144,0.35%
127,2019-11-11,0.9951,2.1109,-0.99%
128,2019-11-08,1.0050,2.1208,0.38%
129,2019-11-07,1.0012,2.1170,0.80%
130,2019-11-06,0.9933,2.1091,-1.10%
131,2019-11-05,1.0043,2.1201,0.22%
132,2019-11-04,1.0021,2.1179,0.72%
133,2019-11-01,0.9949,2.1107,1.18%
134,2019-10-31,0.9833,2.0991,-0.04%
135,2019-10-30,0.9837,2.0995,-0.86%
136,2019-10-29,0.9922,2.1080,0.75%
137,2019-10-28,0.9848,2.1006,1.95%
138,2019-10-25,0.9660,2.0818,1.61%
139,2019-10-24,0.9507,2.0665,-1.64%
140,2019-10-23,0.9666,2.0824,-1.70%
141,2019-10-22,0.9833,2.0991,0.40%
142,2019-10-21,0.9794,2.0952,0.19%
143,2019-10-18,0.9775,2.0933,-1.87%
144,2019-10-17,0.9961,2.1119,0.14%
145,2019-10-16,0.9947,2.1105,-1.86%
146,2019-10-15,1.0136,2.1294,1.61%
147,2019-10-14,0.9975,2.1133,0.15%
148,2019-10-11,0.9960,2.1118,0.48%
149,2019-10-10,0.9912,2.1070,-0.12%
150,2019-10-09,0.9924,2.1082,-1.17%
151,2019-10-08,1.0041,2.1199,1.48%
152,2019-09-30,0.9895,2.1053,-1.86%
153,2019-09-27,1.0083,2.1241,-0.34%
154,2019-09-26,1.0117,2.1275,-1.17%
155,2019-09-25,1.0237,2.1395,-0.52%
156,2019-09-24,1.0290,2.1448,2.02%
157,2019-09-23,1.0086,2.1244,-1.20%
158,2019-09-20,1.0209,2.1367,0.80%
159,2019-09-19,1.0128,2.1286,0.15%
160,2019-09-18,1.0113,2.1271,3.30%
161,2019-09-17,0.9790,2.0948,0.19%
162,2019-09-16,0.9771,2.0929,-0.65%
163,2019-09-12,0.9835,2.0993,1.63%
164,2019-09-11,0.9677,2.0835,-4.43%
165,2019-09-10,1.0126,2.1284,-0.47%
166,2019-09-09,1.0174,2.1332,-0.05%
167,2019-09-06,1.0179,2.1337,0.07%
168,2019-09-05,1.0172,2.1330,0.42%
169,2019-09-04,1.0129,2.1287,-1.39%
170,2019-09-03,1.0272,2.1430,-0.62%
171,2019-09-02,1.0336,2.1494,0.36%
172,2019-08-30,1.0299,2.1457,2.38%
173,2019-08-29,1.0060,2.1218,1.05%
174,2019-08-28,0.9955,2.1113,0.40%
175,2019-08-27,0.9915,2.1073,2.15%
176,2019-08-26,0.9706,2.0864,-1.89%
177,2019-08-23,0.9893,2.1051,0.27%
178,2019-08-22,0.9866,2.1024,2.12%
179,2019-08-21,0.9661,2.0819,-0.79%
180,2019-08-20,0.9738,2.0896,1.15%
181,2019-08-19,0.9627,2.0785,1.24%
182,2019-08-16,0.9509,2.0667,0.97%
183,2019-08-15,0.9418,2.0576,-0.30%
184,2019-08-14,0.9446,2.0604,2.53%
185,2019-08-13,0.9213,2.0371,-0.31%
186,2019-08-12,0.9242,2.0400,2.88%
187,2019-08-09,0.8983,2.0141,-1.49%
188,2019-08-08,0.9119,2.0277,1.67%
189,2019-08-07,0.8969,2.0127,-1.02%
190,2019-08-06,0.9061,2.0219,1.56%
191,2019-08-05,0.8922,2.0080,-2.14%
192,2019-08-02,0.9117,2.0275,-0.69%
193,2019-08-01,0.9180,2.0338,-1.42%
194,2019-07-31,0.9312,2.0470,-1.56%
195,2019-07-30,0.9460,2.0618,-0.46%
196,2019-07-29,0.9504,2.0662,0.88%
197,2019-07-26,0.9421,2.0579,-0.04%
198,2019-07-25,0.9425,2.0583,1.09%
199,2019-07-24,0.9323,2.0481,-0.19%
200,2019-07-23,0.9341,2.0499,-2.17%
201,2019-07-22,0.9548,2.0706,0.07%
202,2019-07-19,0.9541,2.0699,0.72%
203,2019-07-18,0.9473,2.0631,-1.39%
204,2019-07-17,0.9607,2.0765,-0.56%
205,2019-07-16,0.9661,2.0819,-1.15%
206,2019-07-15,0.9773,2.0931,-0.98%
207,2019-07-12,0.9870,2.1028,1.37%
208,2019-07-11,0.9737,2.0895,-0.80%
209,2019-07-10,0.9816,2.0974,0.57%
210,2019-07-09,0.9760,2.0918,0.42%
211,2019-07-08,0.9719,2.0877,-1.58%
212,2019-07-05,0.9875,2.1033,2.73%
213,2019-07-04,0.9613,2.0771,-1.75%
214,2019-07-03,0.9784,2.0942,-2.16%
215,2019-07-02,1.0000,2.1158,0.78%
216,2019-07-01,1.5448,2.1037,4.81%
217,2019-06-30,1.4738,2.0327,
218,2019-06-28,1.4739,2.0328,0.35%
219,2019-06-27,1.4687,2.0276,3.55%
220,2019-06-26,1.4184,1.9773,-0.51%
221,2019-06-25,1.4257,1.9846,0.02%
222,2019-06-24,1.4254,1.9843,1.67%
223,2019-06-21,1.4020,1.9609,0.94%
224,2019-06-20,1.3889,1.9478,4.50%
225,2019-06-19,1.3291,1.8880,1.43%
226,2019-06-18,1.3104,1.8693,0.02%
227,2019-06-17,1.3101,1.8690,-0.55%
228,2019-06-14,1.3174,1.8763,-0.91%
229,2019-06-13,1.3295,1.8884,-0.44%
230,2019-06-12,1.3354,1.8943,-1.10%
231,2019-06-11,1.3503,1.9092,5.44%
232,2019-06-10,1.2806,1.8395,1.85%
233,2019-06-06,1.2574,1.8163,-1.07%
234,2019-06-05,1.2710,1.8299,-0.07%
235,2019-06-04,1.2719,1.8308,-2.40%
236,2019-06-03,1.3032,1.8621,-0.55%
237,2019-05-31,1.3104,1.8693,-1.36%
238,2019-05-30,1.3285,1.8874,-1.06%
239,2019-05-29,1.3428,1.9017,0.64%
240,2019-05-28,1.3342,1.8931,1.08%
241,2019-05-27,1.3200,1.8789,0.44%
242,2019-05-24,1.3142,1.8731,1.40%
243,2019-05-23,1.2961,1.8550,-3.41%
244,2019-05-22,1.3419,1.9008,-0.94%
245,2019-05-21,1.3547,1.9136,0.98%
246,2019-05-20,1.3415,1.9004,-2.44%
247,2019-05-17,1.3750,1.9339,-2.89%
248,2019-05-16,1.4159,1.9748,1.39%
249,2019-05-15,1.3965,1.9554,6.29%
250,2019-05-14,1.3139,1.8728,-0.88%
251,2019-05-13,1.3255,1.8844,0.27%
252,2019-05-10,1.3219,1.8808,5.17%
253,2019-05-09,1.2569,1.8158,-3.54%
254,2019-05-08,1.3030,1.8619,-0.03%
255,2019-05-07,1.3034,1.8623,2.20%
256,2019-05-06,1.2753,1.8342,-8.24%
257,2019-04-30,1.3898,1.9487,0.60%
258,2019-04-29,1.3815,1.9404,0.70%
259,2019-04-26,1.3719,1.9308,1.33%
260,2019-04-25,1.3539,1.9128,-1.97%
261,2019-04-24,1.3811,1.9400,-0.63%
262,2019-04-23,1.3898,1.9487,1.86%
263,2019-04-22,1.3644,1.9233,-0.81%
264,2019-04-19,1.3755,1.9344,-0.18%
265,2019-04-18,1.3780,1.9369,1.09%
266,2019-04-17,1.3631,1.9220,1.05%
267,2019-04-16,1.3489,1.9078,1.85%
268,2019-04-15,1.3244,1.8833,-1.03%
269,2019-04-12,1.3382,1.8971,0.06%
270,2019-04-11,1.3374,1.8963,-4.79%
271,2019-04-10,1.4047,1.9636,1.31%
272,2019-04-09,1.3866,1.9455,1.65%
273,2019-04-08,1.3641,1.9230,0.42%
274,2019-04-04,1.3584,1.9173,2.56%
275,2019-04-03,1.3245,1.8834,-0.67%
276,2019-04-02,1.3335,1.8924,-1.31%
277,2019-04-01,1.3512,1.9101,1.39%
278,2019-03-29,1.3327,1.8916,4.97%
279,2019-03-28,1.2696,1.8285,1.51%
280,2019-03-27,1.2507,1.8096,2.96%
281,2019-03-26,1.2148,1.7737,0.50%
282,2019-03-25,1.2088,1.7677,-2.73%
283,2019-03-22,1.2427,1.8016,1.22%
284,2019-03-21,1.2277,1.7866,-0.82%
285,2019-03-20,1.2378,1.7967,0.44%
286,2019-03-19,1.2324,1.7913,-1.04%
287,2019-03-18,1.2453,1.8042,7.89%
288,2019-03-15,1.1542,1.7131,3.22%
289,2019-03-14,1.1182,1.6771,1.18%
290,2019-03-13,1.1052,1.6641,0.28%
291,2019-03-12,1.1021,1.6610,-0.81%
292,2019-03-11,1.1111,1.6700,3.84%
293,2019-03-08,1.0700,1.6289,-2.75%
294,2019-03-07,1.1002,1.6591,-2.68%
295,2019-03-06,1.1305,1.6894,-0.91%
296,2019-03-05,1.1409,1.6998,0.18%
297,2019-03-04,1.1388,1.6977,1.27%
298,2019-03-01,1.1245,1.6834,4.01%
299,2019-02-28,1.0811,1.6400,0.93%
300,2019-02-27,1.0711,1.6300,2.04%
301,2019-02-26,1.0497,1.6086,-2.12%
302,2019-02-25,1.0724,1.6313,3.39%
303,2019-02-22,1.0372,1.5961,0.80%
304,2019-02-21,1.0290,1.5879,-1.06%
305,2019-02-20,1.0400,1.5989,-0.50%
306,2019-02-19,1.0452,1.6041,-0.55%
307,2019-02-18,1.0510,1.6099,3.92%
308,2019-02-15,1.0114,1.5703,-2.10%
309,2019-02-14,1.0331,1.5920,2.58%
310,2019-02-13,1.0071,1.5660,1.18%
311,2019-02-12,0.9954,1.5543,0.30%
312,2019-02-11,0.9924,1.5513,4.43%
313,2019-02-01,0.9503,1.5092,1.45%
314,2019-01-31,0.9367,1.4956,1.56%
315,2019-01-30,0.9223,1.4812,-2.05%
316,2019-01-29,0.9416,1.5005,0.58%
317,2019-01-28,0.9362,1.4951,1.34%
318,2019-01-25,0.9238,1.4827,0.08%
319,2019-01-24,0.9231,1.4820,0.85%
320,2019-01-23,0.9153,1.4742,0.31%
321,2019-01-22,0.9125,1.4714,-1.72%
322,2019-01-21,0.9285,1.4874,1.41%
323,2019-01-18,0.9156,1.4745,2.47%
324,2019-01-17,0.8935,1.4524,-0.27%
325,2019-01-16,0.8959,1.4548,-1.14%
326,2019-01-15,0.9062,1.4651,6.52%
327,2019-01-14,0.8507,1.4096,-1.30%
328,2019-01-11,0.8619,1.4208,1.93%
329,2019-01-10,0.8456,1.4045,-0.55%
330,2019-01-09,0.8503,1.4092,1.84%
331,2019-01-08,0.8349,1.3938,0.13%
332,2019-01-07,0.8338,1.3927,0.37%
333,2019-01-04,0.8307,1.3896,2.27%
334,2019-01-03,0.8123,1.3712,-2.65%
335,2019-01-02,0.8344,1.3933,-1.66%
336,2018-12-31,0.8484,1.4073,
337,2018-12-28,0.8485,1.4074,1.63%
338,2018-12-27,0.8349,1.3938,-0.38%
339,2018-12-26,0.8381,1.3970,-1.53%
340,2018-12-25,0.8511,1.4100,-0.25%
341,2018-12-24,0.8532,1.4121,0.72%
342,2018-12-21,0.8471,1.4060,-1.67%
343,2018-12-20,0.8615,1.4204,-1.00%
344,2018-12-19,0.8702,1.4291,-1.61%
345,2018-12-18,0.8844,1.4433,-0.43%
346,2018-12-17,0.8882,1.4471,-0.75%
347,2018-12-14,0.9177,1.4540,-1.57%
348,2018-12-13,0.9323,1.4686,1.87%
349,2018-12-12,0.9152,1.4515,0.60%
350,2018-12-11,0.9097,1.4460,0.78%
351,2018-12-10,0.9027,1.4390,-1.45%
352,2018-12-07,0.9160,1.4523,0.28%
353,2018-12-06,0.9134,1.4497,-2.85%
354,2018-12-05,0.9402,1.4765,0.75%
355,2018-12-04,0.9332,1.4695,-0.04%
356,2018-12-03,0.9336,1.4699,4.86%
357,2018-11-30,0.8903,1.4266,3.03%
358,2018-11-29,0.8641,1.4004,0.31%
359,2018-11-28,0.8614,1.3977,1.58%
360,2018-11-27,0.8480,1.3843,-0.43%
361,2018-11-26,0.8517,1.3880,-0.43%
362,2018-11-23,0.8554,1.3917,-2.32%
363,2018-11-22,0.8757,1.4120,-0.02%
364,2018-11-21,0.8759,1.4122,1.05%
365,2018-11-20,0.8668,1.4031,-2.38%
366,2018-11-19,0.8879,1.4242,2.09%
367,2018-11-16,0.8697,1.4060,-0.01%
368,2018-11-15,0.8698,1.4061,0.76%
369,2018-11-14,0.8632,1.3995,-2.02%
370,2018-11-13,0.8810,1.4173,3.25%
371,2018-11-12,0.8533,1.3896,-0.37%
372,2018-11-09,0.8565,1.3928,-0.73%
373,2018-11-08,0.8628,1.3991,0.07%
374,2018-11-07,0.8622,1.3985,-0.01%
375,2018-11-06,0.8623,1.3986,-1.49%
376,2018-11-05,0.8753,1.4116,-2.78%
377,2018-11-02,0.9003,1.4366,5.78%
378,2018-11-01,0.8511,1.3874,2.54%
379,2018-10-31,0.8300,1.3663,3.72%
380,2018-10-30,0.8002,1.3365,-1.74%
381,2018-10-29,0.8144,1.3507,-8.90%
382,2018-10-26,0.8940,1.4303,-2.60%
383,2018-10-25,0.9179,1.4542,-2.20%
384,2018-10-24,0.9385,1.4748,-2.77%
385,2018-10-23,0.9652,1.5015,-7.37%
386,2018-10-22,1.0420,1.5783,4.95%
387,2018-10-19,0.9929,1.5292,3.91%
388,2018-10-18,0.9555,1.4918,-2.40%
389,2018-10-17,0.9790,1.5153,-0.51%
390,2018-10-16,0.9840,1.5203,-0.30%
391,2018-10-15,0.9870,1.5233,-2.03%
392,2018-10-12,1.0075,1.5438,3.00%
393,2018-10-11,0.9782,1.5145,-3.38%
394,2018-10-10,1.0124,1.5487,-4.38%
395,2018-10-09,1.0588,1.5951,0.07%
396,2018-10-08,1.0581,1.5944,-5.86%
397,2018-09-28,1.1240,1.6603,0.45%
398,2018-09-27,1.1190,1.6553,0.01%
399,2018-09-26,1.1189,1.6552,3.02%
400,2018-09-25,1.0861,1.6224,-0.81%
401,2018-09-21,1.0950,1.6313,3.60%
402,2018-09-20,1.0569,1.5932,-0.35%
403,2018-09-19,1.0606,1.5969,2.78%
404,2018-09-18,1.0319,1.5682,2.79%
405,2018-09-17,1.0039,1.5402,0.28%
406,2018-09-14,1.0011,1.5374,2.08%
407,2018-09-13,0.9807,1.5170,-0.25%
408,2018-09-12,0.9832,1.5195,-2.39%
409,2018-09-11,1.0073,1.5436,0.00%
410,2018-09-10,1.0073,1.5436,-0.87%
411,2018-09-07,1.0161,1.5524,1.35%
412,2018-09-06,1.0026,1.5389,-2.21%
413,2018-09-05,1.0253,1.5616,-2.43%
414,2018-09-04,1.0508,1.5871,0.55%
415,2018-09-03,1.0451,1.5814,-0.27%
416,2018-08-31,1.0479,1.5842,-1.64%
417,2018-08-30,1.0654,1.6017,-0.39%
418,2018-08-29,1.0696,1.6059,-0.26%
419,2018-08-28,1.0724,1.6087,-1.08%
420,2018-08-27,1.0841,1.6204,4.46%
421,2018-08-24,1.0378,1.5741,-1.39%
422,2018-08-23,1.0524,1.5887,0.31%
423,2018-08-22,1.0491,1.5854,-1.14%
424,2018-08-21,1.0612,1.5975,3.56%
425,2018-08-20,1.0247,1.5610,0.67%
426,2018-08-17,1.0179,1.5542,-0.49%
427,2018-08-16,1.0229,1.5592,-3.34%
428,2018-08-15,1.0582,1.5945,-3.39%
429,2018-08-14,1.0953,1.6316,0.54%
430,2018-08-13,1.0894,1.6257,-1.51%
431,2018-08-10,1.1061,1.6424,0.16%
432,2018-08-09,1.1043,1.6406,2.78%
433,2018-08-08,1.0744,1.6107,-3.09%
434,2018-08-07,1.1087,1.6450,2.61%
435,2018-08-06,1.0805,1.6168,-2.16%
436,2018-08-03,1.1044,1.6407,-3.17%
437,2018-08-02,1.1405,1.6768,-3.63%
438,2018-08-01,1.1834,1.7197,-2.13%
439,2018-07-31,1.2092,1.7455,0.48%
440,2018-07-30,1.2034,1.7397,-1.88%
441,2018-07-27,1.2265,1.7628,1.08%
442,2018-07-26,1.2134,1.7497,-1.46%
443,2018-07-25,1.2314,1.7677,-0.56%
444,2018-07-24,1.2383,1.7746,3.64%
445,2018-07-23,1.1948,1.7311,-1.79%
446,2018-07-20,1.2166,1.7529,0.07%
447,2018-07-19,1.2158,1.7521,-0.70%
448,2018-07-18,1.2244,1.7607,-1.46%
449,2018-07-17,1.2425,1.7788,-1.47%
450,2018-07-16,1.2610,1.7973,0.06%
451,2018-07-13,1.2603,1.7966,2.76%
452,2018-07-12,1.2265,1.7628,2.86%
453,2018-07-11,1.1924,1.7287,-1.24%
454,2018-07-10,1.2074,1.7437,0.07%
455,2018-07-09,1.2066,1.7429,3.10%
456,2018-07-06,1.1703,1.7066,0.45%
457,2018-07-05,1.1650,1.7010,-0.43%
458,2018-07-04,1.1700,1.7060,-0.85%
459,2018-07-03,1.1800,1.7160,-3.20%
460,2018-07-02,1.2190,1.7550,-0.89%
461,2018-06-30,1.2300,1.7660,
462,2018-06-29,1.2300,1.7660,2.76%
463,2018-06-28,1.1970,1.7330,-2.84%
464,2018-06-27,1.2320,1.7680,-4.12%
465,2018-06-26,1.2850,1.8210,-0.46%
466,2018-06-25,1.2910,1.8270,1.57%
467,2018-06-22,1.2710,1.8070,0.24%
468,2018-06-21,1.2680,1.8040,-1.32%
469,2018-06-20,1.2850,1.8210,3.63%
470,2018-06-19,1.2400,1.7760,-4.47%
471,2018-06-15,1.2980,1.8340,-0.54%
472,2018-06-14,1.3050,1.8410,-1.66%
473,2018-06-13,1.3270,1.8630,-0.97%
474,2018-06-12,1.3400,1.8760,4.36%
475,2018-06-11,1.2840,1.8200,-0.31%
476,2018-06-08,1.2880,1.8240,-1.00%
477,2018-06-07,1.3010,1.8370,-0.38%
478,2018-06-06,1.3060,1.8420,0.00%
479,2018-06-05,1.3060,1.8420,1.32%
480,2018-06-04,1.2890,1.8250,3.12%
481,2018-06-01,1.2500,1.7860,-1.96%
482,2018-05-31,1.2750,1.8110,2.99%
483,2018-05-30,1.2380,1.7740,1.31%
484,2018-05-29,1.2220,1.7580,-1.61%
485,2018-05-28,1.2420,1.7780,4.81%
486,2018-05-25,1.1850,1.7210,1.02%
487,2018-05-24,1.1730,1.7090,-1.10%
488,2018-05-23,1.1860,1.7220,-1.98%
489,2018-05-22,1.2100,1.7460,0.67%
490,2018-05-21,1.2020,1.7380,-0.17%
491,2018-05-18,1.2040,1.7400,0.75%
492,2018-05-17,1.1950,1.7310,-2.05%
493,2018-05-16,1.2200,1.7560,-0.08%
494,2018-05-15,1.2210,1.7570,0.49%
495,2018-05-14,1.2150,1.7510,2.19%
496,2018-05-11,1.1890,1.7250,-1.08%
497,2018-05-10,1.2020,1.7380,1.52%
498,2018-05-09,1.1840,1.7200,0.17%
499,2018-05-08,1.1820,1.7180,0.85%
500,2018-05-07,1.1720,1.7080,5.68%
501,2018-05-04,1.1090,1.6450,0.36%
502,2018-05-03,1.1050,1.6410,2.70%
503,2018-05-02,1.0760,1.6120,2.09%
504,2018-04-27,1.0540,1.5900,0.00%
505,2018-04-26,1.0540,1.5900,-2.95%
506,2018-04-25,1.0860,1.6220,-0.09%
507,2018-04-24,1.0870,1.6230,3.13%
508,2018-04-23,1.0540,1.5900,-1.13%
509,2018-04-20,1.0660,1.6020,-0.74%
510,2018-04-19,1.0740,1.6100,2.87%
511,2018-04-18,1.0440,1.5800,-0.76%
512,2018-04-17,1.0520,1.5880,-1.87%
513,2018-04-16,1.0720,1.6080,0.56%
514,2018-04-13,1.0660,1.6020,-1.48%
515,2018-04-12,1.0820,1.6180,-0.28%
516,2018-04-11,1.0850,1.6210,-0.28%
517,2018-04-10,1.0880,1.6240,0.83%
518,2018-04-09,1.0790,1.6150,0.28%
519,2018-04-04,1.0760,1.6120,3.56%
520,2018-04-03,1.0390,1.5750,0.78%
521,2018-04-02,1.0310,1.5670,-0.19%
522,2018-03-30,1.0330,1.5690,-0.39%
523,2018-03-29,1.0370,1.5730,3.70%
524,2018-03-28,1.0000,1.5360,-4.21%
525,2018-03-27,1.0440,1.5800,-0.38%
526,2018-03-26,1.0480,1.5840,-0.10%
527,2018-03-23,1.0490,1.5850,-2.51%
528,2018-03-22,1.0760,1.6120,-2.54%
529,2018-03-21,1.1040,1.6400,-0.36%
530,2018-03-20,1.1080,1.6440,-1.16%
531,2018-03-19,1.1210,1.6570,0.45%
532,2018-03-16,1.1160,1.6520,-0.98%
533,2018-03-15,1.1270,1.6630,2.18%
534,2018-03-14,1.1030,1.6390,1.47%
535,2018-03-13,1.0870,1.6230,-1.63%
536,2018-03-12,1.1050,1.6410,-0.81%
537,2018-03-09,1.1140,1.6500,0.72%
538,2018-03-08,1.1060,1.6420,2.31%
539,2018-03-07,1.0810,1.6170,0.00%
540,2018-03-06,1.0810,1.6170,0.65%
541,2018-03-05,1.0740,1.6100,-1.83%
542,2018-03-02,1.0940,1.6300,-0.82%
543,2018-03-01,1.1030,1.6390,1.38%
544,2018-02-28,1.0880,1.6240,-2.86%
545,2018-02-27,1.1200,1.6560,-1.32%
546,2018-02-26,1.1350,1.6710,-0.35%
547,2018-02-23,1.1390,1.6750,-0.44%
548,2018-02-22,1.1440,1.6800,3.34%
549,2018-02-14,1.1070,1.6430,1.19%
550,2018-02-13,1.0940,1.6300,0.09%
551,2018-02-12,1.0930,1.6290,3.41%
552,2018-02-09,1.0570,1.5930,-1.67%
553,2018-02-08,1.0750,1.6110,2.58%
554,2018-02-07,1.0480,1.5840,-3.50%
555,2018-02-06,1.0860,1.6220,-1.27%
556,2018-02-05,1.1000,1.6360,-4.76%
557,2018-02-02,1.1550,1.6910,-0.86%
558,2018-02-01,1.1650,1.7010,-2.51%
559,2018-01-31,1.1950,1.7310,1.62%
560,2018-01-30,1.1760,1.7120,-0.68%
561,2018-01-29,1.1840,1.7200,-4.36%
562,2018-01-26,1.2380,1.7740,0.57%
563,2018-01-25,1.2310,1.7670,-0.81%
564,2018-01-24,1.2410,1.7770,-1.66%
565,2018-01-23,1.2620,1.7980,-0.08%
566,2018-01-22,1.2630,1.7990,3.36%
567,2018-01-19,1.2220,1.7580,-1.37%
568,2018-01-18,1.2390,1.7750,1.39%
569,2018-01-17,1.2220,1.7580,-3.25%
