,净值日期,单位净值,累计净值,日增长率
113,2019-11-29,2.6140,3.6300,-0.80%
114,2019-11-28,2.6350,3.6510,-0.19%
115,2019-11-27,2.6400,3.6560,0.11%
116,2019-11-26,2.6370,3.6530,0.50%
117,2019-11-25,2.6240,3.6400,-0.11%
118,2019-11-22,2.6270,3.6430,-1.68%
119,2019-11-21,2.6720,3.6880,-0.74%
120,2019-11-20,2.6920,3.7080,-0.52%
121,2019-11-19,2.7060,3.7220,0.89%
122,2019-11-18,2.6820,3.6980,0.68%
123,2019-11-15,2.6640,3.6800,-0.56%
124,2019-11-14,2.6790,3.6950,0.26%
125,2019-11-13,2.6720,3.6880,0.30%
126,2019-11-12,2.6640,3.6800,-0.19%
127,2019-11-11,2.6690,3.6850,-1.44%
128,2019-11-08,2.7080,3.7240,-0.33%
129,2019-11-07,2.7170,3.7330,0.48%
130,2019-11-06,2.7040,3.7200,-0.73%
131,2019-11-05,2.7240,3.7400,0.59%
132,2019-11-04,2.7080,3.7240,0.89%
133,2019-11-01,2.6840,3.7000,1.32%
134,2019-10-31,2.6490,3.6650,-0.26%
135,2019-10-30,2.6560,3.6720,-0.41%
136,2019-10-29,2.6670,3.6830,-0.15%
137,2019-10-28,2.6710,3.6870,0.49%
138,2019-10-25,2.6580,3.6740,0.53%
139,2019-10-24,2.6440,3.6600,-0.75%
140,2019-10-23,2.6640,3.6800,-0.82%
141,2019-10-22,2.6860,3.7020,-0.11%
142,2019-10-21,2.6890,3.7050,0.07%
143,2019-10-18,2.6870,3.7030,-0.30%
144,2019-10-17,2.6950,3.7110,0.94%
145,2019-10-16,2.6700,3.6860,-0.11%
146,2019-10-15,2.6730,3.6890,0.07%
147,2019-10-14,2.6710,3.6870,0.19%
148,2019-10-11,2.6660,3.6820,0.45%
149,2019-10-10,2.6540,3.6700,1.30%
150,2019-10-09,2.6200,3.6360,-0.34%
151,2019-10-08,2.6290,3.6450,0.54%
152,2019-09-30,2.6150,3.6310,-1.02%
153,2019-09-27,2.6420,3.6580,-0.45%
154,2019-09-26,2.6540,3.6700,0.26%
155,2019-09-25,2.6470,3.6630,0.08%
156,2019-09-24,2.6450,3.6610,0.34%
157,2019-09-23,2.6360,3.6520,-0.49%
158,2019-09-20,2.6490,3.6650,0.68%
159,2019-09-19,2.6310,3.6470,0.38%
160,2019-09-18,2.6210,3.6370,1.12%
161,2019-09-17,2.5920,3.6080,-0.88%
162,2019-09-16,2.6150,3.6310,-0.49%
163,2019-09-12,2.6280,3.6440,0.92%
164,2019-09-11,2.6040,3.6200,-1.48%
165,2019-09-10,2.6430,3.6590,-0.49%
166,2019-09-09,2.6560,3.6720,-0.11%
167,2019-09-06,2.6590,3.6750,0.26%
168,2019-09-05,2.6520,3.6680,0.65%
169,2019-09-04,2.6350,3.6510,0.00%
170,2019-09-03,2.6350,3.6510,-0.19%
171,2019-09-02,2.6400,3.6560,0.76%
172,2019-08-30,2.6200,3.6360,0.42%
173,2019-08-29,2.6090,3.6250,0.08%
174,2019-08-28,2.6070,3.6230,-0.42%
175,2019-08-27,2.6180,3.6340,0.69%
176,2019-08-26,2.6000,3.6160,-1.22%
177,2019-08-23,2.6320,3.6480,0.77%
178,2019-08-22,2.6120,3.6280,0.42%
179,2019-08-21,2.6010,3.6170,0.35%
180,2019-08-20,2.5920,3.6080,0.27%
181,2019-08-19,2.5850,3.6010,1.17%
182,2019-08-16,2.5550,3.5710,0.75%
183,2019-08-15,2.5360,3.5520,0.12%
184,2019-08-14,2.5330,3.5490,1.24%
185,2019-08-13,2.5020,3.5180,-1.03%
186,2019-08-12,2.5280,3.5440,1.61%
187,2019-08-09,2.4880,3.5040,-0.92%
188,2019-08-08,2.5110,3.5270,1.21%
189,2019-08-07,2.4810,3.4970,-0.60%
190,2019-08-06,2.4960,3.5120,0.16%
191,2019-08-05,2.4920,3.5080,-1.39%
192,2019-08-02,2.5270,3.5430,-0.71%
193,2019-08-01,2.5450,3.5610,-0.97%
194,2019-07-31,2.5700,3.5860,-0.77%
195,2019-07-30,2.5900,3.6060,0.08%
196,2019-07-29,2.5880,3.6040,0.23%
197,2019-07-26,2.5820,3.5980,0.43%
198,2019-07-25,2.5710,3.5870,0.98%
199,2019-07-24,2.5460,3.5620,0.32%
200,2019-07-23,2.5380,3.5540,-0.31%
201,2019-07-22,2.5460,3.5620,0.32%
202,2019-07-19,2.5380,3.5540,0.91%
203,2019-07-18,2.5150,3.5310,-0.51%
204,2019-07-17,2.5280,3.5440,-0.08%
205,2019-07-16,2.5300,3.5460,-0.78%
206,2019-07-15,2.5500,3.5660,-0.51%
207,2019-07-12,2.5630,3.5790,1.14%
208,2019-07-11,2.5340,3.5500,-0.16%
209,2019-07-10,2.5380,3.5540,0.20%
210,2019-07-09,2.5330,3.5490,-0.39%
211,2019-07-08,2.5430,3.5590,-1.89%
212,2019-07-05,2.5920,3.6080,1.21%
213,2019-07-04,2.5610,3.5770,-1.08%
214,2019-07-03,2.5890,3.6050,-1.33%
215,2019-07-02,2.6240,3.6400,0.08%
216,2019-07-01,2.6220,3.6380,2.58%
217,2019-06-30,2.5560,3.5720,
218,2019-06-28,2.5560,3.5720,0.31%
219,2019-06-27,2.5480,3.5640,1.35%
220,2019-06-26,2.5140,3.5300,0.44%
221,2019-06-25,2.5030,3.5190,-0.87%
222,2019-06-24,2.5250,3.5410,0.40%
223,2019-06-21,2.5150,3.5310,-0.47%
224,2019-06-20,2.5270,3.5430,3.02%
225,2019-06-19,2.4530,3.4690,1.53%
226,2019-06-18,2.4160,3.4320,0.42%
227,2019-06-17,2.4060,3.4220,0.00%
228,2019-06-14,2.4060,3.4220,-0.66%
229,2019-06-13,2.4220,3.4380,-0.33%
230,2019-06-12,2.4300,3.4460,-0.98%
231,2019-06-11,2.4540,3.4700,3.20%
232,2019-06-10,2.3780,3.3940,1.49%
233,2019-06-06,2.3430,3.3590,-0.51%
234,2019-06-05,2.3550,3.3710,-0.38%
235,2019-06-04,2.3640,3.3800,-1.17%
236,2019-06-03,2.3920,3.4080,-0.08%
237,2019-05-31,2.3940,3.4100,-0.46%
238,2019-05-30,2.4050,3.4210,-0.66%
239,2019-05-29,2.4210,3.4370,0.25%
240,2019-05-28,2.4150,3.4310,1.30%
241,2019-05-27,2.3840,3.4000,0.29%
242,2019-05-24,2.3770,3.3930,-0.34%
243,2019-05-23,2.3850,3.4010,-1.61%
244,2019-05-22,2.4240,3.4400,-0.37%
245,2019-05-21,2.4330,3.4490,1.08%
246,2019-05-20,2.4070,3.4230,-1.15%
247,2019-05-17,2.4350,3.4510,-1.81%
248,2019-05-16,2.4800,3.4960,0.16%
249,2019-05-15,2.4760,3.4920,2.57%
250,2019-05-14,2.4140,3.4300,-0.98%
251,2019-05-13,2.4380,3.4540,-0.25%
252,2019-05-10,2.4440,3.4600,4.22%
253,2019-05-09,2.3450,3.3610,-2.09%
254,2019-05-08,2.3950,3.4110,-1.07%
255,2019-05-07,2.4210,3.4370,2.11%
256,2019-05-06,2.3710,3.3870,-4.40%
257,2019-04-30,2.4800,3.4960,-0.16%
258,2019-04-29,2.4840,3.5000,2.31%
259,2019-04-26,2.4280,3.4440,-1.14%
260,2019-04-25,2.4560,3.4720,-1.37%
261,2019-04-24,2.4900,3.5060,-0.08%
262,2019-04-23,2.4920,3.5080,0.85%
263,2019-04-22,2.4710,3.4870,-2.18%
264,2019-04-19,2.5260,3.5420,1.36%
265,2019-04-18,2.4920,3.5080,0.44%
266,2019-04-17,2.4810,3.4970,0.00%
267,2019-04-16,2.4810,3.4970,2.01%
268,2019-04-15,2.4320,3.4480,0.33%
269,2019-04-12,2.4240,3.4400,-0.53%
270,2019-04-11,2.4370,3.4530,-2.56%
271,2019-04-10,2.5010,3.5170,0.77%
272,2019-04-09,2.4820,3.4980,1.31%
273,2019-04-08,2.4500,3.4660,0.16%
274,2019-04-04,2.4460,3.4620,0.82%
275,2019-04-03,2.4260,3.4420,0.29%
276,2019-04-02,2.4190,3.4350,0.08%
277,2019-04-01,2.4170,3.4330,1.98%
278,2019-03-29,2.3700,3.3860,3.00%
279,2019-03-28,2.3010,3.3170,-0.17%
280,2019-03-27,2.3050,3.3210,1.72%
281,2019-03-26,2.2660,3.2820,-0.44%
282,2019-03-25,2.2760,3.2920,-2.11%
283,2019-03-22,2.3250,3.3410,0.22%
284,2019-03-21,2.3200,3.3360,-0.26%
285,2019-03-20,2.3260,3.3420,0.00%
286,2019-03-19,2.3260,3.3420,-0.60%
287,2019-03-18,2.3400,3.3560,3.68%
288,2019-03-15,2.2570,3.2730,1.35%
289,2019-03-14,2.2270,3.2430,0.59%
290,2019-03-13,2.2140,3.2300,-0.18%
291,2019-03-12,2.2180,3.2340,-0.05%
292,2019-03-11,2.2190,3.2350,1.98%
293,2019-03-08,2.1760,3.1920,-2.25%
294,2019-03-07,2.2260,3.2420,-1.90%
295,2019-03-06,2.2690,3.2850,-0.31%
296,2019-03-05,2.2760,3.2920,-0.26%
297,2019-03-04,2.2820,3.2980,1.11%
298,2019-03-01,2.2570,3.2730,1.67%
299,2019-02-28,2.2200,3.2360,1.00%
300,2019-02-27,2.1980,3.2140,0.00%
301,2019-02-26,2.1980,3.2140,-2.31%
302,2019-02-25,2.2500,3.2660,4.80%
303,2019-02-22,2.1470,3.1630,1.56%
304,2019-02-21,2.1140,3.1300,-0.52%
305,2019-02-20,2.1250,3.1410,0.24%
306,2019-02-19,2.1200,3.1360,0.05%
307,2019-02-18,2.1190,3.1350,2.02%
308,2019-02-15,2.0770,3.0930,-1.94%
309,2019-02-14,2.1180,3.1340,0.38%
310,2019-02-13,2.1100,3.1260,0.96%
311,2019-02-12,2.0900,3.1060,0.10%
312,2019-02-11,2.0880,3.1040,1.70%
313,2019-02-01,2.0530,3.0690,0.84%
314,2019-01-31,2.0360,3.0520,0.89%
315,2019-01-30,2.0180,3.0340,-0.79%
316,2019-01-29,2.0340,3.0500,0.59%
317,2019-01-28,2.0220,3.0380,0.75%
318,2019-01-25,2.0070,3.0230,0.75%
319,2019-01-24,1.9920,3.0080,0.00%
320,2019-01-23,1.9920,3.0080,0.81%
321,2019-01-22,1.9760,2.9920,-1.50%
322,2019-01-21,2.0060,3.0220,0.96%
323,2019-01-18,1.9870,3.0030,1.22%
324,2019-01-17,1.9630,2.9790,-0.10%
325,2019-01-16,1.9650,2.9810,0.61%
326,2019-01-15,1.9530,2.9690,1.72%
327,2019-01-14,1.9200,2.9360,-0.62%
328,2019-01-11,1.9320,2.9480,0.57%
329,2019-01-10,1.9210,2.9370,-0.10%
330,2019-01-09,1.9230,2.9390,1.21%
331,2019-01-08,1.9000,2.9160,0.00%
332,2019-01-07,1.9000,2.9160,0.69%
333,2019-01-04,1.8870,2.9030,1.34%
334,2019-01-03,1.8620,2.8780,-0.69%
335,2019-01-02,1.8750,2.8910,-1.00%
336,2018-12-31,1.8930,2.9090,
337,2018-12-28,1.8940,2.9100,0.48%
338,2018-12-27,1.8850,2.9010,-0.37%
339,2018-12-26,1.8920,2.9080,-0.21%
340,2018-12-25,1.8960,2.9120,0.16%
341,2018-12-24,1.8930,2.9090,0.21%
342,2018-12-21,1.8890,2.9050,-0.63%
343,2018-12-20,1.9010,2.9170,-0.73%
344,2018-12-19,1.9150,2.9310,-0.98%
345,2018-12-18,1.9340,2.9500,-0.41%
346,2018-12-17,1.9420,2.9580,-0.72%
347,2018-12-14,1.9560,2.9720,-1.21%
348,2018-12-13,1.9800,2.9960,1.23%
349,2018-12-12,1.9560,2.9720,0.20%
350,2018-12-11,1.9520,2.9680,0.72%
351,2018-12-10,1.9380,2.9540,-0.87%
352,2018-12-07,1.9550,2.9710,0.10%
353,2018-12-06,1.9530,2.9690,-1.51%
354,2018-12-05,1.9830,2.9990,-0.30%
355,2018-12-04,1.9890,3.0050,0.30%
356,2018-12-03,1.9830,2.9990,1.80%
357,2018-11-30,1.9480,2.9640,0.46%
358,2018-11-29,1.9390,2.9550,-0.62%
359,2018-11-28,1.9510,2.9670,0.72%
360,2018-11-27,1.9370,2.9530,-0.31%
361,2018-11-26,1.9430,2.9590,-0.31%
362,2018-11-23,1.9490,2.9650,-1.17%
363,2018-11-22,1.9720,2.9880,-0.10%
364,2018-11-21,1.9740,2.9900,0.00%
365,2018-11-20,1.9740,2.9900,-1.00%
366,2018-11-19,1.9940,3.0100,0.20%
367,2018-11-16,1.9900,3.0060,0.56%
368,2018-11-15,1.9790,2.9950,0.46%
369,2018-11-14,1.9700,2.9860,-0.86%
370,2018-11-13,1.9870,3.0030,0.91%
371,2018-11-12,1.9690,2.9850,0.72%
372,2018-11-09,1.9550,2.9710,-1.01%
373,2018-11-08,1.9750,2.9910,0.10%
374,2018-11-07,1.9730,2.9890,-0.20%
375,2018-11-06,1.9770,2.9930,-0.45%
376,2018-11-05,1.9860,3.0020,-0.60%
377,2018-11-02,1.9980,3.0140,3.04%
378,2018-11-01,1.9390,2.9550,0.88%
379,2018-10-31,1.9220,2.9380,1.75%
380,2018-10-30,1.8890,2.9050,0.75%
381,2018-10-29,1.8750,2.8910,-3.05%
382,2018-10-26,1.9340,2.9500,-0.46%
383,2018-10-25,1.9430,2.9590,-0.15%
384,2018-10-24,1.9460,2.9620,-0.10%
385,2018-10-23,1.9480,2.9640,-2.11%
386,2018-10-22,1.9900,3.0060,3.48%
387,2018-10-19,1.9230,2.9390,2.18%
388,2018-10-18,1.8820,2.8980,-1.98%
389,2018-10-17,1.9200,2.9360,-0.47%
390,2018-10-16,1.9290,2.9450,-0.10%
391,2018-10-15,1.9310,2.9470,-1.33%
392,2018-10-12,1.9570,2.9730,1.45%
393,2018-10-11,1.9290,2.9450,-3.11%
394,2018-10-10,1.9910,3.0070,-0.55%
395,2018-10-09,2.0020,3.0180,0.10%
396,2018-10-08,2.0000,3.0160,-3.61%
397,2018-09-28,2.0750,3.0910,0.97%
398,2018-09-27,2.0550,3.0710,-0.39%
399,2018-09-26,2.0630,3.0790,1.43%
400,2018-09-25,2.0340,3.0500,-0.83%
401,2018-09-21,2.0510,3.0670,2.40%
402,2018-09-20,2.0030,3.0190,-0.10%
403,2018-09-19,2.0050,3.0210,1.88%
404,2018-09-18,1.9680,2.9840,1.55%
405,2018-09-17,1.9380,2.9540,-1.42%
406,2018-09-14,1.9660,2.9820,0.15%
407,2018-09-13,1.9630,2.9790,0.46%
408,2018-09-12,1.9540,2.9700,-0.86%
409,2018-09-11,1.9710,2.9870,-0.45%
410,2018-09-10,1.9800,2.9960,-1.35%
411,2018-09-07,2.0070,3.0230,1.11%
412,2018-09-06,1.9850,3.0010,-1.44%
413,2018-09-05,2.0140,3.0300,-1.61%
414,2018-09-04,2.0470,3.0630,1.34%
415,2018-09-03,2.0200,3.0360,-1.08%
416,2018-08-31,2.0420,3.0580,-1.31%
417,2018-08-30,2.0690,3.0850,-1.05%
418,2018-08-29,2.0910,3.1070,-0.95%
419,2018-08-28,2.1110,3.1270,0.00%
420,2018-08-27,2.1110,3.1270,2.63%
421,2018-08-24,2.0570,3.0730,-0.15%
422,2018-08-23,2.0600,3.0760,0.54%
423,2018-08-22,2.0490,3.0650,-0.29%
424,2018-08-21,2.0550,3.0710,2.39%
425,2018-08-20,2.0070,3.0230,0.45%
426,2018-08-17,1.9980,3.0140,-1.62%
427,2018-08-16,2.0310,3.0470,-0.44%
428,2018-08-15,2.0400,3.0560,-2.25%
429,2018-08-14,2.0870,3.1030,-0.62%
430,2018-08-13,2.1000,3.1160,-0.52%
431,2018-08-10,2.1110,3.1270,0.05%
432,2018-08-09,2.1100,3.1260,2.53%
433,2018-08-08,2.0580,3.0740,-1.67%
434,2018-08-07,2.0930,3.1090,2.50%
435,2018-08-06,2.0420,3.0580,-1.50%
436,2018-08-03,2.0730,3.0890,-1.61%
437,2018-08-02,2.1070,3.1230,-1.95%
438,2018-08-01,2.1490,3.1650,-2.05%
439,2018-07-31,2.1940,3.2100,0.41%
440,2018-07-30,2.1850,3.2010,-1.49%
441,2018-07-27,2.2180,3.2340,-0.14%
442,2018-07-26,2.2210,3.2370,-0.80%
443,2018-07-25,2.2390,3.2550,-0.27%
444,2018-07-24,2.2450,3.2610,1.17%
445,2018-07-23,2.2190,3.2350,-0.40%
446,2018-07-20,2.2280,3.2440,0.50%
447,2018-07-19,2.2170,3.2330,-0.54%
448,2018-07-18,2.2290,3.2450,-0.40%
449,2018-07-17,2.2380,3.2540,-0.89%
450,2018-07-16,2.2580,3.2740,0.13%
451,2018-07-13,2.2550,3.2710,0.89%
452,2018-07-12,2.2350,3.2510,2.34%
453,2018-07-11,2.1840,3.2000,-0.86%
454,2018-07-10,2.2030,3.2190,-0.23%
455,2018-07-09,2.2080,3.2240,2.79%
456,2018-07-06,2.1480,3.1640,1.23%
457,2018-07-05,2.1220,3.1380,-1.12%
458,2018-07-04,2.1460,3.1620,-1.51%
459,2018-07-03,2.1790,3.1950,-0.50%
460,2018-07-02,2.1900,3.2060,-2.88%
461,2018-06-30,2.2550,3.2710,
462,2018-06-29,2.2550,3.2710,2.45%
463,2018-06-28,2.2010,3.2170,-0.95%
464,2018-06-27,2.2220,3.2380,-1.46%
465,2018-06-26,2.2550,3.2710,-0.40%
466,2018-06-25,2.2640,3.2800,-1.05%
467,2018-06-22,2.2880,3.3040,0.39%
468,2018-06-21,2.2790,3.2950,-0.48%
469,2018-06-20,2.2900,3.3060,1.87%
470,2018-06-19,2.2480,3.2640,-3.35%
471,2018-06-15,2.3260,3.3420,-0.85%
472,2018-06-14,2.3460,3.3620,-0.93%
473,2018-06-13,2.3680,3.3840,-0.75%
474,2018-06-12,2.3860,3.4020,1.71%
475,2018-06-11,2.3460,3.3620,-0.34%
476,2018-06-08,2.3540,3.3700,-1.09%
477,2018-06-07,2.3800,3.3960,-0.38%
478,2018-06-06,2.3890,3.4050,-0.08%
479,2018-06-05,2.3910,3.4070,0.46%
480,2018-06-04,2.3800,3.3960,0.72%
481,2018-06-01,2.3630,3.3790,-2.07%
482,2018-05-31,2.4130,3.4290,2.25%
483,2018-05-30,2.3600,3.3760,-1.05%
484,2018-05-29,2.3850,3.4010,-1.57%
485,2018-05-28,2.4230,3.4390,1.64%
486,2018-05-25,2.3840,3.4000,-0.58%
487,2018-05-24,2.3980,3.4140,-1.24%
488,2018-05-23,2.4280,3.4440,-1.10%
489,2018-05-22,2.4550,3.4710,0.20%
490,2018-05-21,2.4500,3.4660,0.95%
491,2018-05-18,2.4270,3.4430,0.58%
492,2018-05-17,2.4130,3.4290,-1.11%
493,2018-05-16,2.4400,3.4560,-0.97%
494,2018-05-15,2.4640,3.4800,0.49%
495,2018-05-14,2.4520,3.4680,0.78%
496,2018-05-11,2.4330,3.4490,-0.04%
497,2018-05-10,2.4340,3.4500,0.04%
498,2018-05-09,2.4330,3.4490,-0.37%
499,2018-05-08,2.4420,3.4580,1.45%
500,2018-05-07,2.4070,3.4230,1.73%
501,2018-05-04,2.3660,3.3820,0.30%
502,2018-05-03,2.3590,3.3750,0.60%
503,2018-05-02,2.3450,3.3610,0.64%
504,2018-04-27,2.3300,3.3460,0.30%
505,2018-04-26,2.3230,3.3390,-2.48%
506,2018-04-25,2.3820,3.3980,-0.08%
507,2018-04-24,2.3840,3.4000,2.71%
508,2018-04-23,2.3210,3.3370,0.35%
509,2018-04-20,2.3130,3.3290,-1.32%
510,2018-04-19,2.3440,3.3600,2.14%
511,2018-04-18,2.2950,3.3110,0.61%
512,2018-04-17,2.2810,3.2970,-1.34%
513,2018-04-16,2.3120,3.3280,-1.83%
514,2018-04-13,2.3550,3.3710,-0.80%
515,2018-04-12,2.3740,3.3900,-1.29%
516,2018-04-11,2.4050,3.4210,0.33%
517,2018-04-10,2.3970,3.4130,2.30%
518,2018-04-09,2.3430,3.3590,-0.89%
519,2018-04-04,2.3640,3.3800,-0.04%
520,2018-04-03,2.3650,3.3810,-0.42%
521,2018-04-02,2.3750,3.3910,-0.46%
522,2018-03-30,2.3860,3.4020,-0.33%
523,2018-03-29,2.3940,3.4100,1.87%
524,2018-03-28,2.3500,3.3660,-2.65%
525,2018-03-27,2.4140,3.4300,-0.21%
526,2018-03-26,2.4190,3.4350,-0.33%
527,2018-03-23,2.4270,3.4430,-2.33%
528,2018-03-22,2.4850,3.5010,-1.35%
529,2018-03-21,2.5190,3.5350,-0.16%
530,2018-03-20,2.5230,3.5390,-0.36%
531,2018-03-19,2.5320,3.5480,0.44%
532,2018-03-16,2.5210,3.5370,-0.79%
533,2018-03-15,2.5410,3.5570,0.63%
534,2018-03-14,2.5250,3.5410,-0.12%
535,2018-03-13,2.5280,3.5440,-0.82%
536,2018-03-12,2.5490,3.5650,0.79%
537,2018-03-09,2.5290,3.5450,0.40%
538,2018-03-08,2.5190,3.5350,1.45%
539,2018-03-07,2.4830,3.4990,-0.32%
540,2018-03-06,2.4910,3.5070,1.47%
541,2018-03-05,2.4550,3.4710,-0.73%
542,2018-03-02,2.4730,3.4890,-0.48%
543,2018-03-01,2.4850,3.5010,0.85%
544,2018-02-28,2.4640,3.4800,-0.96%
545,2018-02-27,2.4880,3.5040,-2.09%
546,2018-02-26,2.5410,3.5570,1.19%
547,2018-02-23,2.5110,3.5270,-0.04%
548,2018-02-22,2.5120,3.5280,1.99%
549,2018-02-14,2.4630,3.4790,1.44%
550,2018-02-13,2.4280,3.4440,1.00%
551,2018-02-12,2.4040,3.4200,2.74%
552,2018-02-09,2.3400,3.3560,-3.11%
553,2018-02-08,2.4150,3.4310,0.17%
554,2018-02-07,2.4110,3.4270,-3.02%
555,2018-02-06,2.4860,3.5020,-2.36%
556,2018-02-05,2.5460,3.5620,-1.05%
557,2018-02-02,2.5730,3.5890,0.86%
558,2018-02-01,2.5510,3.5670,-1.05%
559,2018-01-31,2.5780,3.5940,0.98%
560,2018-01-30,2.5530,3.5690,0.00%
561,2018-01-29,2.5530,3.5690,-1.77%
562,2018-01-26,2.5990,3.6150,0.62%
563,2018-01-25,2.5830,3.5990,-1.00%
564,2018-01-24,2.6090,3.6250,-0.69%
565,2018-01-23,2.6270,3.6430,0.88%
566,2018-01-22,2.6040,3.6200,3.01%
567,2018-01-19,2.5280,3.5440,-0.59%
568,2018-01-18,2.5430,3.5590,0.28%
569,2018-01-17,2.5360,3.5520,-1.32%
