,净值日期,单位净值,累计净值,日增长率
940,2016-07-15,1.2550,1.4568,0.01%
941,2016-07-14,1.2549,1.4567,0.04%
942,2016-07-13,1.2544,1.4561,0.17%
943,2016-07-12,1.2523,1.4536,0.17%
944,2016-07-11,1.2502,1.4512,0.09%
945,2016-07-08,1.2491,1.4499,0.02%
946,2016-07-07,1.2489,1.4497,0.08%
947,2016-07-06,1.2479,1.4485,0.16%
948,2016-07-05,1.2459,1.4462,0.06%
949,2016-07-04,1.2451,1.4453,0.32%
950,2016-07-01,1.2411,1.4406,0.09%
951,2016-06-30,1.2400,1.4394,0.10%
952,2016-06-29,1.2387,1.4379,0.06%
953,2016-06-28,1.2379,1.4369,0.12%
954,2016-06-27,1.2364,1.4352,0.41%
955,2016-06-24,1.2314,1.4294,-0.02%
956,2016-06-23,1.2316,1.4296,0.06%
957,2016-06-22,1.2309,1.4288,0.14%
958,2016-06-21,1.2292,1.4268,-0.07%
959,2016-06-20,1.2300,1.4278,0.11%
960,2016-06-17,1.2287,1.4263,0.11%
961,2016-06-16,1.2273,1.4246,-0.02%
962,2016-06-15,1.2275,1.4249,0.26%
963,2016-06-14,1.2243,1.4211,0.05%
964,2016-06-13,1.2237,1.4204,-0.29%
965,2016-06-08,1.2272,1.4245,-0.03%
966,2016-06-07,1.2276,1.4250,-0.06%
967,2016-06-06,1.2283,1.4258,0.09%
968,2016-06-03,1.2272,1.4245,0.15%
969,2016-06-02,1.2254,1.4224,0.05%
970,2016-06-01,1.2248,1.4217,0.04%
971,2016-05-31,1.2243,1.4211,0.36%
972,2016-05-30,1.2199,1.4160,-0.11%
973,2016-05-27,1.2213,1.4177,0.16%
974,2016-05-26,1.2193,1.4153,-0.04%
975,2016-05-25,1.2198,1.4159,0.02%
976,2016-05-24,1.2195,1.4156,-0.16%
977,2016-05-23,1.2215,1.4179,0.16%
978,2016-05-20,1.2195,1.4156,0.05%
979,2016-05-19,1.2189,1.4149,-0.02%
980,2016-05-18,1.2191,1.4151,-0.25%
981,2016-05-17,1.2221,1.4186,-0.06%
982,2016-05-16,1.2228,1.4194,0.20%
983,2016-05-13,1.2204,1.4166,0.02%
984,2016-05-12,1.2202,1.4164,0.09%
985,2016-05-11,1.2191,1.4151,-0.04%
986,2016-05-10,1.2196,1.4157,0.13%
987,2016-05-09,1.2180,1.4138,-0.20%
988,2016-05-06,1.2205,1.4167,-0.24%
989,2016-05-05,1.2234,1.4201,0.01%
990,2016-05-04,1.2233,1.4200,0.00%
991,2016-05-03,1.2233,1.4200,0.33%
992,2016-04-29,1.2193,1.4153,0.07%
993,2016-04-28,1.2185,1.4144,0.03%
994,2016-04-27,1.2181,1.4139,-0.01%
995,2016-04-26,1.2182,1.4141,-0.01%
996,2016-04-25,1.2183,1.4142,-0.20%
997,2016-04-22,1.2208,1.4171,-0.12%
998,2016-04-21,1.2223,1.4188,-0.19%
999,2016-04-20,1.2246,1.4215,-0.45%
1000,2016-04-19,1.2301,1.4279,-0.03%
1001,2016-04-18,1.2305,1.4283,-0.12%
1002,2016-04-15,1.2320,1.4301,-0.11%
1003,2016-04-14,1.2333,1.4316,-0.12%
1004,2016-04-13,1.2348,1.4333,0.15%
1005,2016-04-12,1.2329,1.4311,-0.15%
1006,2016-04-11,1.2347,1.4332,0.21%
1007,2016-04-08,1.2321,1.4302,-0.18%
1008,2016-04-07,1.2343,1.4328,-0.14%
1009,2016-04-06,1.2360,1.4347,0.05%
1010,2016-04-05,1.2354,1.4340,0.17%
1011,2016-04-01,1.2333,1.4316,0.02%
1012,2016-03-31,1.2331,1.4314,0.02%
1013,2016-03-30,1.2328,1.4310,0.26%
1014,2016-03-29,1.2296,1.4273,-0.24%
1015,2016-03-28,1.2326,1.4308,-0.07%
1016,2016-03-25,1.2335,1.4318,0.05%
1017,2016-03-24,1.2329,1.4311,-0.09%
1018,2016-03-23,1.2340,1.4324,0.15%
1019,2016-03-22,1.2322,1.4303,0.07%
1020,2016-03-21,1.2313,1.4293,0.25%
1021,2016-03-18,1.2282,1.4257,0.46%
1022,2016-03-17,1.2226,1.4192,0.37%
1023,2016-03-16,1.2181,1.4139,0.04%
1024,2016-03-15,1.2176,1.4134,-0.02%
1025,2016-03-14,1.2178,1.4136,0.21%
1026,2016-03-11,1.2153,1.4107,0.06%
1027,2016-03-10,1.2146,1.4099,0.02%
1028,2016-03-09,1.2144,1.4097,-0.16%
1029,2016-03-08,1.2163,1.4119,0.03%
1030,2016-03-07,1.2159,1.4114,0.09%
1031,2016-03-04,1.2148,1.4101,0.00%
1032,2016-03-03,1.2148,1.4101,-0.09%
1033,2016-03-02,1.2159,1.4114,0.24%
1034,2016-03-01,1.2130,1.4080,0.11%
1035,2016-02-29,1.2117,1.4065,-0.20%
1036,2016-02-26,1.2141,1.4093,0.04%
1037,2016-02-25,1.2136,1.4087,-0.50%
1038,2016-02-24,1.2197,1.4158,0.02%
1039,2016-02-23,1.2194,1.4155,0.02%
1040,2016-02-22,1.2191,1.4151,0.09%
1041,2016-02-19,1.2180,1.4138,0.03%
1042,2016-02-18,1.2176,1.4134,0.05%
1043,2016-02-17,1.2170,1.4127,0.07%
1044,2016-02-16,1.2161,1.4116,0.23%
1045,2016-02-15,1.2133,1.4084,0.17%
1046,2016-02-05,1.2112,1.4059,0.07%
1047,2016-02-04,1.2104,1.4050,0.12%
1048,2016-02-03,1.2089,1.4033,-0.07%
1049,2016-02-02,1.2097,1.4042,0.18%
1050,2016-02-01,1.2075,1.4016,0.07%
1051,2016-01-29,1.2067,1.4007,0.27%
1052,2016-01-28,1.2035,1.3970,-0.28%
1053,2016-01-27,1.2069,1.4009,-0.15%
1054,2016-01-26,1.2087,1.4030,-0.56%
1055,2016-01-25,1.2155,1.4109,0.12%
1056,2016-01-22,1.2140,1.4092,0.17%
1057,2016-01-21,1.2120,1.4069,-0.31%
1058,2016-01-20,1.2158,1.4113,-0.27%
1059,2016-01-19,1.2191,1.4151,0.18%
1060,2016-01-18,1.2169,1.4126,0.37%
1061,2016-01-15,1.2124,1.4073,-0.34%
1062,2016-01-14,1.2165,1.4121,0.50%
1063,2016-01-13,1.2105,1.4051,-0.28%
1064,2016-01-12,1.2139,1.4091,0.07%
1065,2016-01-11,1.2131,1.4081,-0.43%
1066,2016-01-08,1.2183,1.4142,0.20%
1067,2016-01-07,1.2159,1.4114,-0.33%
1068,2016-01-06,1.2199,1.4160,0.16%
1069,2016-01-05,1.2180,1.4138,-0.69%
1070,2016-01-04,1.2265,1.4237,-1.60%
1071,2015-12-31,1.2465,1.4469,-0.36%
1072,2015-12-30,1.2510,1.4521,0.42%
1073,2015-12-29,1.2458,1.4461,0.30%
1074,2015-12-28,1.2421,1.4418,-0.36%
1075,2015-12-25,1.2466,1.4470,0.18%
1076,2015-12-24,1.2444,1.4445,-0.06%
1077,2015-12-23,1.2451,1.4453,-0.15%
1078,2015-12-22,1.2470,1.4475,0.32%
1079,2015-12-21,1.2430,1.4429,0.10%
1080,2015-12-18,1.2418,1.4415,-0.12%
1081,2015-12-17,1.2433,1.4432,0.48%
1082,2015-12-16,1.2374,1.4364,0.19%
1083,2015-12-15,1.2351,1.4337,0.17%
1084,2015-12-14,1.2330,1.4312,0.36%
1085,2015-12-11,1.2286,1.4261,-0.09%
1086,2015-12-10,1.2297,1.4274,-0.10%
1087,2015-12-09,1.2309,1.4288,0.00%
1088,2015-12-08,1.2309,1.4288,-0.13%
1089,2015-12-07,1.2325,1.4307,0.08%
1090,2015-12-04,1.2315,1.4295,-0.13%
1091,2015-12-03,1.2331,1.4314,0.47%
1092,2015-12-02,1.2273,1.4246,-0.03%
1093,2015-12-01,1.2277,1.4251,0.26%
1094,2015-11-30,1.2245,1.4214,-0.09%
1095,2015-11-27,1.2256,1.4227,-0.88%
1096,2015-11-26,1.2365,1.4353,-0.27%
1097,2015-11-25,1.2398,1.4391,0.54%
1098,2015-11-24,1.2332,1.4315,0.03%
1099,2015-11-23,1.2328,1.4310,-0.29%
1100,2015-11-20,1.2364,1.4352,0.20%
1101,2015-11-19,1.2339,1.4323,0.49%
1102,2015-11-18,1.2279,1.4253,-0.53%
1103,2015-11-17,1.2345,1.4330,-0.40%
1104,2015-11-16,1.2394,1.4387,0.32%
1105,2015-11-13,1.2355,1.4341,-0.69%
1106,2015-11-12,1.2441,1.4441,0.46%
1107,2015-11-11,1.2384,1.4375,0.06%
1108,2015-11-10,1.2377,1.4367,0.19%
1109,2015-11-09,1.2354,1.4340,0.49%
1110,2015-11-06,1.2294,1.4271,0.74%
1111,2015-11-05,1.2204,1.4166,0.07%
1112,2015-11-04,1.2196,1.4157,0.86%
1113,2015-11-03,1.2092,1.4036,-0.04%
1114,2015-11-02,1.2097,1.4042,-0.30%
1115,2015-10-30,1.2133,1.4084,-0.05%
1116,2015-10-29,1.2139,1.4091,0.04%
1117,2015-10-28,1.2134,1.4085,-0.52%
1118,2015-10-27,1.2198,1.4159,0.25%
1119,2015-10-26,1.2168,1.4124,0.71%
1120,2015-10-23,1.2082,1.4025,0.34%
1121,2015-10-22,1.2041,1.3977,0.70%
1122,2015-10-21,1.1957,1.3879,-0.97%
1123,2015-10-20,1.2074,1.4015,0.58%
1124,2015-10-19,1.2004,1.3934,-0.32%
1125,2015-10-16,1.2042,1.3978,0.35%
1126,2015-10-15,1.2000,1.3929,0.37%
1127,2015-10-14,1.1956,1.3878,0.05%
1128,2015-10-13,1.1950,1.3871,0.41%
1129,2015-10-12,1.1901,1.3814,1.00%
1130,2015-10-09,1.1783,1.3677,0.20%
1131,2015-10-08,1.1759,1.3650,0.83%
1132,2015-09-30,1.1662,1.3537,-0.09%
1133,2015-09-29,1.1672,1.3549,-0.07%
1134,2015-09-28,1.1680,1.3558,0.49%
1135,2015-09-25,1.1623,1.3492,-0.65%
1136,2015-09-24,1.1699,1.3580,0.21%
1137,2015-09-23,1.1675,1.3552,0.21%
1138,2015-09-22,1.1650,1.3523,-0.23%
1139,2015-09-21,1.1677,1.3554,0.46%
1140,2015-09-18,1.1623,1.3492,0.28%
1141,2015-09-17,1.1590,1.3453,0.11%
1142,2015-09-16,1.1577,1.3438,0.77%
1143,2015-09-15,1.1489,1.3336,-0.56%
1144,2015-09-14,1.1554,1.3412,-0.71%
1145,2015-09-11,1.1637,1.3508,0.15%
1146,2015-09-10,1.1620,1.3488,0.01%
1147,2015-09-09,1.1619,1.3487,0.70%
1148,2015-09-08,1.1538,1.3393,0.67%
1149,2015-09-07,1.1461,1.3304,0.39%
1150,2015-09-02,1.1417,1.3253,-0.38%
1151,2015-09-01,1.1460,1.3303,-0.68%
1152,2015-08-31,1.1539,1.3394,-0.84%
1153,2015-08-28,1.1637,1.3508,0.74%
1154,2015-08-27,1.1552,1.3409,0.35%
1155,2015-08-26,1.1512,1.3363,-0.26%
1156,2015-08-25,1.1542,1.3398,-0.70%
1157,2015-08-24,1.1623,1.3492,-1.24%
1158,2015-08-21,1.1769,1.3661,-0.95%
1159,2015-08-20,1.1882,1.3792,-0.53%
1160,2015-08-19,1.1945,1.3866,0.12%
1161,2015-08-18,1.1931,1.3849,-1.19%
1162,2015-08-17,1.2075,1.4016,-0.17%
1163,2015-08-14,1.2096,1.4041,-0.23%
1164,2015-08-13,1.2124,1.4073,0.62%
1165,2015-08-12,1.2049,1.3986,-0.31%
1166,2015-08-11,1.2087,1.4030,0.09%
1167,2015-08-10,1.2076,1.4018,1.16%
1168,2015-08-07,1.1937,1.3856,1.14%
1169,2015-08-06,1.1802,1.3700,-0.35%
1170,2015-08-05,1.1843,1.3747,-0.40%
1171,2015-08-04,1.1891,1.3803,0.82%
1172,2015-08-03,1.1794,1.3690,0.60%
1173,2015-07-31,1.1724,1.3609,0.11%
1174,2015-07-30,1.1711,1.3594,-0.81%
1175,2015-07-29,1.1807,1.3705,0.27%
1176,2015-07-28,1.1775,1.3668,-0.78%
1177,2015-07-27,1.1867,1.3775,-1.33%
1178,2015-07-24,1.2027,1.3961,-0.16%
1179,2015-07-23,1.2046,1.3983,0.48%
1180,2015-07-22,1.1988,1.3915,-0.08%
1181,2015-07-21,1.1997,1.3926,0.49%
1182,2015-07-20,1.1938,1.3857,0.50%
1183,2015-07-17,1.1879,1.3789,1.07%
1184,2015-07-16,1.1753,1.3643,0.39%
1185,2015-07-15,1.1707,1.3589,-0.65%
1186,2015-07-14,1.1784,1.3679,0.68%
1187,2015-07-13,1.1704,1.3586,1.08%
1188,2015-07-10,1.1579,1.3441,0.55%
1189,2015-07-09,1.1516,1.3368,0.93%
1190,2015-07-08,1.1410,1.3245,-1.20%
1191,2015-07-07,1.1548,1.3405,-1.03%
1192,2015-07-06,1.1668,1.3544,-0.11%
1193,2015-07-03,1.1681,1.3559,-0.65%
1194,2015-07-02,1.1757,1.3647,-1.22%
1195,2015-07-01,1.1902,1.3816,-1.53%
1196,2015-06-30,1.2087,1.4030,2.17%
1197,2015-06-29,1.1830,1.3732,-1.69%
1198,2015-06-26,1.2033,1.3968,-3.05%
1199,2015-06-25,1.2411,1.4406,-1.86%
1200,2015-06-24,1.2646,1.4679,0.68%
1201,2015-06-23,1.2561,1.4581,-0.25%
1202,2015-06-19,1.2592,1.4617,-2.88%
1203,2015-06-18,1.2966,1.5051,-2.59%
1204,2015-06-17,1.3311,1.5451,0.45%
1205,2015-06-16,1.3252,1.5383,-1.46%
1206,2015-06-15,1.3448,1.5610,-0.96%
1207,2015-06-12,1.3579,1.5762,1.03%
1208,2015-06-11,1.3441,1.5602,1.05%
1209,2015-06-10,1.3301,1.5440,0.55%
1210,2015-06-09,1.3228,1.5355,-0.74%
1211,2015-06-08,1.3327,1.5470,0.22%
1212,2015-06-05,1.3298,1.5436,-0.20%
1213,2015-06-04,1.3325,1.5467,-0.60%
1214,2015-06-03,1.3405,1.5560,-0.73%
1215,2015-06-02,1.3503,1.5674,1.49%
1216,2015-06-01,1.3305,1.5444,2.53%
1217,2015-05-29,1.2977,1.5063,0.74%
1218,2015-05-28,1.2882,1.4953,-2.88%
1219,2015-05-27,1.3264,1.5397,0.36%
1220,2015-05-26,1.3216,1.5341,1.22%
1221,2015-05-25,1.3057,1.5156,0.23%
1222,2015-05-22,1.3027,1.5121,1.04%
1223,2015-05-21,1.2893,1.4966,1.63%
1224,2015-05-20,1.2686,1.4726,0.13%
1225,2015-05-19,1.2669,1.4706,1.75%
1226,2015-05-18,1.2451,1.4453,0.50%
1227,2015-05-15,1.2389,1.4381,0.15%
1228,2015-05-14,1.2370,1.4359,0.34%
1229,2015-05-13,1.2328,1.4310,0.11%
1230,2015-05-12,1.2314,1.4294,1.07%
1231,2015-05-11,1.2184,1.4143,1.52%
1232,2015-05-08,1.2002,1.3932,0.81%
1233,2015-05-07,1.1905,1.3819,-0.16%
1234,2015-05-06,1.1924,1.3841,0.00%
1235,2015-05-05,1.1924,1.3841,-1.14%
1236,2015-05-04,1.2062,1.4001,0.15%
1237,2015-04-30,1.2044,1.3980,-0.03%
1238,2015-04-29,1.2048,1.3985,0.59%
1239,2015-04-28,1.1977,1.3903,-1.00%
1240,2015-04-27,1.2098,1.4043,0.95%
1241,2015-04-24,1.1984,1.3911,-0.70%
1242,2015-04-23,1.2069,1.4009,-0.02%
1243,2015-04-22,1.2072,1.4013,1.55%
1244,2015-04-21,1.1888,1.3799,1.16%
1245,2015-04-20,1.1752,1.3642,-1.23%
1246,2015-04-17,1.1898,1.3811,0.38%
1247,2015-04-16,1.1853,1.3759,0.79%
1248,2015-04-15,1.1760,1.3651,-0.74%
1249,2015-04-14,1.1848,1.3753,-0.22%
1250,2015-04-13,1.1874,1.3783,0.55%
1251,2015-04-10,1.1809,1.3708,0.54%
1252,2015-04-09,1.1745,1.3633,-0.34%
1253,2015-04-08,1.1785,1.3680,-0.46%
1254,2015-04-07,1.1839,1.3742,0.38%
1255,2015-04-03,1.1794,1.3690,0.18%
1256,2015-04-02,1.1773,1.3666,0.45%
1257,2015-04-01,1.1720,1.3604,0.55%
1258,2015-03-31,1.1656,1.3530,0.09%
1259,2015-03-30,1.1646,1.3518,0.54%
1260,2015-03-27,1.1583,1.3445,0.19%
1261,2015-03-26,1.1561,1.3420,-0.47%
1262,2015-03-25,1.1616,1.3484,0.09%
1263,2015-03-24,1.1605,1.3471,0.50%
1264,2015-03-23,1.1547,1.3404,0.67%
1265,2015-03-20,1.1470,1.3314,0.54%
1266,2015-03-19,1.1408,1.3242,-0.13%
1267,2015-03-18,1.1423,1.3260,0.42%
1268,2015-03-17,1.1375,1.3204,0.18%
1269,2015-03-16,1.1355,1.3181,0.61%
1270,2015-03-13,1.1286,1.3101,0.02%
1271,2015-03-12,1.1284,1.3098,0.20%
1272,2015-03-11,1.1262,1.3073,0.14%
1273,2015-03-10,1.1246,1.3054,0.20%
1274,2015-03-09,1.1223,1.3027,0.23%
1275,2015-03-06,1.1197,1.2997,-0.10%
1276,2015-03-05,1.1208,1.3010,0.03%
1277,2015-03-04,1.1205,1.3007,0.16%
1278,2015-03-03,1.1187,1.2986,-0.19%
1279,2015-03-02,1.1208,1.3010,0.06%
1280,2015-02-27,1.1201,1.3002,0.06%
1281,2015-02-26,1.1194,1.2994,0.30%
1282,2015-02-25,1.1161,1.2955,-0.07%
1283,2015-02-17,1.1169,1.2965,0.12%
1284,2015-02-16,1.1156,1.2950,0.41%
1285,2015-02-13,1.1110,1.2896,0.15%
1286,2015-02-12,1.1093,1.2877,0.09%
1287,2015-02-11,1.1083,1.2865,0.13%
1288,2015-02-10,1.1069,1.2849,0.30%
1289,2015-02-09,1.1036,1.2810,0.00%
1290,2015-02-06,1.1036,1.2810,-0.32%
1291,2015-02-05,1.1071,1.2851,0.04%
1292,2015-02-04,1.1067,1.2846,-0.18%
1293,2015-02-03,1.1087,1.2870,0.76%
1294,2015-02-02,1.1003,1.2772,-0.96%
1295,2015-01-30,1.1110,1.2896,-0.26%
1296,2015-01-29,1.1139,1.2930,-0.31%
1297,2015-01-28,1.1174,1.2971,-0.45%
1298,2015-01-27,1.1225,1.3030,-0.55%
1299,2015-01-26,1.1287,1.3102,-0.10%
1300,2015-01-23,1.1298,1.3115,-0.11%
1301,2015-01-22,1.1311,1.3130,0.43%
1302,2015-01-21,1.1263,1.3074,1.56%
1303,2015-01-20,1.1090,1.2873,0.39%
1304,2015-01-19,1.1047,1.2823,-2.15%
1305,2015-01-16,1.1290,1.3105,0.46%
1306,2015-01-15,1.1238,1.3045,1.10%
1307,2015-01-14,1.1116,1.2903,0.83%
1308,2015-01-13,1.1024,1.2796,0.77%
1309,2015-01-12,1.0940,1.2699,-0.06%
1310,2015-01-09,1.0947,1.2707,0.40%
1311,2015-01-08,1.0903,1.2656,-0.30%
1312,2015-01-07,1.0936,1.2694,0.55%
1313,2015-01-06,1.0876,1.2625,0.57%
1314,2015-01-05,1.0814,1.2553,1.45%
1315,2014-12-31,1.0659,1.2373,0.47%
1316,2014-12-30,1.0609,1.2315,0.09%
1317,2014-12-29,1.0599,1.2303,0.69%
1318,2014-12-26,1.0526,1.2218,0.38%
1319,2014-12-25,1.0486,1.2172,0.36%
1320,2014-12-24,1.0448,1.2128,0.60%
1321,2014-12-23,1.0386,1.2056,-0.49%
1322,2014-12-22,1.0437,1.2115,-0.18%
1323,2014-12-19,1.0456,1.2137,0.10%
1324,2014-12-18,1.0446,1.2126,0.41%
1325,2014-12-17,1.0403,1.2076,0.02%
1326,2014-12-16,1.0401,1.2073,0.10%
1327,2014-12-15,1.0391,1.2062,-0.05%
1328,2014-12-12,1.0396,1.2067,-0.07%
1329,2014-12-11,1.0403,1.2076,0.16%
1330,2014-12-10,1.0386,1.2056,0.32%
1331,2014-12-09,1.0353,1.2018,-0.60%
1332,2014-12-08,1.0416,1.2091,-0.03%
1333,2014-12-05,1.0419,1.2094,-0.13%
1334,2014-12-04,1.0433,1.2110,-0.06%
1335,2014-12-03,1.0439,1.2117,-0.08%
1336,2014-12-02,1.0447,1.2127,0.12%
1337,2014-12-01,1.0435,1.2113,-0.03%
1338,2014-11-28,1.0438,1.2116,0.00%
1339,2014-11-27,1.0438,1.2116,0.03%
1340,2014-11-26,1.0435,1.2113,0.07%
1341,2014-11-25,1.0428,1.2105,0.08%
1342,2014-11-24,1.0420,1.2095,0.30%
1343,2014-11-21,1.0389,1.2059,0.08%
1344,2014-11-20,1.0381,1.2050,-0.10%
1345,2014-11-19,1.0391,1.2062,0.06%
1346,2014-11-18,1.0385,1.2055,0.17%
1347,2014-11-17,1.0367,1.2034,0.07%
1348,2014-11-14,1.0360,1.2026,-0.01%
1349,2014-11-13,1.0361,1.2027,0.01%
1350,2014-11-12,1.0360,1.2026,0.15%
1351,2014-11-11,1.0344,1.2007,-0.04%
1352,2014-11-10,1.0348,1.2012,0.26%
1353,2014-11-07,1.0321,1.1980,0.07%
1354,2014-11-06,1.0314,1.1972,0.19%
1355,2014-11-05,1.0294,1.1949,0.12%
1356,2014-11-04,1.0282,1.1935,0.12%
1357,2014-11-03,1.0270,1.1921,0.13%
1358,2014-10-31,1.0257,1.1906,0.14%
1359,2014-10-30,1.0243,1.1890,0.23%
1360,2014-10-29,1.0220,1.1863,0.08%
1361,2014-10-28,1.0212,1.1854,0.14%
1362,2014-10-27,1.0198,1.1838,0.02%
1363,2014-10-24,1.0196,1.1835,0.02%
1364,2014-10-23,1.0194,1.1833,0.22%
1365,2014-10-22,1.0172,1.1807,0.53%
1366,2014-10-21,1.0118,1.1745,0.32%
1367,2014-10-20,1.0086,1.1708,0.19%
1368,2014-10-17,1.0067,1.1686,0.09%
1369,2014-10-16,1.0058,1.1675,0.02%
1370,2014-10-15,1.0056,1.1673,0.07%
1371,2014-10-14,1.0049,1.1665,0.09%
1372,2014-10-13,1.0040,1.1654,0.08%
1373,2014-10-10,1.0032,1.1645,0.04%
1374,2014-10-09,1.0028,1.1640,0.00%
1375,2014-10-08,1.0028,1.1640,0.08%
1376,2014-09-30,1.0020,1.1631,0.03%
1377,2014-09-29,1.0017,1.1628,0.02%
1378,2014-09-26,1.0015,1.1625,0.00%
1379,2014-09-25,1.0015,1.1625,0.04%
1380,2014-09-24,1.0011,1.1621,0.03%
1381,2014-09-23,1.0008,1.1617,0.05%
1382,2014-09-22,1.0003,1.1611,-0.02%
1383,2014-09-19,1.0005,1.1614,0.02%
1384,2014-09-18,1.0003,1.1611,0.03%
1385,2014-09-17,1.0000,1.1608,0.00%
1386,2014-09-16,1.0000,1.1608,-0.01%
1387,2014-09-15,1.0001,1.1609,0.00%
1388,2014-09-12,1.0001,1.1609,0.02%
1389,2014-09-11,0.9999,1.1607,0.00%
1390,2014-09-10,0.9999,1.1607,0.00%
1391,2014-09-09,0.9999,1.1607,-0.01%
1392,2014-09-05,1.0000,1.1608,0.00%
1393,2014-09-04,1.0000,1.1608,0.01%
1394,2014-09-03,1.1607,1.1607,0.00%
1395,2014-09-02,1.1607,1.1607,0.00%
1396,2014-09-01,1.1607,1.1607,0.02%
1397,2014-08-29,1.1605,1.1605,0.00%
1398,2014-08-28,1.1605,1.1605,0.01%
1399,2014-08-27,1.1604,1.1604,0.00%
1400,2014-08-26,1.1604,1.1604,0.01%
1401,2014-08-25,1.1603,1.1603,0.01%
1402,2014-08-22,1.1602,1.1602,0.00%
1403,2014-08-21,1.1602,1.1602,0.01%
1404,2014-08-20,1.1601,1.1601,0.00%
1405,2014-08-19,1.1601,1.1601,0.01%
1406,2014-08-18,1.1600,1.1600,0.01%
1407,2014-08-15,1.1599,1.1599,0.00%
1408,2014-08-14,1.1599,1.1599,0.00%
1409,2014-08-13,1.1599,1.1599,0.01%
1410,2014-08-12,1.1598,1.1598,0.00%
1411,2014-08-11,1.1598,1.1598,0.02%
1412,2014-08-08,1.1596,1.1596,0.01%
1413,2014-08-07,1.1595,1.1595,0.01%
1414,2014-08-06,1.1594,1.1594,0.01%
1415,2014-08-05,1.1593,1.1593,0.00%
1416,2014-08-04,1.1593,1.1593,0.00%
1417,2014-08-01,1.1593,1.1593,0.01%
1418,2014-07-31,1.1592,1.1592,0.01%
1419,2014-07-30,1.1591,1.1591,0.01%
1420,2014-07-29,1.1590,1.1590,0.01%
1421,2014-07-28,1.1589,1.1589,0.04%
1422,2014-07-25,1.1584,1.1584,0.04%
1423,2014-07-24,1.1579,1.1579,0.11%
1424,2014-07-23,1.1566,1.1566,0.08%
1425,2014-07-22,1.1557,1.1557,0.01%
1426,2014-07-21,1.1556,1.1556,0.03%
1427,2014-07-18,1.1553,1.1553,-0.01%
1428,2014-07-17,1.1554,1.1554,-0.03%
1429,2014-07-16,1.1557,1.1557,0.00%
1430,2014-07-15,1.1557,1.1557,-0.01%
1431,2014-07-14,1.1558,1.1558,0.03%
1432,2014-07-11,1.1555,1.1555,0.03%
1433,2014-07-10,1.1552,1.1552,0.01%
1434,2014-07-09,1.1551,1.1551,-0.02%
1435,2014-07-08,1.1553,1.1553,0.02%
1436,2014-07-07,1.1551,1.1551,0.02%
1437,2014-07-04,1.1549,1.1549,0.01%
1438,2014-07-03,1.1548,1.1548,0.02%
1439,2014-07-02,1.1546,1.1546,0.03%
1440,2014-07-01,1.1542,1.1542,-0.05%
1441,2014-06-30,1.1548,1.1548,0.07%
1442,2014-06-27,1.1540,1.1540,0.05%
1443,2014-06-26,1.1534,1.1534,0.03%
1444,2014-06-25,1.1530,1.1530,0.00%
1445,2014-06-24,1.1530,1.1530,0.02%
1446,2014-06-23,1.1528,1.1528,0.03%
1447,2014-06-20,1.1525,1.1525,0.03%
1448,2014-06-19,1.1521,1.1521,0.01%
1449,2014-06-18,1.1520,1.1520,-0.03%
1450,2014-06-17,1.1523,1.1523,0.04%
1451,2014-06-16,1.1518,1.1518,-0.01%
1452,2014-06-13,1.1519,1.1519,0.07%
1453,2014-06-12,1.1511,1.1511,0.08%
1454,2014-06-11,1.1502,1.1502,-0.01%
1455,2014-06-10,1.1503,1.1503,0.08%
1456,2014-06-09,1.1494,1.1494,0.03%
1457,2014-06-06,1.1490,1.1490,-0.01%
1458,2014-06-05,1.1491,1.1491,-0.02%
1459,2014-06-04,1.1493,1.1493,0.01%
1460,2014-06-03,1.1492,1.1492,0.17%
1461,2014-05-30,1.1473,1.1473,0.04%
1462,2014-05-29,1.1468,1.1468,0.05%
1463,2014-05-28,1.1462,1.1462,0.05%
1464,2014-05-27,1.1456,1.1456,0.03%
1465,2014-05-26,1.1453,1.1453,0.01%
1466,2014-05-23,1.1452,1.1452,0.02%
1467,2014-05-22,1.1450,1.1450,0.03%
1468,2014-05-21,1.1447,1.1447,0.04%
1469,2014-05-20,1.1443,1.1443,-0.03%
1470,2014-05-19,1.1446,1.1446,0.04%
1471,2014-05-16,1.1442,1.1442,0.02%
1472,2014-05-15,1.1440,1.1440,-0.02%
1473,2014-05-14,1.1442,1.1442,-0.07%
1474,2014-05-13,1.1450,1.1450,-0.03%
1475,2014-05-12,1.1453,1.1453,0.02%
1476,2014-05-09,1.1451,1.1451,0.10%
1477,2014-05-08,1.1439,1.1439,0.04%
1478,2014-05-07,1.1434,1.1434,0.08%
1479,2014-05-06,1.1425,1.1425,0.06%
1480,2014-05-05,1.1418,1.1418,0.08%
1481,2014-04-30,1.1409,1.1409,0.07%
1482,2014-04-29,1.1401,1.1401,0.06%
1483,2014-04-28,1.1394,1.1394,-0.02%
1484,2014-04-25,1.1396,1.1396,0.04%
1485,2014-04-24,1.1392,1.1392,-0.02%
1486,2014-04-23,1.1394,1.1394,-0.02%
1487,2014-04-22,1.1396,1.1396,0.03%
1488,2014-04-21,1.1393,1.1393,0.01%
1489,2014-04-18,1.1392,1.1392,0.04%
1490,2014-04-17,1.1388,1.1388,0.12%
1491,2014-04-16,1.1374,1.1374,0.04%
1492,2014-04-15,1.1370,1.1370,0.05%
1493,2014-04-14,1.1364,1.1364,0.05%
