,净值日期,单位净值,累计净值,日增长率
56,2020-02-27,2.2100,2.2100,0.05%
57,2020-02-26,2.2090,2.2090,-3.58%
58,2020-02-25,2.2910,2.2910,-0.78%
59,2020-02-24,2.3090,2.3090,-0.22%
60,2020-02-21,2.3140,2.3140,0.87%
61,2020-02-20,2.2940,2.2940,0.53%
62,2020-02-19,2.2820,2.2820,-2.40%
63,2020-02-18,2.3380,2.3380,0.43%
64,2020-02-17,2.3280,2.3280,3.15%
65,2020-02-14,2.2570,2.2570,-0.27%
66,2020-02-13,2.2630,2.2630,-0.66%
67,2020-02-12,2.2780,2.2780,3.26%
68,2020-02-11,2.2060,2.2060,0.55%
69,2020-02-10,2.1940,2.1940,1.76%
70,2020-02-07,2.1560,2.1560,0.28%
71,2020-02-06,2.1500,2.1500,2.77%
72,2020-02-05,2.0920,2.0920,2.70%
73,2020-02-04,2.0370,2.0370,2.67%
74,2020-02-03,1.9840,1.9840,-6.24%
75,2020-01-23,2.1160,2.1160,-2.31%
76,2020-01-22,2.1660,2.1660,1.55%
77,2020-01-21,2.1330,2.1330,-0.88%
78,2020-01-20,2.1520,2.1520,0.47%
79,2020-01-17,2.1420,2.1420,-0.51%
80,2020-01-16,2.1530,2.1530,-0.60%
81,2020-01-15,2.1660,2.1660,-1.05%
82,2020-01-14,2.1890,2.1890,0.46%
83,2020-01-13,2.1790,2.1790,0.93%
84,2020-01-10,2.1590,2.1590,-0.55%
85,2020-01-09,2.1710,2.1710,1.02%
86,2020-01-08,2.1490,2.1490,-1.10%
87,2020-01-07,2.1730,2.1730,0.42%
88,2020-01-06,2.1640,2.1640,2.51%
89,2020-01-03,2.1110,2.1110,1.88%
90,2020-01-02,2.0720,2.0720,2.73%
91,2019-12-31,2.0170,2.0170,0.75%
92,2019-12-30,2.0020,2.0020,0.40%
93,2019-12-27,1.9940,1.9940,0.35%
94,2019-12-26,1.9870,1.9870,0.15%
95,2019-12-25,1.9840,1.9840,0.51%
96,2019-12-24,1.9740,1.9740,2.92%
97,2019-12-23,1.9180,1.9180,-1.19%
98,2019-12-20,1.9410,1.9410,-1.12%
99,2019-12-19,1.9630,1.9630,0.00%
100,2019-12-18,1.9630,1.9630,0.00%
101,2019-12-17,1.9630,1.9630,1.08%
102,2019-12-16,1.9420,1.9420,1.68%
103,2019-12-13,1.9100,1.9100,1.38%
104,2019-12-12,1.8840,1.8840,-0.26%
105,2019-12-11,1.8890,1.8890,-1.00%
106,2019-12-10,1.9080,1.9080,0.58%
107,2019-12-09,1.8970,1.8970,0.16%
108,2019-12-06,1.8940,1.8940,0.26%
109,2019-12-05,1.8890,1.8890,0.96%
110,2019-12-04,1.8710,1.8710,0.59%
111,2019-12-03,1.8600,1.8600,0.70%
112,2019-12-02,1.8470,1.8470,0.54%
113,2019-11-29,1.8370,1.8370,0.11%
114,2019-11-28,1.8350,1.8350,-0.27%
115,2019-11-27,1.8400,1.8400,1.66%
116,2019-11-26,1.8100,1.8100,0.72%
117,2019-11-25,1.7970,1.7970,-1.32%
118,2019-11-22,1.8210,1.8210,-1.41%
119,2019-11-21,1.8470,1.8470,-0.05%
120,2019-11-20,1.8480,1.8480,-0.96%
121,2019-11-19,1.8660,1.8660,2.75%
122,2019-11-18,1.8160,1.8160,0.00%
123,2019-11-15,1.8160,1.8160,-0.16%
124,2019-11-14,1.8190,1.8190,1.39%
125,2019-11-13,1.7940,1.7940,1.24%
126,2019-11-12,1.7720,1.7720,-0.06%
127,2019-11-11,1.7730,1.7730,-1.77%
128,2019-11-08,1.8050,1.8050,0.39%
129,2019-11-07,1.7980,1.7980,-0.44%
130,2019-11-06,1.8060,1.8060,-0.50%
131,2019-11-05,1.8150,1.8150,2.60%
132,2019-11-04,1.7690,1.7690,2.43%
133,2019-11-01,1.7270,1.7270,0.76%
134,2019-10-31,1.7140,1.7140,-0.70%
135,2019-10-30,1.7260,1.7260,1.05%
136,2019-10-29,1.7080,1.7080,-1.84%
137,2019-10-28,1.7400,1.7400,2.59%
138,2019-10-25,1.6960,1.6960,1.44%
139,2019-10-24,1.6720,1.6720,0.00%
140,2019-10-23,1.6720,1.6720,-1.42%
141,2019-10-22,1.6960,1.6960,1.56%
142,2019-10-21,1.6700,1.6700,0.18%
143,2019-10-18,1.6670,1.6670,-2.23%
144,2019-10-17,1.7050,1.7050,0.71%
145,2019-10-16,1.6930,1.6930,-0.94%
146,2019-10-15,1.7090,1.7090,-1.67%
147,2019-10-14,1.7380,1.7380,2.48%
148,2019-10-11,1.6960,1.6960,-0.93%
149,2019-10-10,1.7120,1.7120,2.09%
150,2019-10-09,1.6770,1.6770,0.00%
151,2019-10-08,1.6770,1.6770,-1.18%
152,2019-09-30,1.6970,1.6970,-3.08%
153,2019-09-27,1.7510,1.7510,2.22%
154,2019-09-26,1.7130,1.7130,-3.22%
155,2019-09-25,1.7700,1.7700,-1.67%
156,2019-09-24,1.8000,1.8000,1.64%
157,2019-09-23,1.7710,1.7710,0.34%
158,2019-09-20,1.7650,1.7650,1.44%
159,2019-09-19,1.7400,1.7400,1.64%
160,2019-09-18,1.7120,1.7120,0.23%
161,2019-09-17,1.7080,1.7080,-2.06%
162,2019-09-16,1.7440,1.7440,0.52%
163,2019-09-12,1.7350,1.7350,0.00%
164,2019-09-11,1.7350,1.7350,-0.46%
165,2019-09-10,1.7430,1.7430,0.00%
166,2019-09-09,1.7430,1.7430,4.68%
167,2019-09-06,1.6650,1.6650,-0.06%
168,2019-09-05,1.6660,1.6660,1.77%
169,2019-09-04,1.6370,1.6370,0.80%
170,2019-09-03,1.6240,1.6240,3.18%
171,2019-09-02,1.5740,1.5740,3.55%
172,2019-08-30,1.5200,1.5200,-2.00%
173,2019-08-29,1.5510,1.5510,0.78%
174,2019-08-28,1.5390,1.5390,-0.84%
175,2019-08-27,1.5520,1.5520,1.97%
176,2019-08-26,1.5220,1.5220,-0.98%
177,2019-08-23,1.5370,1.5370,-0.65%
178,2019-08-22,1.5470,1.5470,-0.96%
179,2019-08-21,1.5620,1.5620,1.17%
180,2019-08-20,1.5440,1.5440,0.19%
181,2019-08-19,1.5410,1.5410,3.63%
182,2019-08-16,1.4870,1.4870,0.34%
183,2019-08-15,1.4820,1.4820,2.35%
184,2019-08-14,1.4480,1.4480,1.19%
185,2019-08-13,1.4310,1.4310,0.21%
186,2019-08-12,1.4280,1.4280,4.08%
187,2019-08-09,1.3720,1.3720,-1.22%
188,2019-08-08,1.3890,1.3890,3.35%
189,2019-08-07,1.3440,1.3440,0.37%
190,2019-08-06,1.3390,1.3390,-1.03%
191,2019-08-05,1.3530,1.3530,-1.74%
192,2019-08-02,1.3770,1.3770,-1.64%
193,2019-08-01,1.4000,1.4000,0.86%
194,2019-07-31,1.3880,1.3880,1.24%
195,2019-07-30,1.3710,1.3710,-0.51%
196,2019-07-29,1.3780,1.3780,0.80%
197,2019-07-26,1.3670,1.3670,0.66%
198,2019-07-25,1.3580,1.3580,1.65%
199,2019-07-24,1.3360,1.3360,2.53%
200,2019-07-23,1.3030,1.3030,2.92%
201,2019-07-22,1.2660,1.2660,-1.48%
202,2019-07-19,1.2850,1.2850,0.00%
203,2019-07-18,1.2850,1.2850,-2.80%
204,2019-07-17,1.3220,1.3220,0.69%
205,2019-07-16,1.3130,1.3130,1.16%
206,2019-07-15,1.2980,1.2980,3.34%
207,2019-07-12,1.2560,1.2560,-0.32%
208,2019-07-11,1.2600,1.2600,-0.94%
209,2019-07-10,1.2720,1.2720,0.55%
210,2019-07-09,1.2650,1.2650,0.00%
211,2019-07-08,1.2650,1.2650,-2.62%
212,2019-07-05,1.2990,1.2990,0.46%
213,2019-07-04,1.2930,1.2930,-0.15%
214,2019-07-03,1.2950,1.2950,-1.60%
215,2019-07-02,1.3160,1.3160,-0.45%
216,2019-07-01,1.3220,1.3220,4.84%
217,2019-06-30,1.2600,1.2600,
218,2019-06-28,1.2610,1.2610,-0.79%
219,2019-06-27,1.2710,1.2710,2.17%
220,2019-06-26,1.2440,1.2440,0.65%
221,2019-06-25,1.2360,1.2360,-1.90%
222,2019-06-24,1.2600,1.2600,-1.02%
223,2019-06-21,1.2730,1.2730,2.25%
224,2019-06-20,1.2450,1.2450,1.47%
225,2019-06-19,1.2270,1.2270,3.11%
226,2019-06-18,1.1900,1.1900,-0.34%
227,2019-06-17,1.1940,1.1940,-1.08%
228,2019-06-14,1.2070,1.2070,-2.27%
229,2019-06-13,1.2350,1.2350,-0.40%
230,2019-06-12,1.2400,1.2400,0.08%
231,2019-06-11,1.2390,1.2390,3.68%
232,2019-06-10,1.1950,1.1950,1.88%
233,2019-06-06,1.1730,1.1730,-3.38%
234,2019-06-05,1.2140,1.2140,0.08%
235,2019-06-04,1.2130,1.2130,-0.90%
236,2019-06-03,1.2240,1.2240,0.00%
237,2019-05-31,1.2240,1.2240,0.08%
238,2019-05-30,1.2230,1.2230,-1.05%
239,2019-05-29,1.2360,1.2360,-0.08%
240,2019-05-28,1.2370,1.2370,0.16%
241,2019-05-27,1.2350,1.2350,4.04%
242,2019-05-24,1.1870,1.1870,-1.41%
243,2019-05-23,1.2040,1.2040,-3.29%
244,2019-05-22,1.2450,1.2450,0.32%
245,2019-05-21,1.2410,1.2410,2.56%
246,2019-05-20,1.2100,1.2100,-0.90%
247,2019-05-17,1.2210,1.2210,-3.86%
248,2019-05-16,1.2700,1.2700,-0.70%
249,2019-05-15,1.2790,1.2790,1.91%
250,2019-05-14,1.2550,1.2550,-0.95%
251,2019-05-13,1.2670,1.2670,-2.61%
252,2019-05-10,1.3010,1.3010,4.58%
253,2019-05-09,1.2440,1.2440,-1.27%
254,2019-05-08,1.2600,1.2600,-0.71%
255,2019-05-07,1.2690,1.2690,-0.31%
256,2019-05-06,1.2730,1.2730,-6.33%
257,2019-04-30,1.3590,1.3590,0.89%
258,2019-04-29,1.3470,1.3470,-3.16%
259,2019-04-26,1.3910,1.3910,-0.78%
260,2019-04-25,1.4020,1.4020,-3.11%
261,2019-04-24,1.4470,1.4470,1.19%
262,2019-04-23,1.4300,1.4300,-0.97%
263,2019-04-22,1.4440,1.4440,-1.90%
264,2019-04-19,1.4720,1.4720,0.14%
265,2019-04-18,1.4700,1.4700,-1.28%
266,2019-04-17,1.4890,1.4890,0.81%
267,2019-04-16,1.4770,1.4770,3.29%
268,2019-04-15,1.4300,1.4300,-0.14%
269,2019-04-12,1.4320,1.4320,0.07%
270,2019-04-11,1.4310,1.4310,-1.78%
271,2019-04-10,1.4570,1.4570,-0.21%
272,2019-04-09,1.4600,1.4600,0.55%
273,2019-04-08,1.4520,1.4520,-1.22%
274,2019-04-04,1.4700,1.4700,0.20%
275,2019-04-03,1.4670,1.4670,0.89%
276,2019-04-02,1.4540,1.4540,-0.34%
277,2019-04-01,1.4590,1.4590,3.55%
278,2019-03-29,1.4090,1.4090,3.15%
279,2019-03-28,1.3660,1.3660,-0.15%
280,2019-03-27,1.3680,1.3680,1.03%
281,2019-03-26,1.3540,1.3540,-3.01%
282,2019-03-25,1.3960,1.3960,-1.62%
283,2019-03-22,1.4190,1.4190,-0.35%
284,2019-03-21,1.4240,1.4240,1.50%
285,2019-03-20,1.4030,1.4030,-0.36%
286,2019-03-19,1.4080,1.4080,0.21%
287,2019-03-18,1.4050,1.4050,1.22%
288,2019-03-15,1.3880,1.3880,0.51%
289,2019-03-14,1.3810,1.3810,-1.22%
290,2019-03-13,1.3980,1.3980,-3.59%
291,2019-03-12,1.4500,1.4500,2.33%
292,2019-03-11,1.4170,1.4170,2.98%
293,2019-03-08,1.3760,1.3760,-0.86%
294,2019-03-07,1.3880,1.3880,-0.07%
295,2019-03-06,1.3890,1.3890,0.65%
296,2019-03-05,1.3800,1.3800,3.14%
297,2019-03-04,1.3380,1.3380,2.14%
298,2019-03-01,1.3100,1.3100,0.77%
299,2019-02-28,1.3000,1.3000,0.54%
300,2019-02-27,1.2930,1.2930,-1.22%
301,2019-02-26,1.3090,1.3090,0.00%
302,2019-02-25,1.3090,1.3090,4.80%
303,2019-02-22,1.2490,1.2490,4.17%
304,2019-02-21,1.1990,1.1990,0.93%
305,2019-02-20,1.1880,1.1880,0.08%
306,2019-02-19,1.1870,1.1870,0.00%
307,2019-02-18,1.1870,1.1870,4.40%
308,2019-02-15,1.1370,1.1370,-0.61%
309,2019-02-14,1.1440,1.1440,0.35%
310,2019-02-13,1.1400,1.1400,2.52%
311,2019-02-12,1.1120,1.1120,0.72%
312,2019-02-11,1.1040,1.1040,2.99%
313,2019-02-01,1.0720,1.0720,2.98%
314,2019-01-31,1.0410,1.0410,0.48%
315,2019-01-30,1.0360,1.0360,-0.77%
316,2019-01-29,1.0440,1.0440,-0.67%
317,2019-01-28,1.0510,1.0510,-0.10%
318,2019-01-25,1.0520,1.0520,0.29%
319,2019-01-24,1.0490,1.0490,0.96%
320,2019-01-23,1.0390,1.0390,0.29%
321,2019-01-22,1.0360,1.0360,-1.24%
322,2019-01-21,1.0490,1.0490,1.25%
323,2019-01-18,1.0360,1.0360,0.39%
324,2019-01-17,1.0320,1.0320,-1.24%
325,2019-01-16,1.0450,1.0450,-0.48%
326,2019-01-15,1.0500,1.0500,1.84%
327,2019-01-14,1.0310,1.0310,-0.77%
328,2019-01-11,1.0390,1.0390,0.58%
329,2019-01-10,1.0330,1.0330,0.10%
330,2019-01-09,1.0320,1.0320,0.49%
331,2019-01-08,1.0270,1.0270,-0.87%
332,2019-01-07,1.0360,1.0360,2.98%
333,2019-01-04,1.0060,1.0060,2.97%
334,2019-01-03,0.9770,0.9770,-1.21%
335,2019-01-02,0.9890,0.9890,-1.10%
336,2018-12-31,1.0000,1.0000,
337,2018-12-28,1.0000,1.0000,0.00%
338,2018-12-27,1.0000,1.0000,-0.99%
339,2018-12-26,1.0100,1.0100,-0.69%
340,2018-12-25,1.0170,1.0170,0.49%
341,2018-12-24,1.0120,1.0120,2.43%
342,2018-12-21,0.9880,0.9880,-0.30%
343,2018-12-20,0.9910,0.9910,0.81%
344,2018-12-19,0.9830,0.9830,-1.01%
345,2018-12-18,0.9930,0.9930,-0.60%
346,2018-12-17,0.9990,0.9990,-0.89%
347,2018-12-14,1.0080,1.0080,-2.61%
348,2018-12-13,1.0350,1.0350,0.98%
349,2018-12-12,1.0250,1.0250,-0.58%
350,2018-12-11,1.0310,1.0310,0.49%
351,2018-12-10,1.0260,1.0260,-0.39%
352,2018-12-07,1.0300,1.0300,0.68%
353,2018-12-06,1.0230,1.0230,-2.94%
354,2018-12-05,1.0540,1.0540,-0.94%
355,2018-12-04,1.0640,1.0640,-0.28%
356,2018-12-03,1.0670,1.0670,3.49%
357,2018-11-30,1.0310,1.0310,1.48%
358,2018-11-29,1.0160,1.0160,-3.15%
359,2018-11-28,1.0490,1.0490,0.67%
360,2018-11-27,1.0420,1.0420,1.07%
361,2018-11-26,1.0310,1.0310,0.59%
362,2018-11-23,1.0250,1.0250,-3.03%
363,2018-11-22,1.0570,1.0570,-0.84%
364,2018-11-21,1.0660,1.0660,0.85%
365,2018-11-20,1.0570,1.0570,-3.12%
366,2018-11-19,1.0910,1.0910,0.09%
367,2018-11-16,1.0900,1.0900,0.83%
368,2018-11-15,1.0810,1.0810,2.46%
369,2018-11-14,1.0550,1.0550,-0.28%
370,2018-11-13,1.0580,1.0580,0.09%
371,2018-11-12,1.0570,1.0570,2.42%
372,2018-11-09,1.0320,1.0320,1.28%
373,2018-11-08,1.0190,1.0190,-1.16%
374,2018-11-07,1.0310,1.0310,0.59%
375,2018-11-06,1.0250,1.0250,1.18%
376,2018-11-05,1.0130,1.0130,0.00%
377,2018-11-02,1.0130,1.0130,2.95%
378,2018-11-01,0.9840,0.9840,1.13%
379,2018-10-31,0.9730,0.9730,0.10%
380,2018-10-30,0.9720,0.9720,-0.92%
381,2018-10-29,0.9810,0.9810,-0.51%
382,2018-10-26,0.9860,0.9860,-1.30%
383,2018-10-25,0.9990,0.9990,0.50%
384,2018-10-24,0.9940,0.9940,-1.29%
385,2018-10-23,1.0070,1.0070,-1.08%
386,2018-10-22,1.0180,1.0180,5.60%
387,2018-10-19,0.9640,0.9640,5.47%
388,2018-10-18,0.9140,0.9140,-2.04%
389,2018-10-17,0.9330,0.9330,3.67%
390,2018-10-16,0.9000,0.9000,-3.64%
391,2018-10-15,0.9340,0.9340,0.11%
392,2018-10-12,0.9330,0.9330,2.19%
393,2018-10-11,0.9130,0.9130,-8.33%
394,2018-10-10,0.9960,0.9960,0.00%
395,2018-10-09,0.9960,0.9960,-1.87%
396,2018-10-08,1.0150,1.0150,-3.97%
397,2018-09-28,1.0570,1.0570,-0.28%
398,2018-09-27,1.0600,1.0600,-1.30%
399,2018-09-26,1.0740,1.0740,-0.46%
400,2018-09-25,1.0790,1.0790,0.47%
401,2018-09-21,1.0740,1.0740,1.03%
402,2018-09-20,1.0630,1.0630,-0.65%
403,2018-09-19,1.0700,1.0700,1.13%
404,2018-09-18,1.0580,1.0580,0.95%
405,2018-09-17,1.0480,1.0480,-0.38%
406,2018-09-14,1.0520,1.0520,-3.31%
407,2018-09-13,1.0880,1.0880,1.87%
408,2018-09-12,1.0680,1.0680,-0.37%
409,2018-09-11,1.0720,1.0720,2.39%
410,2018-09-10,1.0470,1.0470,-2.51%
411,2018-09-07,1.0740,1.0740,-2.54%
412,2018-09-06,1.1020,1.1020,0.36%
413,2018-09-05,1.0980,1.0980,-0.63%
414,2018-09-04,1.1050,1.1050,1.66%
415,2018-09-03,1.0870,1.0870,0.83%
416,2018-08-31,1.0780,1.0780,-0.65%
417,2018-08-30,1.0850,1.0850,-1.63%
418,2018-08-29,1.1030,1.1030,-0.27%
419,2018-08-28,1.1060,1.1060,0.27%
420,2018-08-27,1.1030,1.1030,3.08%
421,2018-08-24,1.0700,1.0700,-1.38%
422,2018-08-23,1.0850,1.0850,2.07%
423,2018-08-22,1.0630,1.0630,-1.30%
424,2018-08-21,1.0770,1.0770,0.19%
425,2018-08-20,1.0750,1.0750,2.28%
426,2018-08-17,1.0510,1.0510,-0.85%
427,2018-08-16,1.0600,1.0600,0.28%
428,2018-08-15,1.0570,1.0570,-1.86%
429,2018-08-14,1.0770,1.0770,-0.92%
430,2018-08-13,1.0870,1.0870,2.26%
431,2018-08-10,1.0630,1.0630,0.66%
432,2018-08-09,1.0560,1.0560,4.14%
433,2018-08-08,1.0140,1.0140,-1.36%
434,2018-08-07,1.0280,1.0280,3.73%
435,2018-08-06,0.9910,0.9910,-1.59%
436,2018-08-03,1.0070,1.0070,-2.89%
437,2018-08-02,1.0370,1.0370,-0.38%
438,2018-08-01,1.0410,1.0410,-1.42%
439,2018-07-31,1.0560,1.0560,-0.28%
440,2018-07-30,1.0590,1.0590,0.00%
441,2018-07-27,1.0590,1.0590,-0.47%
442,2018-07-26,1.0640,1.0640,-1.39%
443,2018-07-25,1.0790,1.0790,-0.28%
444,2018-07-24,1.0820,1.0820,0.09%
445,2018-07-23,1.0810,1.0810,2.27%
446,2018-07-20,1.0570,1.0570,2.32%
447,2018-07-19,1.0330,1.0330,-0.48%
448,2018-07-18,1.0380,1.0380,-1.05%
449,2018-07-17,1.0490,1.0490,0.48%
450,2018-07-16,1.0440,1.0440,0.77%
451,2018-07-13,1.0360,1.0360,-0.48%
452,2018-07-12,1.0410,1.0410,3.48%
453,2018-07-11,1.0060,1.0060,-2.61%
454,2018-07-10,1.0330,1.0330,-0.10%
455,2018-07-09,1.0340,1.0340,1.77%
456,2018-07-06,1.0160,1.0160,1.09%
457,2018-07-05,1.0050,1.0050,-1.66%
458,2018-07-04,1.0220,1.0220,-3.13%
459,2018-07-03,1.0550,1.0550,4.56%
460,2018-07-02,1.0090,1.0090,-0.98%
461,2018-06-30,1.0190,1.0190,
462,2018-06-29,1.0190,1.0190,6.15%
463,2018-06-28,0.9600,0.9600,-1.03%
464,2018-06-27,0.9700,0.9700,0.62%
465,2018-06-26,0.9640,0.9640,5.36%
466,2018-06-25,0.9150,0.9150,-1.19%
467,2018-06-22,0.9260,0.9260,2.09%
468,2018-06-21,0.9070,0.9070,-3.41%
469,2018-06-20,0.9390,0.9390,2.40%
470,2018-06-19,0.9170,0.9170,-5.85%
471,2018-06-15,0.9740,0.9740,-2.60%
472,2018-06-14,1.0000,1.0000,0.50%
473,2018-06-13,0.9950,0.9950,-2.07%
474,2018-06-12,1.0160,1.0160,0.99%
475,2018-06-11,1.0060,1.0060,-1.47%
476,2018-06-08,1.0210,1.0210,-0.58%
477,2018-06-07,1.0270,1.0270,-1.34%
478,2018-06-06,1.0410,1.0410,0.00%
479,2018-06-05,1.0410,1.0410,3.07%
480,2018-06-04,1.0100,1.0100,-2.32%
481,2018-06-01,1.0340,1.0340,-1.62%
482,2018-05-31,1.0510,1.0510,-0.10%
483,2018-05-30,1.0520,1.0520,-1.41%
484,2018-05-29,1.0670,1.0670,-0.19%
485,2018-05-28,1.0690,1.0690,-2.91%
486,2018-05-25,1.1010,1.1010,-2.22%
487,2018-05-24,1.1260,1.1260,-1.83%
488,2018-05-23,1.1470,1.1470,0.44%
489,2018-05-22,1.1420,1.1420,-0.70%
490,2018-05-21,1.1500,1.1500,3.23%
491,2018-05-18,1.1140,1.1140,-0.62%
492,2018-05-17,1.1210,1.1210,-0.36%
493,2018-05-16,1.1250,1.1250,-1.32%
494,2018-05-15,1.1400,1.1400,1.88%
495,2018-05-14,1.1190,1.1190,-2.53%
496,2018-05-11,1.1480,1.1480,-1.63%
497,2018-05-10,1.1670,1.1670,-1.35%
498,2018-05-09,1.1830,1.1830,0.00%
499,2018-05-08,1.1830,1.1830,-0.25%
500,2018-05-07,1.1860,1.1860,2.60%
501,2018-05-04,1.1560,1.1560,-1.20%
502,2018-05-03,1.1700,1.1700,2.72%
503,2018-05-02,1.1390,1.1390,-0.78%
504,2018-04-27,1.1480,1.1480,-0.52%
505,2018-04-26,1.1540,1.1540,-0.94%
506,2018-04-25,1.1650,1.1650,0.26%
507,2018-04-24,1.1620,1.1620,3.84%
508,2018-04-23,1.1190,1.1190,-4.03%
509,2018-04-20,1.1660,1.1660,-1.44%
510,2018-04-19,1.1830,1.1830,-1.33%
511,2018-04-18,1.1990,1.1990,5.83%
512,2018-04-17,1.1330,1.1330,-3.00%
513,2018-04-16,1.1680,1.1680,3.73%
514,2018-04-13,1.1260,1.1260,1.81%
515,2018-04-12,1.1060,1.1060,-1.34%
516,2018-04-11,1.1210,1.1210,0.27%
517,2018-04-10,1.1180,1.1180,-1.67%
518,2018-04-09,1.1370,1.1370,1.07%
519,2018-04-04,1.1250,1.1250,-1.23%
520,2018-04-03,1.1390,1.1390,-0.87%
521,2018-04-02,1.1490,1.1490,0.00%
522,2018-03-30,1.1490,1.1490,3.51%
523,2018-03-29,1.1100,1.1100,-0.09%
524,2018-03-28,1.1110,1.1110,0.00%
525,2018-03-27,1.1110,1.1110,5.01%
526,2018-03-26,1.0580,1.0580,5.91%
527,2018-03-23,0.9990,0.9990,-4.13%
528,2018-03-22,1.0420,1.0420,0.10%
529,2018-03-21,1.0410,1.0410,-2.25%
530,2018-03-20,1.0650,1.0650,0.28%
531,2018-03-19,1.0620,1.0620,1.34%
532,2018-03-16,1.0480,1.0480,-1.13%
533,2018-03-15,1.0600,1.0600,0.76%
534,2018-03-14,1.0520,1.0520,-2.14%
535,2018-03-13,1.0750,1.0750,-0.56%
536,2018-03-12,1.0810,1.0810,2.37%
537,2018-03-09,1.0560,1.0560,2.62%
538,2018-03-08,1.0290,1.0290,-0.10%
539,2018-03-07,1.0300,1.0300,-0.10%
540,2018-03-06,1.0310,1.0310,0.10%
541,2018-03-05,1.0300,1.0300,1.88%
542,2018-03-02,1.0110,1.0110,0.60%
543,2018-03-01,1.0050,1.0050,4.04%
544,2018-02-28,0.9660,0.9660,0.63%
545,2018-02-27,0.9600,0.9600,2.13%
546,2018-02-26,0.9400,0.9400,3.75%
547,2018-02-23,0.9060,0.9060,-0.33%
548,2018-02-22,0.9090,0.9090,2.48%
549,2018-02-14,0.8870,0.8870,0.00%
550,2018-02-13,0.8870,0.8870,-0.45%
551,2018-02-12,0.8910,0.8910,5.07%
552,2018-02-09,0.8480,0.8480,-1.85%
553,2018-02-08,0.8640,0.8640,2.61%
554,2018-02-07,0.8420,0.8420,1.57%
555,2018-02-06,0.8290,0.8290,-5.80%
556,2018-02-05,0.8800,0.8800,-1.68%
557,2018-02-02,0.8950,0.8950,0.11%
558,2018-02-01,0.8940,0.8940,-2.40%
559,2018-01-31,0.9160,0.9160,-4.28%
560,2018-01-30,0.9570,0.9570,-0.62%
561,2018-01-29,0.9630,0.9630,-2.63%
562,2018-01-26,0.9890,0.9890,-1.10%
563,2018-01-25,1.0000,1.0000,-0.60%
564,2018-01-24,1.0060,1.0060,1.93%
565,2018-01-23,0.9870,0.9870,-0.30%
566,2018-01-22,0.9900,0.9900,1.96%
567,2018-01-19,0.9710,0.9710,-0.10%
568,2018-01-18,0.9720,0.9720,-0.10%
569,2018-01-17,0.9730,0.9730,1.25%
570,2018-01-16,0.9610,0.9610,0.10%
