,净值日期,单位净值,累计净值,日增长率
96,2019-12-24,1.7500,1.7500,0.57%
97,2019-12-23,1.7400,1.7400,-0.40%
98,2019-12-20,1.7470,1.7470,-0.34%
99,2019-12-19,1.7530,1.7530,-0.40%
100,2019-12-18,1.7600,1.7600,-0.11%
101,2019-12-17,1.7620,1.7620,0.51%
102,2019-12-16,1.7530,1.7530,0.98%
103,2019-12-13,1.7360,1.7360,0.75%
104,2019-12-12,1.7230,1.7230,-0.17%
105,2019-12-11,1.7260,1.7260,-0.06%
106,2019-12-10,1.7270,1.7270,0.29%
107,2019-12-09,1.7220,1.7220,0.00%
108,2019-12-06,1.7220,1.7220,0.70%
109,2019-12-05,1.7100,1.7100,0.77%
110,2019-12-04,1.6970,1.6970,0.18%
111,2019-12-03,1.6940,1.6940,0.41%
112,2019-12-02,1.6870,1.6870,0.24%
113,2019-11-29,1.6830,1.6830,-0.36%
114,2019-11-28,1.6890,1.6890,0.00%
115,2019-11-27,1.6890,1.6890,0.00%
116,2019-11-26,1.6890,1.6890,0.30%
117,2019-11-25,1.6840,1.6840,-0.18%
118,2019-11-22,1.6870,1.6870,-1.00%
119,2019-11-21,1.7040,1.7040,0.00%
120,2019-11-20,1.7040,1.7040,-0.18%
121,2019-11-19,1.7070,1.7070,0.83%
122,2019-11-18,1.6930,1.6930,0.53%
123,2019-11-15,1.6840,1.6840,-0.41%
124,2019-11-14,1.6910,1.6910,0.36%
125,2019-11-13,1.6850,1.6850,0.42%
126,2019-11-12,1.6780,1.6780,-0.06%
127,2019-11-11,1.6790,1.6790,-0.94%
128,2019-11-08,1.6950,1.6950,0.18%
129,2019-11-07,1.6920,1.6920,0.18%
130,2019-11-06,1.6890,1.6890,0.00%
131,2019-11-05,1.6890,1.6890,0.48%
132,2019-11-04,1.6810,1.6810,0.48%
133,2019-11-01,1.6730,1.6730,0.90%
134,2019-10-31,1.6580,1.6580,-0.48%
135,2019-10-30,1.6660,1.6660,-0.06%
136,2019-10-29,1.6670,1.6670,0.00%
137,2019-10-28,1.6670,1.6670,0.48%
138,2019-10-25,1.6590,1.6590,0.67%
139,2019-10-24,1.6480,1.6480,0.24%
140,2019-10-23,1.6440,1.6440,-0.30%
141,2019-10-22,1.6490,1.6490,0.61%
142,2019-10-21,1.6390,1.6390,-0.06%
143,2019-10-18,1.6400,1.6400,-0.61%
144,2019-10-17,1.6500,1.6500,0.43%
145,2019-10-16,1.6430,1.6430,-0.42%
146,2019-10-15,1.6500,1.6500,-0.60%
147,2019-10-14,1.6600,1.6600,0.97%
148,2019-10-11,1.6440,1.6440,0.24%
149,2019-10-10,1.6400,1.6400,0.99%
150,2019-10-09,1.6240,1.6240,0.00%
151,2019-10-08,1.6240,1.6240,-0.06%
152,2019-09-30,1.6250,1.6250,-0.55%
153,2019-09-27,1.6340,1.6340,0.80%
154,2019-09-26,1.6210,1.6210,-0.73%
155,2019-09-25,1.6330,1.6330,-0.79%
156,2019-09-24,1.6460,1.6460,0.30%
157,2019-09-23,1.6410,1.6410,-0.12%
158,2019-09-20,1.6430,1.6430,0.37%
159,2019-09-19,1.6370,1.6370,0.49%
160,2019-09-18,1.6290,1.6290,0.31%
161,2019-09-17,1.6240,1.6240,-0.55%
162,2019-09-16,1.6330,1.6330,0.62%
163,2019-09-12,1.6230,1.6230,0.62%
164,2019-09-11,1.6130,1.6130,-0.55%
165,2019-09-10,1.6220,1.6220,-0.31%
166,2019-09-09,1.6270,1.6270,0.68%
167,2019-09-06,1.6160,1.6160,0.25%
168,2019-09-05,1.6120,1.6120,0.12%
169,2019-09-04,1.6100,1.6100,0.06%
170,2019-09-03,1.6090,1.6090,0.75%
171,2019-09-02,1.5970,1.5970,0.88%
172,2019-08-30,1.5830,1.5830,-0.57%
173,2019-08-29,1.5920,1.5920,0.06%
174,2019-08-28,1.5910,1.5910,-0.13%
175,2019-08-27,1.5930,1.5930,0.76%
176,2019-08-26,1.5810,1.5810,-0.32%
177,2019-08-23,1.5860,1.5860,0.38%
178,2019-08-22,1.5800,1.5800,-0.57%
179,2019-08-21,1.5890,1.5890,1.02%
180,2019-08-20,1.5730,1.5730,-0.13%
181,2019-08-19,1.5750,1.5750,1.16%
182,2019-08-16,1.5570,1.5570,0.32%
183,2019-08-15,1.5520,1.5520,0.84%
184,2019-08-14,1.5390,1.5390,0.33%
185,2019-08-13,1.5340,1.5340,-0.20%
186,2019-08-12,1.5370,1.5370,1.19%
187,2019-08-09,1.5190,1.5190,-0.39%
188,2019-08-08,1.5250,1.5250,0.93%
189,2019-08-07,1.5110,1.5110,-0.26%
190,2019-08-06,1.5150,1.5150,-0.13%
191,2019-08-05,1.5170,1.5170,-0.59%
192,2019-08-02,1.5260,1.5260,-0.59%
193,2019-08-01,1.5350,1.5350,-0.13%
194,2019-07-31,1.5370,1.5370,0.00%
195,2019-07-30,1.5370,1.5370,0.00%
196,2019-07-29,1.5370,1.5370,0.07%
197,2019-07-26,1.5360,1.5360,0.33%
198,2019-07-25,1.5310,1.5310,0.66%
199,2019-07-24,1.5210,1.5210,0.53%
200,2019-07-23,1.5130,1.5130,0.46%
201,2019-07-22,1.5060,1.5060,1.41%
202,2019-07-19,1.4850,1.4850,0.20%
203,2019-07-18,1.4820,1.4820,-0.47%
204,2019-07-17,1.4890,1.4890,-0.07%
205,2019-07-16,1.4900,1.4900,0.13%
206,2019-07-15,1.4880,1.4880,0.47%
207,2019-07-12,1.4810,1.4810,0.47%
208,2019-07-11,1.4740,1.4740,0.00%
209,2019-07-10,1.4740,1.4740,-0.20%
210,2019-07-09,1.4770,1.4770,0.07%
211,2019-07-08,1.4760,1.4760,-1.27%
212,2019-07-05,1.4950,1.4950,0.20%
213,2019-07-04,1.4920,1.4920,-0.07%
214,2019-07-03,1.4930,1.4930,-0.47%
215,2019-07-02,1.5000,1.5000,-0.20%
216,2019-07-01,1.5030,1.5030,1.90%
217,2019-06-30,1.4750,1.4750,
218,2019-06-28,1.4750,1.4750,0.07%
219,2019-06-27,1.4740,1.4740,1.31%
220,2019-06-26,1.4550,1.4550,0.41%
221,2019-06-25,1.4490,1.4490,-0.55%
222,2019-06-24,1.4570,1.4570,0.07%
223,2019-06-21,1.4560,1.4560,0.62%
224,2019-06-20,1.4470,1.4470,1.12%
225,2019-06-19,1.4310,1.4310,1.56%
226,2019-06-18,1.4090,1.4090,0.00%
227,2019-06-17,1.4090,1.4090,-0.35%
228,2019-06-14,1.4140,1.4140,-0.63%
229,2019-06-13,1.4230,1.4230,-0.28%
230,2019-06-12,1.4270,1.4270,-0.56%
231,2019-06-11,1.4350,1.4350,1.34%
232,2019-06-10,1.4160,1.4160,0.85%
233,2019-06-06,1.4040,1.4040,-0.85%
234,2019-06-05,1.4160,1.4160,0.00%
235,2019-06-04,1.4160,1.4160,-0.63%
236,2019-06-03,1.4250,1.4250,-0.28%
237,2019-05-31,1.4290,1.4290,0.07%
238,2019-05-30,1.4280,1.4280,-0.21%
239,2019-05-29,1.4310,1.4310,-0.07%
240,2019-05-28,1.4320,1.4320,0.42%
241,2019-05-27,1.4260,1.4260,0.64%
242,2019-05-24,1.4170,1.4170,0.07%
243,2019-05-23,1.4160,1.4160,-1.19%
244,2019-05-22,1.4330,1.4330,-0.07%
245,2019-05-21,1.4340,1.4340,0.99%
246,2019-05-20,1.4200,1.4200,-0.70%
247,2019-05-17,1.4300,1.4300,-1.79%
248,2019-05-16,1.4560,1.4560,-0.14%
249,2019-05-15,1.4580,1.4580,1.53%
250,2019-05-14,1.4360,1.4360,-0.14%
251,2019-05-13,1.4380,1.4380,-1.30%
252,2019-05-10,1.4570,1.4570,2.25%
253,2019-05-09,1.4250,1.4250,-0.49%
254,2019-05-08,1.4320,1.4320,-0.97%
255,2019-05-07,1.4460,1.4460,0.70%
256,2019-05-06,1.4360,1.4360,-3.10%
257,2019-04-30,1.4820,1.4820,0.14%
258,2019-04-29,1.4800,1.4800,-0.20%
259,2019-04-26,1.4830,1.4830,-0.47%
260,2019-04-25,1.4900,1.4900,-1.13%
261,2019-04-24,1.5070,1.5070,0.33%
262,2019-04-23,1.5020,1.5020,-0.46%
263,2019-04-22,1.5090,1.5090,-1.31%
264,2019-04-19,1.5290,1.5290,1.19%
265,2019-04-18,1.5110,1.5110,0.07%
266,2019-04-17,1.5100,1.5100,0.73%
267,2019-04-16,1.4990,1.4990,1.01%
268,2019-04-15,1.4840,1.4840,-0.40%
269,2019-04-12,1.4900,1.4900,0.00%
270,2019-04-11,1.4900,1.4900,-1.13%
271,2019-04-10,1.5070,1.5070,0.20%
272,2019-04-09,1.5040,1.5040,0.13%
273,2019-04-08,1.5020,1.5020,-0.92%
274,2019-04-04,1.5160,1.5160,0.66%
275,2019-04-03,1.5060,1.5060,0.47%
276,2019-04-02,1.4990,1.4990,-0.20%
277,2019-04-01,1.5020,1.5020,1.83%
278,2019-03-29,1.4750,1.4750,1.72%
279,2019-03-28,1.4500,1.4500,0.07%
280,2019-03-27,1.4490,1.4490,0.63%
281,2019-03-26,1.4400,1.4400,-1.23%
282,2019-03-25,1.4580,1.4580,-0.95%
283,2019-03-22,1.4720,1.4720,0.14%
284,2019-03-21,1.4700,1.4700,0.41%
285,2019-03-20,1.4640,1.4640,-0.27%
286,2019-03-19,1.4680,1.4680,0.00%
287,2019-03-18,1.4680,1.4680,1.03%
288,2019-03-15,1.4530,1.4530,0.69%
289,2019-03-14,1.4430,1.4430,-0.35%
290,2019-03-13,1.4480,1.4480,-0.96%
291,2019-03-12,1.4620,1.4620,0.55%
292,2019-03-11,1.4540,1.4540,2.18%
293,2019-03-08,1.4230,1.4230,-0.91%
294,2019-03-07,1.4360,1.4360,-0.76%
295,2019-03-06,1.4470,1.4470,-0.14%
296,2019-03-05,1.4490,1.4490,0.84%
297,2019-03-04,1.4370,1.4370,0.70%
298,2019-03-01,1.4270,1.4270,0.35%
299,2019-02-28,1.4220,1.4220,0.28%
300,2019-02-27,1.4180,1.4180,-0.91%
301,2019-02-26,1.4310,1.4310,-0.56%
302,2019-02-25,1.4390,1.4390,2.06%
303,2019-02-22,1.4100,1.4100,1.59%
304,2019-02-21,1.3880,1.3880,0.14%
305,2019-02-20,1.3860,1.3860,0.65%
306,2019-02-19,1.3770,1.3770,0.00%
307,2019-02-18,1.3770,1.3770,1.85%
308,2019-02-15,1.3520,1.3520,-0.66%
309,2019-02-14,1.3610,1.3610,0.22%
310,2019-02-13,1.3580,1.3580,0.67%
311,2019-02-12,1.3490,1.3490,0.45%
312,2019-02-11,1.3430,1.3430,1.44%
313,2019-02-01,1.3240,1.3240,0.99%
314,2019-01-31,1.3110,1.3110,0.08%
315,2019-01-30,1.3100,1.3100,-0.38%
316,2019-01-29,1.3150,1.3150,-0.08%
317,2019-01-28,1.3160,1.3160,0.08%
318,2019-01-25,1.3150,1.3150,0.61%
319,2019-01-24,1.3070,1.3070,0.46%
320,2019-01-23,1.3010,1.3010,-0.08%
321,2019-01-22,1.3020,1.3020,-0.38%
322,2019-01-21,1.3070,1.3070,0.46%
323,2019-01-18,1.3010,1.3010,0.93%
324,2019-01-17,1.2890,1.2890,-0.54%
325,2019-01-16,1.2960,1.2960,-0.23%
326,2019-01-15,1.2990,1.2990,1.09%
327,2019-01-14,1.2850,1.2850,-0.23%
328,2019-01-11,1.2880,1.2880,0.00%
329,2019-01-10,1.2880,1.2880,0.70%
330,2019-01-09,1.2790,1.2790,0.71%
331,2019-01-08,1.2700,1.2700,-0.16%
332,2019-01-07,1.2720,1.2720,1.03%
333,2019-01-04,1.2590,1.2590,0.80%
334,2019-01-03,1.2490,1.2490,-0.48%
335,2019-01-02,1.2550,1.2550,-0.08%
336,2018-12-31,1.2560,1.2560,
337,2018-12-28,1.2560,1.2560,-0.32%
338,2018-12-27,1.2600,1.2600,-0.16%
339,2018-12-26,1.2620,1.2620,-0.39%
340,2018-12-25,1.2670,1.2670,0.00%
341,2018-12-24,1.2670,1.2670,0.64%
342,2018-12-21,1.2590,1.2590,-0.24%
343,2018-12-20,1.2620,1.2620,-0.16%
344,2018-12-19,1.2640,1.2640,-0.47%
345,2018-12-18,1.2700,1.2700,-0.39%
346,2018-12-17,1.2750,1.2750,-0.62%
347,2018-12-14,1.2830,1.2830,-0.85%
348,2018-12-13,1.2940,1.2940,0.78%
349,2018-12-12,1.2840,1.2840,0.23%
350,2018-12-11,1.2810,1.2810,0.08%
351,2018-12-10,1.2800,1.2800,-0.31%
352,2018-12-07,1.2840,1.2840,0.16%
353,2018-12-06,1.2820,1.2820,-1.08%
354,2018-12-05,1.2960,1.2960,-0.08%
355,2018-12-04,1.2970,1.2970,-0.15%
356,2018-12-03,1.2990,1.2990,2.12%
357,2018-11-30,1.2720,1.2720,0.55%
358,2018-11-29,1.2650,1.2650,-0.71%
359,2018-11-28,1.2740,1.2740,0.95%
360,2018-11-27,1.2620,1.2620,0.08%
361,2018-11-26,1.2610,1.2610,0.00%
362,2018-11-23,1.2610,1.2610,-1.10%
363,2018-11-22,1.2750,1.2750,-0.08%
364,2018-11-21,1.2760,1.2760,0.08%
365,2018-11-20,1.2750,1.2750,-1.24%
366,2018-11-19,1.2910,1.2910,-0.08%
367,2018-11-16,1.2920,1.2920,0.31%
368,2018-11-15,1.2880,1.2880,0.31%
369,2018-11-14,1.2840,1.2840,-0.08%
370,2018-11-13,1.2850,1.2850,0.16%
371,2018-11-12,1.2830,1.2830,1.50%
372,2018-11-09,1.2640,1.2640,0.16%
373,2018-11-08,1.2620,1.2620,-0.32%
374,2018-11-07,1.2660,1.2660,-0.39%
375,2018-11-06,1.2710,1.2710,-0.39%
376,2018-11-05,1.2760,1.2760,0.31%
377,2018-11-02,1.2720,1.2720,2.09%
378,2018-11-01,1.2460,1.2460,0.81%
379,2018-10-31,1.2360,1.2360,0.82%
380,2018-10-30,1.2260,1.2260,0.25%
381,2018-10-29,1.2230,1.2230,-1.05%
382,2018-10-26,1.2360,1.2360,-0.24%
383,2018-10-25,1.2390,1.2390,-0.40%
384,2018-10-24,1.2440,1.2440,-0.40%
385,2018-10-23,1.2490,1.2490,-1.03%
386,2018-10-22,1.2620,1.2620,2.02%
387,2018-10-19,1.2370,1.2370,1.23%
388,2018-10-18,1.2220,1.2220,-0.57%
389,2018-10-17,1.2290,1.2290,0.90%
390,2018-10-16,1.2180,1.2180,-0.90%
391,2018-10-15,1.2290,1.2290,-0.65%
392,2018-10-12,1.2370,1.2370,0.82%
393,2018-10-11,1.2270,1.2270,-2.08%
394,2018-10-10,1.2530,1.2530,-0.24%
395,2018-10-09,1.2560,1.2560,-0.24%
396,2018-10-08,1.2590,1.2590,-2.02%
397,2018-09-28,1.2850,1.2850,0.55%
398,2018-09-27,1.2780,1.2780,-0.39%
399,2018-09-26,1.2830,1.2830,0.63%
400,2018-09-25,1.2750,1.2750,-0.39%
401,2018-09-21,1.2800,1.2800,1.03%
402,2018-09-20,1.2670,1.2670,0.00%
403,2018-09-19,1.2670,1.2670,0.80%
404,2018-09-18,1.2570,1.2570,0.80%
405,2018-09-17,1.2470,1.2470,-0.56%
406,2018-09-14,1.2540,1.2540,-0.16%
407,2018-09-13,1.2560,1.2560,0.48%
408,2018-09-12,1.2500,1.2500,-0.40%
409,2018-09-11,1.2550,1.2550,0.00%
410,2018-09-10,1.2550,1.2550,-1.03%
411,2018-09-07,1.2680,1.2680,-0.24%
412,2018-09-06,1.2710,1.2710,-0.63%
413,2018-09-05,1.2790,1.2790,-0.70%
414,2018-09-04,1.2880,1.2880,0.39%
415,2018-09-03,1.2830,1.2830,0.08%
416,2018-08-31,1.2820,1.2820,-0.31%
417,2018-08-30,1.2860,1.2860,-0.54%
418,2018-08-29,1.2930,1.2930,-0.46%
419,2018-08-28,1.2990,1.2990,0.08%
420,2018-08-27,1.2980,1.2980,1.41%
421,2018-08-24,1.2800,1.2800,-0.08%
422,2018-08-23,1.2810,1.2810,0.31%
423,2018-08-22,1.2770,1.2770,-0.47%
424,2018-08-21,1.2830,1.2830,1.02%
425,2018-08-20,1.2700,1.2700,0.47%
426,2018-08-17,1.2640,1.2640,-1.02%
427,2018-08-16,1.2770,1.2770,-0.16%
428,2018-08-15,1.2790,1.2790,-1.31%
429,2018-08-14,1.2960,1.2960,-0.38%
430,2018-08-13,1.3010,1.3010,0.23%
431,2018-08-10,1.2980,1.2980,0.46%
432,2018-08-09,1.2920,1.2920,1.33%
433,2018-08-08,1.2750,1.2750,-0.86%
434,2018-08-07,1.2860,1.2860,1.34%
435,2018-08-06,1.2690,1.2690,-1.25%
436,2018-08-03,1.2850,1.2850,-0.93%
437,2018-08-02,1.2970,1.2970,-1.37%
438,2018-08-01,1.3150,1.3150,-0.45%
439,2018-07-31,1.3210,1.3210,0.00%
440,2018-07-30,1.3210,1.3210,-0.60%
441,2018-07-27,1.3290,1.3290,-0.15%
442,2018-07-26,1.3310,1.3310,-0.89%
443,2018-07-25,1.3430,1.3430,-0.15%
444,2018-07-24,1.3450,1.3450,0.82%
445,2018-07-23,1.3340,1.3340,0.68%
446,2018-07-20,1.3250,1.3250,0.61%
447,2018-07-19,1.3170,1.3170,0.38%
448,2018-07-18,1.3120,1.3120,-0.46%
449,2018-07-17,1.3180,1.3180,-0.08%
450,2018-07-16,1.3190,1.3190,-0.15%
451,2018-07-13,1.3210,1.3210,0.38%
452,2018-07-12,1.3160,1.3160,1.23%
453,2018-07-11,1.3000,1.3000,-0.84%
454,2018-07-10,1.3110,1.3110,0.23%
455,2018-07-09,1.3080,1.3080,1.24%
456,2018-07-06,1.2920,1.2920,0.16%
457,2018-07-05,1.2900,1.2900,-0.46%
458,2018-07-04,1.2960,1.2960,-1.07%
459,2018-07-03,1.3100,1.3100,0.15%
460,2018-07-02,1.3080,1.3080,-1.06%
461,2018-06-30,1.3220,1.3220,
462,2018-06-29,1.3220,1.3220,1.69%
463,2018-06-28,1.3000,1.3000,-0.31%
464,2018-06-27,1.3040,1.3040,-0.61%
465,2018-06-26,1.3120,1.3120,0.15%
466,2018-06-25,1.3100,1.3100,-0.23%
467,2018-06-22,1.3130,1.3130,0.69%
468,2018-06-21,1.3040,1.3040,-0.84%
469,2018-06-20,1.3150,1.3150,0.77%
470,2018-06-19,1.3050,1.3050,-2.39%
471,2018-06-15,1.3370,1.3370,-0.89%
472,2018-06-14,1.3490,1.3490,-0.15%
473,2018-06-13,1.3510,1.3510,-0.88%
474,2018-06-12,1.3630,1.3630,0.59%
475,2018-06-11,1.3550,1.3550,-0.07%
476,2018-06-08,1.3560,1.3560,-0.07%
477,2018-06-07,1.3570,1.3570,-0.07%
478,2018-06-06,1.3580,1.3580,0.00%
479,2018-06-05,1.3580,1.3580,0.89%
480,2018-06-04,1.3460,1.3460,-0.37%
481,2018-06-01,1.3510,1.3510,-0.81%
482,2018-05-31,1.3620,1.3620,0.22%
483,2018-05-30,1.3590,1.3590,-1.09%
484,2018-05-29,1.3740,1.3740,0.07%
485,2018-05-28,1.3730,1.3730,0.29%
486,2018-05-25,1.3690,1.3690,-0.58%
487,2018-05-24,1.3770,1.3770,-0.65%
488,2018-05-23,1.3860,1.3860,-0.36%
489,2018-05-22,1.3910,1.3910,0.29%
490,2018-05-21,1.3870,1.3870,0.87%
491,2018-05-18,1.3750,1.3750,0.37%
492,2018-05-17,1.3700,1.3700,-0.65%
493,2018-05-16,1.3790,1.3790,-0.51%
494,2018-05-15,1.3860,1.3860,0.58%
495,2018-05-14,1.3780,1.3780,0.36%
496,2018-05-11,1.3730,1.3730,-0.29%
497,2018-05-10,1.3770,1.3770,0.22%
498,2018-05-09,1.3740,1.3740,0.00%
499,2018-05-08,1.3740,1.3740,0.88%
500,2018-05-07,1.3620,1.3620,1.11%
501,2018-05-04,1.3470,1.3470,-0.15%
502,2018-05-03,1.3490,1.3490,0.97%
503,2018-05-02,1.3360,1.3360,0.07%
504,2018-04-27,1.3350,1.3350,0.08%
505,2018-04-26,1.3340,1.3340,-1.26%
506,2018-04-25,1.3510,1.3510,-0.15%
507,2018-04-24,1.3530,1.3530,1.35%
508,2018-04-23,1.3350,1.3350,-0.96%
509,2018-04-20,1.3480,1.3480,-0.74%
510,2018-04-19,1.3580,1.3580,0.52%
511,2018-04-18,1.3510,1.3510,0.60%
512,2018-04-17,1.3430,1.3430,-1.40%
513,2018-04-16,1.3620,1.3620,0.07%
514,2018-04-13,1.3610,1.3610,0.15%
515,2018-04-12,1.3590,1.3590,-0.07%
516,2018-04-11,1.3600,1.3600,0.44%
517,2018-04-10,1.3540,1.3540,0.52%
518,2018-04-09,1.3470,1.3470,0.07%
519,2018-04-04,1.3460,1.3460,-0.59%
520,2018-04-03,1.3540,1.3540,-0.29%
521,2018-04-02,1.3580,1.3580,0.00%
522,2018-03-30,1.3580,1.3580,0.97%
523,2018-03-29,1.3450,1.3450,0.30%
524,2018-03-28,1.3410,1.3410,-0.45%
525,2018-03-27,1.3470,1.3470,0.82%
526,2018-03-26,1.3360,1.3360,0.60%
527,2018-03-23,1.3280,1.3280,-1.92%
528,2018-03-22,1.3540,1.3540,-0.37%
529,2018-03-21,1.3590,1.3590,-0.07%
530,2018-03-20,1.3600,1.3600,0.00%
531,2018-03-19,1.3600,1.3600,0.00%
532,2018-03-16,1.3600,1.3600,-0.80%
533,2018-03-15,1.3710,1.3710,0.22%
534,2018-03-14,1.3680,1.3680,-0.58%
535,2018-03-13,1.3760,1.3760,-0.65%
536,2018-03-12,1.3850,1.3850,0.51%
537,2018-03-09,1.3780,1.3780,0.88%
538,2018-03-08,1.3660,1.3660,0.07%
539,2018-03-07,1.3650,1.3650,-0.15%
540,2018-03-06,1.3670,1.3670,0.59%
541,2018-03-05,1.3590,1.3590,0.15%
542,2018-03-02,1.3570,1.3570,-0.66%
543,2018-03-01,1.3660,1.3660,0.89%
544,2018-02-28,1.3540,1.3540,0.00%
545,2018-02-27,1.3540,1.3540,-0.22%
546,2018-02-26,1.3570,1.3570,1.42%
547,2018-02-23,1.3380,1.3380,-0.45%
548,2018-02-22,1.3440,1.3440,0.98%
549,2018-02-14,1.3310,1.3310,0.23%
550,2018-02-13,1.3280,1.3280,0.68%
551,2018-02-12,1.3190,1.3190,2.25%
552,2018-02-09,1.2900,1.2900,-1.75%
553,2018-02-08,1.3130,1.3130,1.16%
554,2018-02-07,1.2980,1.2980,-1.07%
555,2018-02-06,1.3120,1.3120,-1.65%
556,2018-02-05,1.3340,1.3340,-0.82%
557,2018-02-02,1.3450,1.3450,0.67%
558,2018-02-01,1.3360,1.3360,-0.45%
559,2018-01-31,1.3420,1.3420,0.07%
560,2018-01-30,1.3410,1.3410,-0.22%
561,2018-01-29,1.3440,1.3440,-1.03%
562,2018-01-26,1.3580,1.3580,0.07%
563,2018-01-25,1.3570,1.3570,-0.29%
564,2018-01-24,1.3610,1.3610,0.29%
565,2018-01-23,1.3570,1.3570,0.52%
566,2018-01-22,1.3500,1.3500,1.28%
567,2018-01-19,1.3330,1.3330,0.00%
568,2018-01-18,1.3330,1.3330,-0.08%
569,2018-01-17,1.3340,1.3340,-0.52%
570,2018-01-16,1.3410,1.3410,-0.22%
