,净值日期,单位净值,累计净值,日增长率
72,2020-02-05,2.6820,3.0820,1.55%
73,2020-02-04,2.6410,3.0410,3.89%
74,2020-02-03,2.5420,2.9420,-6.06%
75,2020-01-23,2.7060,3.1060,-2.84%
76,2020-01-22,2.7850,3.1850,0.83%
77,2020-01-21,2.7620,3.1620,-1.29%
78,2020-01-20,2.7980,3.1980,0.47%
79,2020-01-17,2.7850,3.1850,-0.18%
80,2020-01-16,2.7900,3.1900,0.36%
81,2020-01-15,2.7800,3.1800,-0.25%
82,2020-01-14,2.7870,3.1870,-0.61%
83,2020-01-13,2.8040,3.2040,0.79%
84,2020-01-10,2.7820,3.1820,-0.36%
85,2020-01-09,2.7920,3.1920,1.71%
86,2020-01-08,2.7450,3.1450,-0.72%
87,2020-01-07,2.7650,3.1650,0.80%
88,2020-01-06,2.7430,3.1430,0.26%
89,2020-01-03,2.7360,3.1360,-0.26%
90,2020-01-02,2.7430,3.1430,1.22%
91,2019-12-31,2.7100,3.1100,0.52%
92,2019-12-30,2.6960,3.0960,1.13%
93,2019-12-27,2.6660,3.0660,-0.56%
94,2019-12-26,2.6810,3.0810,1.17%
95,2019-12-25,2.6500,3.0500,0.00%
96,2019-12-24,2.6500,3.0500,0.76%
97,2019-12-23,2.6300,3.0300,-0.75%
98,2019-12-20,2.6500,3.0500,-0.08%
99,2019-12-19,2.6520,3.0520,-0.30%
100,2019-12-18,2.6600,3.0600,-0.56%
101,2019-12-17,2.6750,3.0750,1.29%
102,2019-12-16,2.6410,3.0410,1.66%
103,2019-12-13,2.5980,2.9980,1.48%
104,2019-12-12,2.5600,2.9600,-0.31%
105,2019-12-11,2.5680,2.9680,0.00%
106,2019-12-10,2.5680,2.9680,0.43%
107,2019-12-09,2.5570,2.9570,0.24%
108,2019-12-06,2.5510,2.9510,0.39%
109,2019-12-05,2.5410,2.9410,0.99%
110,2019-12-04,2.5160,2.9160,0.00%
111,2019-12-03,2.5160,2.9160,0.08%
112,2019-12-02,2.5140,2.9140,0.04%
113,2019-11-29,2.5130,2.9130,-0.63%
114,2019-11-28,2.5290,2.9290,-0.51%
115,2019-11-27,2.5420,2.9420,-0.70%
116,2019-11-26,2.5600,2.9600,0.31%
117,2019-11-25,2.5520,2.9520,0.55%
118,2019-11-22,2.5380,2.9380,-0.63%
119,2019-11-21,2.5540,2.9540,-0.47%
120,2019-11-20,2.5660,2.9660,-1.00%
121,2019-11-19,2.5920,2.9920,1.49%
122,2019-11-18,2.5540,2.9540,0.71%
123,2019-11-15,2.5360,2.9360,-0.43%
124,2019-11-14,2.5470,2.9470,0.16%
125,2019-11-13,2.5430,2.9430,0.39%
126,2019-11-12,2.5330,2.9330,-0.16%
127,2019-11-11,2.5370,2.9370,-1.55%
128,2019-11-08,2.5770,2.9770,-0.23%
129,2019-11-07,2.5830,2.9830,0.47%
130,2019-11-06,2.5710,2.9710,-0.43%
131,2019-11-05,2.5820,2.9820,0.19%
132,2019-11-04,2.5770,2.9770,1.18%
133,2019-11-01,2.5470,2.9470,1.47%
134,2019-10-31,2.5100,2.9100,-0.44%
135,2019-10-30,2.5210,2.9210,0.16%
136,2019-10-29,2.5170,2.9170,-0.32%
137,2019-10-28,2.5250,2.9250,0.60%
138,2019-10-25,2.5100,2.9100,0.68%
139,2019-10-24,2.4930,2.8930,-0.20%
140,2019-10-23,2.4980,2.8980,-1.11%
141,2019-10-22,2.5260,2.9260,0.56%
142,2019-10-21,2.5120,2.9120,0.40%
143,2019-10-18,2.5020,2.9020,-0.91%
144,2019-10-17,2.5250,2.9250,0.24%
145,2019-10-16,2.5190,2.9190,0.80%
146,2019-10-15,2.4990,2.8990,-0.40%
147,2019-10-14,2.5090,2.9090,1.13%
148,2019-10-11,2.4810,2.8810,1.02%
149,2019-10-10,2.4560,2.8560,1.49%
150,2019-10-09,2.4200,2.8200,1.13%
151,2019-10-08,2.3930,2.7930,1.14%
152,2019-09-30,2.3660,2.7660,-0.30%
153,2019-09-27,2.3730,2.7730,0.51%
154,2019-09-26,2.3610,2.7610,-0.84%
155,2019-09-25,2.3810,2.7810,-0.08%
156,2019-09-24,2.3830,2.7830,0.55%
157,2019-09-23,2.3700,2.7700,-1.00%
158,2019-09-20,2.3940,2.7940,0.13%
159,2019-09-19,2.3910,2.7910,0.67%
160,2019-09-18,2.3750,2.7750,0.59%
161,2019-09-17,2.3610,2.7610,-1.01%
162,2019-09-16,2.3850,2.7850,-0.04%
163,2019-09-12,2.3860,2.7860,1.71%
164,2019-09-11,2.3460,2.7460,-0.51%
165,2019-09-10,2.3580,2.7580,-0.21%
166,2019-09-09,2.3630,2.7630,0.90%
167,2019-09-06,2.3420,2.7420,0.00%
168,2019-09-05,2.3420,2.7420,0.39%
169,2019-09-04,2.3330,2.7330,1.04%
170,2019-09-03,2.3090,2.7090,-0.30%
171,2019-09-02,2.3160,2.7160,0.83%
172,2019-08-30,2.2970,2.6970,-0.22%
173,2019-08-29,2.3020,2.7020,-0.48%
174,2019-08-28,2.3130,2.7130,-0.47%
175,2019-08-27,2.3240,2.7240,0.56%
176,2019-08-26,2.3110,2.7110,-1.03%
177,2019-08-23,2.3350,2.7350,0.91%
178,2019-08-22,2.3140,2.7140,-0.22%
179,2019-08-21,2.3190,2.7190,-0.34%
180,2019-08-20,2.3270,2.7270,0.30%
181,2019-08-19,2.3200,2.7200,1.62%
182,2019-08-16,2.2830,2.6830,0.88%
183,2019-08-15,2.2630,2.6630,1.07%
184,2019-08-14,2.2390,2.6390,0.54%
185,2019-08-13,2.2270,2.6270,-0.93%
186,2019-08-12,2.2480,2.6480,1.58%
187,2019-08-09,2.2130,2.6130,-0.63%
188,2019-08-08,2.2270,2.6270,1.83%
189,2019-08-07,2.1870,2.5870,0.37%
190,2019-08-06,2.1790,2.5790,-0.46%
191,2019-08-05,2.1890,2.5890,-1.93%
192,2019-08-02,2.2320,2.6320,-0.31%
193,2019-08-01,2.2390,2.6390,-0.93%
194,2019-07-31,2.2600,2.6600,-1.01%
195,2019-07-30,2.2830,2.6830,0.35%
196,2019-07-29,2.2750,2.6750,-0.09%
197,2019-07-26,2.2770,2.6770,0.26%
198,2019-07-25,2.2710,2.6710,0.49%
199,2019-07-24,2.2600,2.6600,0.89%
200,2019-07-23,2.2400,2.6400,0.49%
201,2019-07-22,2.2290,2.6290,0.09%
202,2019-07-19,2.2270,2.6270,1.64%
203,2019-07-18,2.1910,2.5910,-1.08%
204,2019-07-17,2.2150,2.6150,0.23%
205,2019-07-16,2.2100,2.6100,-0.27%
206,2019-07-15,2.2160,2.6160,0.45%
207,2019-07-12,2.2060,2.6060,0.50%
208,2019-07-11,2.1950,2.5950,-0.05%
209,2019-07-10,2.1960,2.5960,0.27%
210,2019-07-09,2.1900,2.5900,0.05%
211,2019-07-08,2.1890,2.5890,-2.15%
212,2019-07-05,2.2370,2.6370,-0.18%
213,2019-07-04,2.2410,2.6410,-2.86%
214,2019-07-03,2.3070,2.7070,-0.60%
215,2019-07-02,2.3210,2.7210,0.83%
216,2019-07-01,2.3020,2.7020,2.22%
217,2019-06-30,2.2510,2.6510,
218,2019-06-28,2.2520,2.6520,-0.09%
219,2019-06-27,2.2540,2.6540,0.90%
220,2019-06-26,2.2340,2.6340,0.90%
221,2019-06-25,2.2140,2.6140,-0.76%
222,2019-06-24,2.2310,2.6310,0.45%
223,2019-06-21,2.2210,2.6210,0.50%
224,2019-06-20,2.2100,2.6100,2.50%
225,2019-06-19,2.1560,2.5560,1.08%
226,2019-06-18,2.1330,2.5330,0.66%
227,2019-06-17,2.1190,2.5190,-0.52%
228,2019-06-14,2.1300,2.5300,-0.51%
229,2019-06-13,2.1410,2.5410,-0.23%
230,2019-06-12,2.1460,2.5460,-0.46%
231,2019-06-11,2.1560,2.5560,2.76%
232,2019-06-10,2.0980,2.4980,1.25%
233,2019-06-06,2.0720,2.4720,-0.62%
234,2019-06-05,2.0850,2.4850,0.34%
235,2019-06-04,2.0780,2.4780,-0.48%
236,2019-06-03,2.0880,2.4880,-0.81%
237,2019-05-31,2.1050,2.5050,0.33%
238,2019-05-30,2.0980,2.4980,-0.52%
239,2019-05-29,2.1090,2.5090,-0.42%
240,2019-05-28,2.1180,2.5180,0.95%
241,2019-05-27,2.0980,2.4980,1.16%
242,2019-05-24,2.0740,2.4740,-0.29%
243,2019-05-23,2.0800,2.4800,-1.89%
244,2019-05-22,2.1200,2.5200,-0.05%
245,2019-05-21,2.1210,2.5210,0.95%
246,2019-05-20,2.1010,2.5010,-1.13%
247,2019-05-17,2.1250,2.5250,-1.94%
248,2019-05-16,2.1670,2.5670,0.70%
249,2019-05-15,2.1520,2.5520,1.65%
250,2019-05-14,2.1170,2.5170,-0.75%
251,2019-05-13,2.1330,2.5330,-0.33%
252,2019-05-10,2.1400,2.5400,3.28%
253,2019-05-09,2.0720,2.4720,-1.52%
254,2019-05-08,2.1040,2.5040,-1.59%
255,2019-05-07,2.1380,2.5380,1.91%
256,2019-05-06,2.0980,2.4980,-4.03%
257,2019-04-30,2.1860,2.5860,-0.05%
258,2019-04-29,2.1870,2.5870,0.88%
259,2019-04-26,2.1680,2.5680,0.51%
260,2019-04-25,2.1570,2.5570,-1.33%
261,2019-04-24,2.1860,2.5860,0.51%
262,2019-04-23,2.1750,2.5750,-0.14%
263,2019-04-22,2.1780,2.5780,-1.05%
264,2019-04-19,2.2010,2.6010,0.50%
265,2019-04-18,2.1900,2.5900,-0.41%
266,2019-04-17,2.1990,2.5990,0.23%
267,2019-04-16,2.1940,2.5940,1.15%
268,2019-04-15,2.1690,2.5690,-1.27%
269,2019-04-12,2.1970,2.5970,-1.61%
270,2019-04-11,2.2330,2.6330,-1.85%
271,2019-04-10,2.2750,2.6750,0.09%
272,2019-04-09,2.2730,2.6730,1.11%
273,2019-04-08,2.2480,2.6480,-0.40%
274,2019-04-04,2.2570,2.6570,-0.04%
275,2019-04-03,2.2580,2.6580,0.13%
276,2019-04-02,2.2550,2.6550,-0.75%
277,2019-04-01,2.2720,2.6720,2.07%
278,2019-03-29,2.2260,2.6260,3.68%
279,2019-03-28,2.1470,2.5470,-1.06%
280,2019-03-27,2.1700,2.5700,1.64%
281,2019-03-26,2.1350,2.5350,-1.43%
282,2019-03-25,2.1660,2.5660,-1.68%
283,2019-03-22,2.2030,2.6030,-0.23%
284,2019-03-21,2.2080,2.6080,-0.32%
285,2019-03-20,2.2150,2.6150,-0.32%
286,2019-03-19,2.2220,2.6220,-0.54%
287,2019-03-18,2.2340,2.6340,3.57%
288,2019-03-15,2.1570,2.5570,2.13%
289,2019-03-14,2.1120,2.5120,0.14%
290,2019-03-13,2.1090,2.5090,-0.85%
291,2019-03-12,2.1270,2.5270,1.19%
292,2019-03-11,2.1020,2.5020,2.84%
293,2019-03-08,2.0440,2.4440,-1.87%
294,2019-03-07,2.0830,2.4830,-1.56%
295,2019-03-06,2.1160,2.5160,0.19%
296,2019-03-05,2.1120,2.5120,0.81%
297,2019-03-04,2.0950,2.4950,1.75%
298,2019-03-01,2.0590,2.4590,0.83%
299,2019-02-28,2.0420,2.4420,1.29%
300,2019-02-27,2.0160,2.4160,-0.59%
301,2019-02-26,2.0280,2.4280,-1.07%
302,2019-02-25,2.0500,2.4500,3.90%
303,2019-02-22,1.9730,2.3730,1.86%
304,2019-02-21,1.9370,2.3370,-0.26%
305,2019-02-20,1.9420,2.3420,0.10%
306,2019-02-19,1.9400,2.3400,-0.41%
307,2019-02-18,1.9480,2.3480,3.01%
308,2019-02-15,1.8910,2.2910,-1.51%
309,2019-02-14,1.9200,2.3200,-0.05%
310,2019-02-13,1.9210,2.3210,0.73%
311,2019-02-12,1.9070,2.3070,0.53%
312,2019-02-11,1.8970,2.2970,1.83%
313,2019-02-01,1.8630,2.2630,1.64%
314,2019-01-31,1.8330,2.2330,-0.05%
315,2019-01-30,1.8340,2.2340,-0.49%
316,2019-01-29,1.8430,2.2430,0.71%
317,2019-01-28,1.8300,2.2300,0.05%
318,2019-01-25,1.8290,2.2290,1.27%
319,2019-01-24,1.8060,2.2060,0.39%
320,2019-01-23,1.7990,2.1990,0.67%
321,2019-01-22,1.7870,2.1870,-0.94%
322,2019-01-21,1.8040,2.2040,1.06%
323,2019-01-18,1.7850,2.1850,1.88%
324,2019-01-17,1.7520,2.1520,-0.91%
325,2019-01-16,1.7680,2.1680,1.14%
326,2019-01-15,1.7480,2.1480,1.33%
327,2019-01-14,1.7250,2.1250,-0.35%
328,2019-01-11,1.7310,2.1310,0.17%
329,2019-01-10,1.7280,2.1280,-0.12%
330,2019-01-09,1.7300,2.1300,0.52%
331,2019-01-08,1.7210,2.1210,-0.41%
332,2019-01-07,1.7280,2.1280,0.93%
333,2019-01-04,1.7120,2.1120,1.78%
334,2019-01-03,1.6820,2.0820,-0.24%
335,2019-01-02,1.6860,2.0860,-1.58%
336,2018-12-31,1.7130,2.1130,
337,2018-12-28,1.7130,2.1130,0.41%
338,2018-12-27,1.7060,2.1060,-0.58%
339,2018-12-26,1.7160,2.1160,-0.41%
340,2018-12-25,1.7230,2.1230,0.17%
341,2018-12-24,1.7200,2.1200,0.88%
342,2018-12-21,1.7050,2.1050,-1.16%
343,2018-12-20,1.7250,2.1250,-0.40%
344,2018-12-19,1.7320,2.1320,-1.65%
345,2018-12-18,1.7610,2.1610,-1.01%
346,2018-12-17,1.7790,2.1790,-1.06%
347,2018-12-14,1.7980,2.1980,-2.02%
348,2018-12-13,1.8350,2.2350,1.49%
349,2018-12-12,1.8080,2.2080,0.06%
350,2018-12-11,1.8070,2.2070,1.52%
351,2018-12-10,1.7800,2.1800,-1.22%
352,2018-12-07,1.8020,2.2020,-0.44%
353,2018-12-06,1.8100,2.2100,-1.95%
354,2018-12-05,1.8460,2.2460,-0.16%
355,2018-12-04,1.8490,2.2490,0.27%
356,2018-12-03,1.8440,2.2440,2.16%
357,2018-11-30,1.8050,2.2050,0.73%
358,2018-11-29,1.7920,2.1920,-0.94%
359,2018-11-28,1.8090,2.2090,0.78%
360,2018-11-27,1.7950,2.1950,0.06%
361,2018-11-26,1.7940,2.1940,-0.55%
362,2018-11-23,1.8040,2.2040,-2.28%
363,2018-11-22,1.8460,2.2460,0.00%
364,2018-11-21,1.8460,2.2460,0.49%
365,2018-11-20,1.8370,2.2370,-1.66%
366,2018-11-19,1.8680,2.2680,0.65%
367,2018-11-16,1.8560,2.2560,0.11%
368,2018-11-15,1.8540,2.2540,0.71%
369,2018-11-14,1.8410,2.2410,-0.38%
370,2018-11-13,1.8480,2.2480,1.20%
371,2018-11-12,1.8260,2.2260,1.78%
372,2018-11-09,1.7940,2.1940,-0.44%
373,2018-11-08,1.8020,2.2020,-0.55%
374,2018-11-07,1.8120,2.2120,-0.17%
375,2018-11-06,1.8150,2.2150,0.11%
376,2018-11-05,1.8130,2.2130,-0.87%
377,2018-11-02,1.8290,2.2290,2.75%
378,2018-11-01,1.7800,2.1800,0.85%
379,2018-10-31,1.7650,2.1650,1.79%
380,2018-10-30,1.7340,2.1340,1.70%
381,2018-10-29,1.7050,2.1050,-1.50%
382,2018-10-26,1.7310,2.1310,-0.40%
383,2018-10-25,1.7380,2.1380,0.87%
384,2018-10-24,1.7230,2.1230,-0.69%
385,2018-10-23,1.7350,2.1350,-2.75%
386,2018-10-22,1.7840,2.1840,5.06%
387,2018-10-19,1.6980,2.0980,4.04%
388,2018-10-18,1.6320,2.0320,-2.97%
389,2018-10-17,1.6820,2.0820,1.08%
390,2018-10-16,1.6640,2.0640,-2.63%
391,2018-10-15,1.7090,2.1090,-1.38%
392,2018-10-12,1.7330,2.1330,2.00%
393,2018-10-11,1.6990,2.0990,-4.92%
394,2018-10-10,1.7870,2.1870,-0.45%
395,2018-10-09,1.7950,2.1950,-1.05%
396,2018-10-08,1.8140,2.2140,-3.92%
397,2018-09-28,1.8880,2.2880,0.91%
398,2018-09-27,1.8710,2.2710,-1.06%
399,2018-09-26,1.8910,2.2910,0.91%
400,2018-09-25,1.8740,2.2740,-0.79%
401,2018-09-21,1.8890,2.2890,2.05%
402,2018-09-20,1.8510,2.2510,-0.48%
403,2018-09-19,1.8600,2.2600,2.09%
404,2018-09-18,1.8220,2.2220,1.67%
405,2018-09-17,1.7920,2.1920,-0.99%
406,2018-09-14,1.8100,2.2100,-0.71%
407,2018-09-13,1.8230,2.2230,0.22%
408,2018-09-12,1.8190,2.2190,-0.87%
409,2018-09-11,1.8350,2.2350,-0.27%
410,2018-09-10,1.8400,2.2400,-1.60%
411,2018-09-07,1.8700,2.2700,0.48%
412,2018-09-06,1.8610,2.2610,-1.95%
413,2018-09-05,1.8980,2.2980,-1.76%
414,2018-09-04,1.9320,2.3320,1.79%
415,2018-09-03,1.8980,2.2980,-0.63%
416,2018-08-31,1.9100,2.3100,-0.16%
417,2018-08-30,1.9130,2.3130,-1.24%
418,2018-08-29,1.9370,2.3370,-0.31%
419,2018-08-28,1.9430,2.3430,0.00%
420,2018-08-27,1.9430,2.3430,3.08%
421,2018-08-24,1.8850,2.2850,0.21%
422,2018-08-23,1.8810,2.2810,1.07%
423,2018-08-22,1.8610,2.2610,-0.69%
424,2018-08-21,1.8740,2.2740,2.80%
425,2018-08-20,1.8230,2.2230,0.66%
426,2018-08-17,1.8110,2.2110,-2.53%
427,2018-08-16,1.8580,2.2580,-0.69%
428,2018-08-15,1.8710,2.2710,-1.68%
429,2018-08-14,1.9030,2.3030,-1.19%
430,2018-08-13,1.9260,2.3260,0.10%
431,2018-08-10,1.9240,2.3240,0.94%
432,2018-08-09,1.9060,2.3060,3.08%
433,2018-08-08,1.8490,2.2490,-1.75%
434,2018-08-07,1.8820,2.2820,3.75%
435,2018-08-06,1.8140,2.2140,-2.00%
436,2018-08-03,1.8510,2.2510,-2.53%
437,2018-08-02,1.8990,2.2990,-1.81%
438,2018-08-01,1.9340,2.3340,-2.32%
439,2018-07-31,1.9800,2.3800,0.20%
440,2018-07-30,1.9760,2.3760,-1.79%
441,2018-07-27,2.0120,2.4120,-0.20%
442,2018-07-26,2.0160,2.4160,-1.61%
443,2018-07-25,2.0490,2.4490,0.10%
444,2018-07-24,2.0470,2.4470,1.09%
445,2018-07-23,2.0250,2.4250,1.10%
446,2018-07-20,2.0030,2.4030,2.09%
447,2018-07-19,1.9620,2.3620,0.20%
448,2018-07-18,1.9580,2.3580,-1.36%
449,2018-07-17,1.9850,2.3850,0.56%
450,2018-07-16,1.9740,2.3740,-0.30%
451,2018-07-13,1.9800,2.3800,0.66%
452,2018-07-12,1.9670,2.3670,2.88%
453,2018-07-11,1.9120,2.3120,-1.60%
454,2018-07-10,1.9430,2.3430,0.67%
455,2018-07-09,1.9300,2.3300,2.99%
456,2018-07-06,1.8740,2.2740,0.81%
457,2018-07-05,1.8590,2.2590,-1.85%
458,2018-07-04,1.8940,2.2940,-2.27%
459,2018-07-03,1.9380,2.3380,0.94%
460,2018-07-02,1.9200,2.3200,-2.09%
461,2018-06-30,1.9610,2.3610,
462,2018-06-29,1.9610,2.3610,4.59%
463,2018-06-28,1.8750,2.2750,-1.21%
464,2018-06-27,1.8980,2.2980,-2.52%
465,2018-06-26,1.9470,2.3470,-0.21%
466,2018-06-25,1.9510,2.3510,-1.51%
467,2018-06-22,1.9810,2.3810,1.12%
468,2018-06-21,1.9590,2.3590,-1.85%
469,2018-06-20,1.9960,2.3960,2.83%
470,2018-06-19,1.9410,2.3410,-4.38%
471,2018-06-15,2.0300,2.4300,-0.54%
472,2018-06-14,2.0410,2.4410,-0.97%
473,2018-06-13,2.0610,2.4610,-0.87%
474,2018-06-12,2.0790,2.4790,1.71%
475,2018-06-11,2.0440,2.4440,0.34%
476,2018-06-08,2.0370,2.4370,-0.34%
477,2018-06-07,2.0440,2.4440,0.59%
478,2018-06-06,2.0320,2.4320,0.40%
479,2018-06-05,2.0240,2.4240,1.10%
480,2018-06-04,2.0020,2.4020,0.10%
481,2018-06-01,2.0000,2.4000,-1.82%
482,2018-05-31,2.0370,2.4370,2.26%
483,2018-05-30,1.9920,2.3920,-1.97%
484,2018-05-29,2.0320,2.4320,-1.02%
485,2018-05-28,2.0530,2.4530,0.10%
486,2018-05-25,2.0510,2.4510,-0.44%
487,2018-05-24,2.0600,2.4600,-0.91%
488,2018-05-23,2.0790,2.4790,-1.05%
489,2018-05-22,2.1010,2.5010,-0.57%
490,2018-05-21,2.1130,2.5130,0.76%
491,2018-05-18,2.0970,2.4970,1.01%
492,2018-05-17,2.0760,2.4760,-1.38%
493,2018-05-16,2.1050,2.5050,-0.80%
494,2018-05-15,2.1220,2.5220,0.95%
495,2018-05-14,2.1020,2.5020,1.01%
496,2018-05-11,2.0810,2.4810,-1.28%
497,2018-05-10,2.1080,2.5080,0.43%
498,2018-05-09,2.0990,2.4990,-0.24%
499,2018-05-08,2.1040,2.5040,1.11%
500,2018-05-07,2.0810,2.4810,1.86%
501,2018-05-04,2.0430,2.4430,0.00%
502,2018-05-03,2.0430,2.4430,0.25%
503,2018-05-02,2.0380,2.4380,0.54%
504,2018-04-27,2.0270,2.4270,0.15%
505,2018-04-26,2.0240,2.4240,-1.60%
506,2018-04-25,2.0570,2.4570,0.15%
507,2018-04-24,2.0540,2.4540,3.11%
508,2018-04-23,1.9920,2.3920,-0.60%
509,2018-04-20,2.0040,2.4040,-2.10%
510,2018-04-19,2.0470,2.4470,0.74%
511,2018-04-18,2.0320,2.4320,0.94%
512,2018-04-17,2.0130,2.4130,-2.04%
513,2018-04-16,2.0550,2.4550,-1.01%
514,2018-04-13,2.0760,2.4760,-0.67%
515,2018-04-12,2.0900,2.4900,-0.57%
516,2018-04-11,2.1020,2.5020,1.06%
517,2018-04-10,2.0800,2.4800,1.71%
518,2018-04-09,2.0450,2.4450,-0.20%
519,2018-04-04,2.0490,2.4490,-0.68%
520,2018-04-03,2.0630,2.4630,-1.10%
521,2018-04-02,2.0860,2.4860,-0.29%
522,2018-03-30,2.0920,2.4920,0.63%
523,2018-03-29,2.0790,2.4790,0.63%
524,2018-03-28,2.0660,2.4660,-1.38%
525,2018-03-27,2.0950,2.4950,1.50%
526,2018-03-26,2.0640,2.4640,1.52%
527,2018-03-23,2.0330,2.4330,-2.87%
528,2018-03-22,2.0930,2.4930,-1.18%
529,2018-03-21,2.1180,2.5180,-0.47%
530,2018-03-20,2.1280,2.5280,0.57%
531,2018-03-19,2.1160,2.5160,0.33%
532,2018-03-16,2.1090,2.5090,-1.17%
533,2018-03-15,2.1340,2.5340,0.23%
534,2018-03-14,2.1290,2.5290,-1.02%
535,2018-03-13,2.1510,2.5510,-0.69%
536,2018-03-12,2.1660,2.5660,0.51%
537,2018-03-09,2.1550,2.5550,0.70%
538,2018-03-08,2.1400,2.5400,0.85%
539,2018-03-07,2.1220,2.5220,-0.28%
540,2018-03-06,2.1280,2.5280,1.29%
541,2018-03-05,2.1010,2.5010,0.33%
542,2018-03-02,2.0940,2.4940,-0.76%
543,2018-03-01,2.1100,2.5100,1.39%
544,2018-02-28,2.0810,2.4810,0.05%
545,2018-02-27,2.0800,2.4800,-0.43%
546,2018-02-26,2.0890,2.4890,2.00%
547,2018-02-23,2.0480,2.4480,-0.63%
548,2018-02-22,2.0610,2.4610,2.33%
549,2018-02-14,2.0140,2.4140,0.40%
550,2018-02-13,2.0060,2.4060,0.60%
551,2018-02-12,1.9940,2.3940,3.75%
552,2018-02-09,1.9220,2.3220,-3.27%
553,2018-02-08,1.9870,2.3870,1.79%
554,2018-02-07,1.9520,2.3520,-1.01%
555,2018-02-06,1.9720,2.3720,-3.24%
556,2018-02-05,2.0380,2.4380,-0.49%
557,2018-02-02,2.0480,2.4480,0.99%
558,2018-02-01,2.0280,2.4280,-0.98%
559,2018-01-31,2.0480,2.4480,0.39%
560,2018-01-30,2.0400,2.4400,-0.24%
561,2018-01-29,2.0450,2.4450,-2.06%
562,2018-01-26,2.0880,2.4880,-0.24%
563,2018-01-25,2.0930,2.4930,-0.85%
564,2018-01-24,2.1110,2.5110,0.29%
565,2018-01-23,2.1050,2.5050,1.10%
566,2018-01-22,2.0820,2.4820,1.36%
567,2018-01-19,2.0540,2.4540,-0.53%
568,2018-01-18,2.0650,2.4650,0.34%
569,2018-01-17,2.0580,2.4580,-0.24%
