,净值日期,单位净值,累计净值,日增长率
106,2019-12-10,2.5020,3.3350,0.89%
107,2019-12-09,2.4800,3.3130,0.65%
108,2019-12-06,2.4640,3.2970,0.53%
109,2019-12-05,2.4510,3.2840,1.57%
110,2019-12-04,2.4130,3.2460,-0.04%
111,2019-12-03,2.4140,3.2470,0.37%
112,2019-12-02,2.4050,3.2380,1.09%
113,2019-11-29,2.3790,3.2120,0.04%
114,2019-11-28,2.3780,3.2110,-0.83%
115,2019-11-27,2.3980,3.2310,-0.37%
116,2019-11-26,2.4070,3.2400,0.12%
117,2019-11-25,2.4040,3.2370,-1.07%
118,2019-11-22,2.4300,3.2630,-1.58%
119,2019-11-21,2.4690,3.3020,-0.44%
120,2019-11-20,2.4800,3.3130,-0.28%
121,2019-11-19,2.4870,3.3200,2.68%
122,2019-11-18,2.4220,3.2550,0.96%
123,2019-11-15,2.3990,3.2320,-0.66%
124,2019-11-14,2.4150,3.2480,0.37%
125,2019-11-13,2.4060,3.2390,0.97%
126,2019-11-12,2.3830,3.2160,-0.42%
127,2019-11-11,2.3930,3.2260,-2.17%
128,2019-11-08,2.4460,3.2790,0.00%
129,2019-11-07,2.4460,3.2790,0.66%
130,2019-11-06,2.4300,3.2630,-0.86%
131,2019-11-05,2.4510,3.2840,0.91%
132,2019-11-04,2.4290,3.2620,1.00%
133,2019-11-01,2.4050,3.2380,0.67%
134,2019-10-31,2.3890,3.2220,-0.67%
135,2019-10-30,2.4050,3.2380,-0.46%
136,2019-10-29,2.4160,3.2490,-1.55%
137,2019-10-28,2.4540,3.2870,2.08%
138,2019-10-25,2.4040,3.2370,0.97%
139,2019-10-24,2.3810,3.2140,-0.13%
140,2019-10-23,2.3840,3.2170,-1.12%
141,2019-10-22,2.4110,3.2440,0.58%
142,2019-10-21,2.3970,3.2300,0.21%
143,2019-10-18,2.3920,3.2250,-1.12%
144,2019-10-17,2.4190,3.2520,-0.21%
145,2019-10-16,2.4240,3.2570,0.54%
146,2019-10-15,2.4110,3.2440,-1.27%
147,2019-10-14,2.4420,3.2750,0.78%
148,2019-10-11,2.4230,3.2560,0.25%
149,2019-10-10,2.4170,3.2500,1.60%
150,2019-10-09,2.3790,3.2120,0.81%
151,2019-10-08,2.3600,3.1930,-0.46%
152,2019-09-30,2.3710,3.2040,-0.13%
153,2019-09-27,2.3740,3.2070,0.94%
154,2019-09-26,2.3520,3.1850,-2.45%
155,2019-09-25,2.4110,3.2440,-1.27%
156,2019-09-24,2.4420,3.2750,1.33%
157,2019-09-23,2.4100,3.2430,-0.70%
158,2019-09-20,2.4270,3.2600,-0.25%
159,2019-09-19,2.4330,3.2660,1.12%
160,2019-09-18,2.4060,3.2390,-0.08%
161,2019-09-17,2.4080,3.2410,-2.19%
162,2019-09-16,2.4620,3.2950,0.70%
163,2019-09-12,2.4450,3.2780,0.78%
164,2019-09-11,2.4260,3.2590,-0.29%
165,2019-09-10,2.4330,3.2660,-0.73%
166,2019-09-09,2.4510,3.2840,2.13%
167,2019-09-06,2.4000,3.2330,0.17%
168,2019-09-05,2.3960,3.2290,1.40%
169,2019-09-04,2.3630,3.1960,0.43%
170,2019-09-03,2.3530,3.1860,0.56%
171,2019-09-02,2.3400,3.1730,2.99%
172,2019-08-30,2.2720,3.1050,-1.05%
173,2019-08-29,2.2960,3.1290,0.97%
174,2019-08-28,2.2740,3.1070,-0.66%
175,2019-08-27,2.2890,3.1220,2.10%
176,2019-08-26,2.2420,3.0750,-0.22%
177,2019-08-23,2.2470,3.0800,-0.27%
178,2019-08-22,2.2530,3.0860,0.31%
179,2019-08-21,2.2460,3.0790,-0.18%
180,2019-08-20,2.2500,3.0830,-0.18%
181,2019-08-19,2.2540,3.0870,3.92%
182,2019-08-16,2.1690,3.0020,0.18%
183,2019-08-15,2.1650,2.9980,1.50%
184,2019-08-14,2.1330,2.9660,1.04%
185,2019-08-13,2.1110,2.9440,-0.94%
186,2019-08-12,2.1310,2.9640,2.60%
187,2019-08-09,2.0770,2.9100,-1.05%
188,2019-08-08,2.0990,2.9320,0.77%
189,2019-08-07,2.0830,2.9160,-0.86%
190,2019-08-06,2.1010,2.9340,-0.66%
191,2019-08-05,2.1150,2.9480,-1.63%
192,2019-08-02,2.1500,2.9830,-0.42%
193,2019-08-01,2.1590,2.9920,-0.28%
194,2019-07-31,2.1650,2.9980,-0.28%
195,2019-07-30,2.1710,3.0040,0.60%
196,2019-07-29,2.1580,2.9910,-0.14%
197,2019-07-26,2.1610,2.9940,-0.32%
198,2019-07-25,2.1680,3.0010,0.37%
199,2019-07-24,2.1600,2.9930,1.55%
200,2019-07-23,2.1270,2.9600,1.14%
201,2019-07-22,2.1030,2.9360,-0.80%
202,2019-07-19,2.1200,2.9530,0.28%
203,2019-07-18,2.1140,2.9470,-1.86%
204,2019-07-17,2.1540,2.9870,0.14%
205,2019-07-16,2.1510,2.9840,-0.51%
206,2019-07-15,2.1620,2.9950,2.22%
207,2019-07-12,2.1150,2.9480,-0.47%
208,2019-07-11,2.1250,2.9580,-0.05%
209,2019-07-10,2.1260,2.9590,0.24%
210,2019-07-09,2.1210,2.9540,-0.28%
211,2019-07-08,2.1270,2.9600,-2.21%
212,2019-07-05,2.1750,3.0080,0.42%
213,2019-07-04,2.1660,2.9990,-0.64%
214,2019-07-03,2.1800,3.0130,-1.49%
215,2019-07-02,2.2130,3.0460,0.36%
216,2019-07-01,2.2050,3.0380,2.46%
217,2019-06-30,2.1520,2.9850,
218,2019-06-28,2.1520,2.9850,-0.37%
219,2019-06-27,2.1600,2.9930,0.75%
220,2019-06-26,2.1440,2.9770,0.66%
221,2019-06-25,2.1300,2.9630,-1.34%
222,2019-06-24,2.1590,2.9920,0.00%
223,2019-06-21,2.1590,2.9920,2.61%
224,2019-06-20,2.1040,2.9370,1.99%
225,2019-06-19,2.0630,2.8960,1.53%
226,2019-06-18,2.0320,2.8650,0.54%
227,2019-06-17,2.0210,2.8540,-0.35%
228,2019-06-14,2.0280,2.8610,-1.07%
229,2019-06-13,2.0500,2.8830,0.29%
230,2019-06-12,2.0440,2.8770,-0.49%
231,2019-06-11,2.0540,2.8870,3.58%
232,2019-06-10,1.9830,2.8160,0.81%
233,2019-06-06,1.9670,2.8000,-0.76%
234,2019-06-05,1.9820,2.8150,-0.20%
235,2019-06-04,1.9860,2.8190,-0.45%
236,2019-06-03,1.9950,2.8280,-1.29%
237,2019-05-31,2.0210,2.8540,-0.44%
238,2019-05-30,2.0300,2.8630,-0.59%
239,2019-05-29,2.0420,2.8750,-0.29%
240,2019-05-28,2.0480,2.8810,0.05%
241,2019-05-27,2.0470,2.8800,2.35%
242,2019-05-24,2.0000,2.8330,-0.65%
243,2019-05-23,2.0130,2.8460,-2.75%
244,2019-05-22,2.0700,2.9030,0.58%
245,2019-05-21,2.0580,2.8910,1.28%
246,2019-05-20,2.0320,2.8650,-0.25%
247,2019-05-17,2.0370,2.8700,-2.63%
248,2019-05-16,2.0920,2.9250,0.00%
249,2019-05-15,2.0920,2.9250,1.21%
250,2019-05-14,2.0670,2.9000,-0.58%
251,2019-05-13,2.0790,2.9120,-0.43%
252,2019-05-10,2.0880,2.9210,3.37%
253,2019-05-09,2.0200,2.8530,-1.08%
254,2019-05-08,2.0420,2.8750,-0.20%
255,2019-05-07,2.0460,2.8790,1.39%
256,2019-05-06,2.0180,2.8510,-5.35%
257,2019-04-30,2.1320,2.9650,-0.14%
258,2019-04-29,2.1350,2.9680,-0.93%
259,2019-04-26,2.1550,2.9880,-0.42%
260,2019-04-25,2.1640,2.9970,-2.61%
261,2019-04-24,2.2220,3.0550,1.00%
262,2019-04-23,2.2000,3.0330,-0.68%
263,2019-04-22,2.2150,3.0480,-1.29%
264,2019-04-19,2.2440,3.0770,0.72%
265,2019-04-18,2.2280,3.0610,-0.58%
266,2019-04-17,2.2410,3.0740,0.22%
267,2019-04-16,2.2360,3.0690,0.36%
268,2019-04-15,2.2280,3.0610,-1.33%
269,2019-04-12,2.2580,3.0910,-0.04%
270,2019-04-11,2.2590,3.0920,-1.65%
271,2019-04-10,2.2970,3.1300,-0.43%
272,2019-04-09,2.3070,3.1400,0.04%
273,2019-04-08,2.3060,3.1390,-1.54%
274,2019-04-04,2.3420,3.1750,-0.38%
275,2019-04-03,2.3510,3.1840,0.69%
276,2019-04-02,2.3350,3.1680,0.04%
277,2019-04-01,2.3340,3.1670,3.46%
278,2019-03-29,2.2560,3.0890,2.69%
279,2019-03-28,2.1970,3.0300,-0.45%
280,2019-03-27,2.2070,3.0400,1.61%
281,2019-03-26,2.1720,3.0050,-1.50%
282,2019-03-25,2.2050,3.0380,-0.59%
283,2019-03-22,2.2180,3.0510,-0.94%
284,2019-03-21,2.2390,3.0720,0.49%
285,2019-03-20,2.2280,3.0610,-0.85%
286,2019-03-19,2.2470,3.0800,0.13%
287,2019-03-18,2.2440,3.0770,2.56%
288,2019-03-15,2.1880,3.0210,0.64%
289,2019-03-14,2.1740,3.0070,-1.00%
290,2019-03-13,2.1960,3.0290,-2.62%
291,2019-03-12,2.2550,3.0880,3.02%
292,2019-03-11,2.1890,3.0220,4.44%
293,2019-03-08,2.0960,2.9290,-1.13%
294,2019-03-07,2.1200,2.9530,0.66%
295,2019-03-06,2.1060,2.9390,0.14%
296,2019-03-05,2.1030,2.9360,1.89%
297,2019-03-04,2.0640,2.8970,1.88%
298,2019-03-01,2.0260,2.8590,0.40%
299,2019-02-28,2.0180,2.8510,1.56%
300,2019-02-27,1.9870,2.8200,-1.54%
301,2019-02-26,2.0180,2.8510,-0.84%
302,2019-02-25,2.0350,2.8680,4.63%
303,2019-02-22,1.9450,2.7780,2.26%
304,2019-02-21,1.9020,2.7350,-0.37%
305,2019-02-20,1.9090,2.7420,-0.31%
306,2019-02-19,1.9150,2.7480,-0.57%
307,2019-02-18,1.9260,2.7590,2.99%
308,2019-02-15,1.8700,2.7030,-1.32%
309,2019-02-14,1.8950,2.7280,0.48%
310,2019-02-13,1.8860,2.7190,0.86%
311,2019-02-12,1.8700,2.7030,0.38%
312,2019-02-11,1.8630,2.6960,2.81%
313,2019-02-01,1.8120,2.6450,3.01%
314,2019-01-31,1.7590,2.5920,-0.68%
315,2019-01-30,1.7710,2.6040,-0.78%
316,2019-01-29,1.7850,2.6180,0.11%
317,2019-01-28,1.7830,2.6160,0.00%
318,2019-01-25,1.7830,2.6160,0.39%
319,2019-01-24,1.7760,2.6090,0.68%
320,2019-01-23,1.7640,2.5970,0.74%
321,2019-01-22,1.7510,2.5840,-1.30%
322,2019-01-21,1.7740,2.6070,0.91%
323,2019-01-18,1.7580,2.5910,1.56%
324,2019-01-17,1.7310,2.5640,-1.48%
325,2019-01-16,1.7570,2.5900,1.38%
326,2019-01-15,1.7330,2.5660,1.70%
327,2019-01-14,1.7040,2.5370,-1.39%
328,2019-01-11,1.7280,2.5610,-0.35%
329,2019-01-10,1.7340,2.5670,-0.40%
330,2019-01-09,1.7410,2.5740,0.12%
331,2019-01-08,1.7390,2.5720,-0.46%
332,2019-01-07,1.7470,2.5800,1.75%
333,2019-01-04,1.7170,2.5500,2.14%
334,2019-01-03,1.6810,2.5140,-0.47%
335,2019-01-02,1.6890,2.5220,-1.63%
336,2018-12-31,1.7170,2.5500,
337,2018-12-28,1.7170,2.5500,0.53%
338,2018-12-27,1.7080,2.5410,-0.76%
339,2018-12-26,1.7210,2.5540,-0.17%
340,2018-12-25,1.7240,2.5570,0.64%
341,2018-12-24,1.7130,2.5460,1.60%
342,2018-12-21,1.6860,2.5190,-0.88%
343,2018-12-20,1.7010,2.5340,0.00%
344,2018-12-19,1.7010,2.5340,-2.02%
345,2018-12-18,1.7360,2.5690,-0.69%
346,2018-12-17,1.7480,2.5810,-1.52%
347,2018-12-14,1.7750,2.6080,-2.31%
348,2018-12-13,1.8170,2.6500,1.17%
349,2018-12-12,1.7960,2.6290,-0.32%
350,2018-12-11,1.8700,2.6350,0.97%
351,2018-12-10,1.8520,2.6170,-0.70%
352,2018-12-07,1.8650,2.6300,-0.27%
353,2018-12-06,1.8700,2.6350,-1.84%
354,2018-12-05,1.9050,2.6700,0.42%
355,2018-12-04,1.8970,2.6620,0.37%
356,2018-12-03,1.8900,2.6550,2.11%
357,2018-11-30,1.8510,2.6160,0.43%
358,2018-11-29,1.8430,2.6080,-1.29%
359,2018-11-28,1.8670,2.6320,0.76%
360,2018-11-27,1.8530,2.6180,-0.05%
361,2018-11-26,1.8540,2.6190,0.38%
362,2018-11-23,1.8470,2.6120,-2.43%
363,2018-11-22,1.8930,2.6580,0.16%
364,2018-11-21,1.8900,2.6550,0.48%
365,2018-11-20,1.8810,2.6460,-1.57%
366,2018-11-19,1.9110,2.6760,-0.21%
367,2018-11-16,1.9150,2.6800,-0.05%
368,2018-11-15,1.9160,2.6810,0.90%
369,2018-11-14,1.8990,2.6640,-0.05%
370,2018-11-13,1.9000,2.6650,1.12%
371,2018-11-12,1.8790,2.6440,2.18%
372,2018-11-09,1.8390,2.6040,-0.11%
373,2018-11-08,1.8410,2.6060,-0.92%
374,2018-11-07,1.8580,2.6230,-0.05%
375,2018-11-06,1.8590,2.6240,-0.21%
376,2018-11-05,1.8630,2.6280,-0.37%
377,2018-11-02,1.8700,2.6350,3.20%
378,2018-11-01,1.8120,2.5770,1.00%
379,2018-10-31,1.7940,2.5590,1.53%
380,2018-10-30,1.7670,2.5320,1.20%
381,2018-10-29,1.7460,2.5110,-1.36%
382,2018-10-26,1.7700,2.5350,-1.12%
383,2018-10-25,1.7900,2.5550,-0.28%
384,2018-10-24,1.7950,2.5600,-1.37%
385,2018-10-23,1.8200,2.5850,-2.05%
386,2018-10-22,1.8580,2.6230,4.32%
387,2018-10-19,1.7810,2.5460,4.03%
388,2018-10-18,1.7120,2.4770,-2.95%
389,2018-10-17,1.7640,2.5290,0.97%
390,2018-10-16,1.7470,2.5120,-2.67%
391,2018-10-15,1.7950,2.5600,-1.16%
392,2018-10-12,1.8160,2.5810,0.95%
393,2018-10-11,1.7990,2.5640,-4.61%
394,2018-10-10,1.8860,2.6510,-0.84%
395,2018-10-09,1.9020,2.6670,-0.68%
396,2018-10-08,1.9150,2.6800,-3.04%
397,2018-09-28,1.9750,2.7400,0.56%
398,2018-09-27,1.9640,2.7290,-0.61%
399,2018-09-26,1.9760,2.7410,0.97%
400,2018-09-25,1.9570,2.7220,-0.05%
401,2018-09-21,1.9580,2.7230,1.71%
402,2018-09-20,1.9250,2.6900,-0.62%
403,2018-09-19,1.9370,2.7020,1.04%
404,2018-09-18,1.9170,2.6820,1.97%
405,2018-09-17,1.8800,2.6450,-1.05%
406,2018-09-14,1.9000,2.6650,-1.96%
407,2018-09-13,1.9380,2.7030,-0.21%
408,2018-09-12,1.9420,2.7070,-1.17%
409,2018-09-11,1.9650,2.7300,0.67%
410,2018-09-10,1.9520,2.7170,-1.96%
411,2018-09-07,1.9910,2.7560,-0.25%
412,2018-09-06,1.9960,2.7610,-0.84%
413,2018-09-05,2.0130,2.7780,-1.32%
414,2018-09-04,2.0400,2.8050,2.10%
415,2018-09-03,1.9980,2.7630,0.50%
416,2018-08-31,1.9880,2.7530,-0.65%
417,2018-08-30,2.0010,2.7660,-1.43%
418,2018-08-29,2.0300,2.7950,-0.05%
419,2018-08-28,2.0310,2.7960,0.45%
420,2018-08-27,2.0220,2.7870,2.02%
421,2018-08-24,1.9820,2.7470,0.25%
422,2018-08-23,1.9770,2.7420,1.28%
423,2018-08-22,1.9520,2.7170,-0.31%
424,2018-08-21,1.9580,2.7230,2.57%
425,2018-08-20,1.9090,2.6740,0.37%
426,2018-08-17,1.9020,2.6670,-2.16%
427,2018-08-16,1.9440,2.7090,0.36%
428,2018-08-15,1.9370,2.7020,-1.97%
429,2018-08-14,1.9760,2.7410,-0.30%
430,2018-08-13,1.9820,2.7470,0.76%
431,2018-08-10,1.9670,2.7320,0.87%
432,2018-08-09,1.9500,2.7150,2.79%
433,2018-08-08,1.8970,2.6620,-1.66%
434,2018-08-07,1.9290,2.6940,2.23%
435,2018-08-06,1.8870,2.6520,-1.87%
436,2018-08-03,1.9230,2.6880,-2.39%
437,2018-08-02,1.9700,2.7350,-1.05%
438,2018-08-01,1.9910,2.7560,-1.97%
439,2018-07-31,2.0310,2.7960,0.05%
440,2018-07-30,2.0300,2.7950,-1.84%
441,2018-07-27,2.0680,2.8330,-0.62%
442,2018-07-26,2.0810,2.8460,-1.09%
443,2018-07-25,2.1040,2.8690,0.48%
444,2018-07-24,2.0940,2.8590,0.43%
445,2018-07-23,2.0850,2.8500,-0.10%
446,2018-07-20,2.0870,2.8520,0.92%
447,2018-07-19,2.0680,2.8330,-0.48%
448,2018-07-18,2.0780,2.8430,-0.91%
449,2018-07-17,2.0970,2.8620,-0.10%
450,2018-07-16,2.0990,2.8640,0.67%
451,2018-07-13,2.0850,2.8500,0.05%
452,2018-07-12,2.0840,2.8490,1.96%
453,2018-07-11,2.0440,2.8090,-0.92%
454,2018-07-10,2.0630,2.8280,1.03%
455,2018-07-09,2.0420,2.8070,2.56%
456,2018-07-06,1.9910,2.7560,-0.65%
457,2018-07-05,2.0040,2.7690,-1.47%
458,2018-07-04,2.0340,2.7990,-1.93%
459,2018-07-03,2.0740,2.8390,1.12%
460,2018-07-02,2.0510,2.8160,-0.29%
461,2018-06-30,2.0570,2.8220,
462,2018-06-29,2.0570,2.8220,4.58%
463,2018-06-28,1.9670,2.7320,-1.75%
464,2018-06-27,2.0020,2.7670,-1.08%
465,2018-06-26,2.1300,2.7900,1.82%
466,2018-06-25,2.0920,2.7520,-0.71%
467,2018-06-22,2.1070,2.7670,2.48%
468,2018-06-21,2.0560,2.7160,-1.49%
469,2018-06-20,2.0870,2.7470,2.45%
470,2018-06-19,2.0370,2.6970,-4.19%
471,2018-06-15,2.1260,2.7860,-1.35%
472,2018-06-14,2.1550,2.8150,-0.83%
473,2018-06-13,2.1730,2.8330,-1.18%
474,2018-06-12,2.1990,2.8590,1.15%
475,2018-06-11,2.1740,2.8340,-0.91%
476,2018-06-08,2.1940,2.8540,-0.18%
477,2018-06-07,2.1980,2.8580,-0.68%
478,2018-06-06,2.2130,2.8730,1.00%
479,2018-06-05,2.1910,2.8510,2.19%
480,2018-06-04,2.1440,2.8040,0.05%
481,2018-06-01,2.1430,2.8030,-2.19%
482,2018-05-31,2.1910,2.8510,1.58%
483,2018-05-30,2.1570,2.8170,-1.06%
484,2018-05-29,2.1800,2.8400,-1.00%
485,2018-05-28,2.2020,2.8620,0.00%
486,2018-05-25,2.2020,2.8620,0.05%
487,2018-05-24,2.2010,2.8610,-0.59%
488,2018-05-23,2.2140,2.8740,-0.54%
489,2018-05-22,2.2260,2.8860,0.45%
490,2018-05-21,2.2160,2.8760,1.65%
491,2018-05-18,2.1800,2.8400,0.55%
492,2018-05-17,2.1680,2.8280,-0.69%
493,2018-05-16,2.1830,2.8430,-0.64%
494,2018-05-15,2.1970,2.8570,2.00%
495,2018-05-14,2.1540,2.8140,0.09%
496,2018-05-11,2.1520,2.8120,-1.51%
497,2018-05-10,2.1850,2.8450,0.28%
498,2018-05-09,2.1790,2.8390,-0.14%
499,2018-05-08,2.1820,2.8420,0.00%
500,2018-05-07,2.1820,2.8420,3.27%
501,2018-05-04,2.1130,2.7730,1.00%
502,2018-05-03,2.0920,2.7520,1.01%
503,2018-05-02,2.0710,2.7310,-0.34%
504,2018-04-27,2.0780,2.7380,0.73%
505,2018-04-26,2.0630,2.7230,-1.53%
506,2018-04-25,2.0950,2.7550,0.92%
507,2018-04-24,2.0760,2.7360,2.27%
508,2018-04-23,2.0300,2.6900,-1.02%
509,2018-04-20,2.0510,2.7110,-1.54%
510,2018-04-19,2.0830,2.7430,0.34%
511,2018-04-18,2.0760,2.7360,1.57%
512,2018-04-17,2.0440,2.7040,-2.34%
513,2018-04-16,2.0930,2.7530,0.63%
514,2018-04-13,2.0800,2.7400,-0.19%
515,2018-04-12,2.0840,2.7440,-0.48%
516,2018-04-11,2.0940,2.7540,0.43%
517,2018-04-10,2.0850,2.7450,0.05%
518,2018-04-09,2.0840,2.7440,0.63%
519,2018-04-04,2.0710,2.7310,-0.96%
520,2018-04-03,2.0910,2.7510,-0.85%
521,2018-04-02,2.1090,2.7690,0.24%
522,2018-03-30,2.1040,2.7640,2.19%
523,2018-03-29,2.0590,2.7190,0.24%
524,2018-03-28,2.0540,2.7140,-0.77%
525,2018-03-27,2.0700,2.7300,2.53%
526,2018-03-26,2.0190,2.6790,3.27%
527,2018-03-23,1.9550,2.6150,-1.56%
528,2018-03-22,1.9860,2.6460,-0.20%
529,2018-03-21,1.9900,2.6500,-1.09%
530,2018-03-20,2.0120,2.6720,0.00%
531,2018-03-19,2.0120,2.6720,1.31%
532,2018-03-16,1.9860,2.6460,-0.60%
533,2018-03-15,1.9980,2.6580,-0.25%
534,2018-03-14,2.0030,2.6630,-1.67%
535,2018-03-13,2.0370,2.6970,-0.24%
536,2018-03-12,2.0420,2.7020,1.44%
537,2018-03-09,2.0130,2.6730,2.08%
538,2018-03-08,1.9720,2.6320,0.51%
539,2018-03-07,1.9620,2.6220,-0.71%
540,2018-03-06,1.9760,2.6360,0.61%
541,2018-03-05,1.9640,2.6240,0.31%
542,2018-03-02,1.9580,2.6180,-0.76%
543,2018-03-01,1.9730,2.6330,1.34%
544,2018-02-28,1.9470,2.6070,0.72%
545,2018-02-27,1.9330,2.5930,-0.05%
546,2018-02-26,1.9340,2.5940,1.20%
547,2018-02-23,1.9110,2.5710,-0.37%
548,2018-02-22,1.9180,2.5780,1.64%
549,2018-02-14,1.8870,2.5470,0.59%
550,2018-02-13,1.8760,2.5360,0.97%
551,2018-02-12,1.8580,2.5180,2.65%
552,2018-02-09,1.8100,2.4700,-2.48%
553,2018-02-08,1.8560,2.5160,0.38%
554,2018-02-07,1.8490,2.5090,-1.28%
555,2018-02-06,1.8730,2.5330,-2.24%
556,2018-02-05,1.9160,2.5760,-1.19%
557,2018-02-02,1.9390,2.5990,0.41%
558,2018-02-01,1.9310,2.5910,-0.52%
559,2018-01-31,1.9410,2.6010,0.21%
560,2018-01-30,1.9370,2.5970,-0.10%
561,2018-01-29,1.9390,2.5990,-1.62%
562,2018-01-26,1.9710,2.6310,-0.20%
563,2018-01-25,1.9750,2.6350,0.10%
564,2018-01-24,1.9730,2.6330,0.41%
565,2018-01-23,1.9650,2.6250,1.29%
566,2018-01-22,1.9400,2.6000,1.57%
567,2018-01-19,1.9100,2.5700,-0.31%
568,2018-01-18,1.9160,2.5760,0.37%
569,2018-01-17,1.9090,2.5690,-0.62%
